"idx","Length","Diameter","Height","Whole_weight","Shucked_weight","Viscera_weight","Shell_weight","Class"
0,0.563687166845941,0.464732152725783,0.194810621314274,1.02214022491949,0.461848153310087,0.191706960900455,0.296430389857527,"positive"
0,0.542619435980059,0.415335060362746,0.142755829669624,0.813659926205543,0.29562290717757,0.152997128548338,0.303492198160525,"positive"
0,0.536197410674307,0.399282024205566,0.199791596288717,1.86235189315698,0.505034671456534,0.234981806974777,0.871569047478071,"positive"
0,0.464600448456899,0.350223977243768,0.129319286636094,0.493077733789844,0.194669938584015,0.102549522294686,0.154408716339524,"positive"
0,0.541173250447514,0.411088472312254,0.139135121191096,0.811905731292791,0.293522854465062,0.153714674974482,0.302265259330906,"positive"
0,0.451171245773836,0.364972337944672,0.158605277026634,0.669069642424621,0.194341585477315,0.153483827523461,0.228805723590314,"positive"
0,0.550185077080543,0.42241090384512,0.144492249149933,0.820838881727151,0.297866840201449,0.15067722608191,0.308696140062587,"positive"
0,0.580337974587209,0.489166006207398,0.190023602059749,1.31078119688127,0.535382298204353,0.258319882312533,0.401974456294274,"positive"
0,0.581469188538365,0.487573202488132,0.172908341701825,1.29102913842513,0.548846094447948,0.272591248642571,0.376978086638454,"positive"
0,0.653044496898019,0.542128117175662,0.171241056406986,1.58303630561323,0.625577235992445,0.303812544959603,0.487064255452625,"positive"
0,0.624267208590642,0.485288408134,0.165836856547205,1.13816090846856,0.407981439088362,0.303374712247926,0.296936501311307,"positive"
0,0.614594217048969,0.491988215160683,0.145020500226721,1.52955907014046,0.587511539365508,0.252884822885608,0.441778611003425,"positive"
0,0.66964368075331,0.513831773183628,0.193455504673839,1.61752847939105,0.502647673156043,0.303747509650088,0.602339609111779,"positive"
0,0.639970752439324,0.504969351201519,0.165000872496447,1.44348186016175,0.614480039509843,0.30350150123574,0.389982776002686,"positive"
0,0.626387257695048,0.516158062595155,0.161840084080837,1.55314558873848,0.608960752765865,0.262848058546672,0.459343024521874,"positive"
0,0.628054542427627,0.488759876708126,0.164526050721972,1.141896529059,0.411488385906443,0.303072399431079,0.297995868546733,"positive"
0,0.494963775086759,0.362255811345189,0.121054181453374,0.865725714632312,0.262121159088395,0.186348225757549,0.333016161897347,"positive"
0,0.580229936466905,0.48953630042145,0.191546696180757,1.31228960139124,0.533355712594681,0.256189350507118,0.404996149894093,"positive"
0,0.457035503019913,0.371084700101327,0.157404745118194,0.675818108448774,0.202063487177299,0.150930789614538,0.233765389282867,"positive"
0,0.450027169802138,0.361746005532436,0.161435896540082,0.672492877721646,0.194527783095038,0.156290156749774,0.228998322483946,"positive"
0,0.58457387220087,0.430163171808154,0.239382276388766,1.36032561232136,0.470520087185916,0.216830823299394,0.517036426271889,"positive"
0,0.484585709979947,0.385922635583029,0.166377551544611,0.677263709071191,0.247056489120102,0.149162116250547,0.248622561956162,"positive"
0,0.686806615665098,0.528249160458991,0.207820895689973,2.09490922518697,0.628238348207356,0.369165772622856,0.980586863819622,"positive"
0,0.557135271621023,0.443938401190771,0.167401180805766,0.905743198259838,0.334553476187671,0.161841253251978,0.327919889302802,"positive"
0,0.488840013801542,0.363964070857773,0.120895979563892,0.469714758767529,0.179841194243235,0.0668584294620075,0.161299675759267,"positive"
0,0.551048839895918,0.443498112957836,0.195068652426096,1.00730861425466,0.457090067064162,0.193818923686769,0.278162996303999,"positive"
0,0.611497561648334,0.488456553216579,0.145470832327767,1.52699719634633,0.585751024840317,0.252530287861812,0.440983515088809,"positive"
0,0.72008874729403,0.555992435069857,0.209610870026797,2.13325625564399,0.645318952266965,0.393644561601555,1.00179149794558,"positive"
0,0.627042838529983,0.51176404473069,0.226881170078019,1.62755166480028,0.53210868456525,0.335949725574939,0.671536266375207,"positive"
0,0.655656345918341,0.527702815375554,0.182977974320747,1.59206449181947,0.597275174875115,0.351955395243561,0.580409681858675,"positive"
0,0.536390631105908,0.399446502864254,0.199802043561597,1.86263706142539,0.505183028867565,0.235148639674093,0.871705600617132,"positive"
0,0.68083536484243,0.506928438156878,0.204844877202712,1.30729794712821,0.521994997845096,0.215657497725722,0.441427060594421,"positive"
0,0.548336612995614,0.431814303622384,0.183601865205621,0.942423842160878,0.344150023052159,0.149772191830411,0.327336436712639,"positive"
0,0.677706393205424,0.50127263553714,0.208019761632232,1.29847072608876,0.512992903310011,0.213516074676027,0.44675227980743,"positive"
0,0.689772581211409,0.518881378838042,0.197233683043151,1.31404020752493,0.534597753631685,0.223218663300976,0.432654622705831,"positive"
0,0.514437204355681,0.380758674897227,0.198615039485473,1.83023665407656,0.488326873807046,0.216193349006125,0.856190629912201,"positive"
0,0.628664252556743,0.493208248923414,0.16203967895285,1.14367537009263,0.413719037685754,0.29900778416354,0.30321978542834,"positive"
0,0.604145070414026,0.464186820511409,0.205295140164728,1.35697449777633,0.516713437076413,0.228440659558861,0.481545065583454,"positive"
0,0.401960381825692,0.28912317265406,0.109523234534173,0.326186975359139,0.112314446017812,0.0469452784079539,0.110428980042486,"positive"
0,0.641823295165347,0.473859354981954,0.136174412803802,1.47229779355747,0.575199419736267,0.294789225111895,0.371244421231957,"positive"
0,0.556343280254978,0.41466229246748,0.115950040424166,1.58858679092353,0.505809792072151,0.326028537659908,0.298358737091887,"positive"
0,0.685637664061802,0.515136488157789,0.199972916096407,1.31040482814206,0.529828136743694,0.220972883403632,0.434101761946593,"positive"
0,0.607398814671809,0.446999902884421,0.221246457332029,1.40207541673108,0.489986000031478,0.262128270684058,0.491396764277553,"positive"
0,0.560375604466447,0.474927192738904,0.175942842786765,0.960459588971568,0.382548933099152,0.212508351385141,0.279296996299779,"positive"
0,0.58217610002299,0.484176272472659,0.156174611806779,1.2783432032587,0.56512366399703,0.286734845008846,0.353296792060737,"positive"
0,0.693959412934077,0.528221266308543,0.1660997351169,1.50333631406814,0.531352653978996,0.315577057699158,0.505292670991703,"positive"
0,0.648098288951729,0.52899077475121,0.208744909616692,1.59103977391657,0.561364731596889,0.342533315618788,0.606598328616475,"positive"
0,0.531351759378375,0.397822092772358,0.137991259921017,0.871186339981302,0.290636277510332,0.193735570819916,0.315828727281805,"positive"
0,0.528984892266388,0.412604216340749,0.156307494739263,0.911022748879751,0.325003417145602,0.19164831857789,0.339968607867445,"positive"
0,0.472528339155003,0.372665026386377,0.104115635944445,0.85473255086863,0.24093711787912,0.185109167122991,0.300207284011585,"positive"
0,0.537228632489333,0.409908223795439,0.141172924803141,0.815353661593647,0.292270195674158,0.153505401883003,0.303936060613095,"positive"
0,0.62116612057771,0.473335808164228,0.170370888861581,1.12908960851266,0.39681802621413,0.310851641127213,0.289278320054176,"positive"
0,0.547264806656122,0.427926038839056,0.119050695452061,1.69744527626975,0.620205369550006,0.356263539845346,0.32796901281955,"positive"
0,0.517310637873424,0.431519606052442,0.195073178440518,0.97210689279076,0.295405382097275,0.212694918152767,0.357078395757675,"positive"
0,0.620143355522538,0.484192032394534,0.165592352023644,1.43118456887919,0.600948498696245,0.304519213352274,0.378306348179733,"positive"
0,0.682055605218951,0.552029529931,0.177424429074141,1.52911265427272,0.566685459349552,0.352789690507375,0.562262110264881,"positive"
0,0.610048587263349,0.484856917033719,0.143653011449243,1.52341630181481,0.5846295064945,0.247850536787905,0.439707163301743,"positive"
0,0.61143795262093,0.475069557458006,0.165852046607553,1.42578532884468,0.595007349933434,0.30496604931614,0.373179704017771,"positive"
0,0.483112204936112,0.383221321488618,0.107319612614421,0.857106119766332,0.249320614013213,0.183271790515221,0.298148410283776,"positive"
0,0.63617712257409,0.532989325290983,0.17088723513987,1.56556878280754,0.621333140062472,0.268538596839025,0.470349440911165,"positive"
0,0.660474514057638,0.526127342904635,0.161141888114114,1.33354568765025,0.546673605517642,0.359387897383993,0.346722505862372,"positive"
0,0.491538422217753,0.396123729771018,0.150441527458245,0.678571992326909,0.255805454385198,0.135999917672984,0.248488611724106,"positive"
0,0.69852984080732,0.537467309004617,0.208568779844038,2.10193348203954,0.629675833166963,0.375144818108204,0.986292954894842,"positive"
0,0.643929351173574,0.481317572167399,0.148748300607794,1.48342330168801,0.586564192403732,0.306557456096623,0.37607740948322,"positive"
0,0.563125643113685,0.452542905859022,0.169273855915795,0.907868462634469,0.340560851879908,0.158593145612048,0.321423145074453,"positive"
0,0.56020073358567,0.44681701126345,0.139872177971801,0.804246648229999,0.371956369035099,0.147371377850158,0.243320121660927,"positive"
0,0.485042725705955,0.385988033559196,0.109290669593181,0.857516772793121,0.25482060065981,0.186099899738608,0.293941305993162,"positive"
0,0.455986757547947,0.357115595902363,0.112790562899318,0.470238379989088,0.2008197737368,0.0914982084239599,0.138670388678217,"positive"
0,0.65847050151298,0.532545231518968,0.179646246736307,1.61040424396558,0.61631458538891,0.333525377005969,0.521257531466362,"positive"
0,0.629238660628729,0.520857059594347,0.163863658966209,1.557549485458,0.611728636218313,0.26348568329025,0.464581239661451,"positive"
0,0.631387900499314,0.524144396744963,0.165986622673873,1.55731798950572,0.614816971801266,0.264343703606806,0.464852050586751,"positive"
0,0.545305113735361,0.460333345281557,0.174124601377098,0.973853792487304,0.364277643111352,0.217417248822114,0.289504557975371,"positive"
0,0.459621455704217,0.372968174855684,0.156836620266506,0.676289767935817,0.201505516552418,0.148814769584576,0.237859035439026,"positive"
0,0.671274906838965,0.516071413377543,0.190937736911093,1.61442078898517,0.514155529635076,0.300605163762949,0.588930992822981,"positive"
0,0.502758191501093,0.402741892818916,0.113273439065316,0.85977148779844,0.265135894871163,0.180093227328579,0.291433462811472,"positive"
0,0.640711264736931,0.51184767966573,0.165236536844816,1.61238772852011,0.587169845159937,0.344901373125051,0.438726818773641,"positive"
0,0.451506740278399,0.363387546491604,0.160871378115276,0.672937502807471,0.1955136860706,0.155510695831726,0.230010361606256,"positive"
0,0.632974274888577,0.527694845419261,0.168207984866955,1.56178509070842,0.617689694299295,0.266792669949048,0.466919217794523,"positive"
0,0.461617999593742,0.352181716677629,0.123639632098693,0.484939115060786,0.195709786126084,0.0988557322480712,0.148219410385635,"positive"
0,0.459032162338673,0.354529646140227,0.118030842643438,0.477242189526632,0.19909311083192,0.0959377346578172,0.142557331648822,"positive"
0,0.668255507608195,0.513106509319963,0.193364594231556,1.61872677200241,0.506749429868637,0.299639707564674,0.594573234038094,"positive"
0,0.641114604472313,0.47182400367529,0.132180398425555,1.46839472442456,0.572738186416044,0.290527058389225,0.366941550452739,"positive"
0,0.540316957564864,0.409383124685491,0.154606108608427,0.911526294230615,0.322133938960037,0.189141540170883,0.348606489857737,"positive"
0,0.646427217356009,0.490085558126921,0.187981692517166,1.41482097565525,0.505879462171849,0.305290167925496,0.452544937833385,"positive"
0,0.619894253488077,0.499029840752969,0.17065116655667,1.78210091536377,0.685092231361847,0.377669546196905,0.377531081255022,"positive"
0,0.674845828623462,0.502744221174373,0.20997579157104,1.30436801819586,0.514788001394233,0.208576187744729,0.448573151593522,"positive"
0,0.478571848406761,0.354144585410982,0.114341787432777,0.458483600361686,0.171752532370205,0.060565953473368,0.148859897088079,"positive"
0,0.541882251512931,0.451386877707849,0.172879572736143,0.969009379956538,0.354379488445981,0.21483091721745,0.295034399979677,"positive"
0,0.587411085872224,0.468338926935254,0.145082622947694,1.75579209897611,0.663646587046894,0.365951707231492,0.358201768660067,"positive"
0,0.6461156287397,0.529395826535208,0.149099371368945,1.32151760835927,0.531841003552695,0.36349382983632,0.338189110296033,"positive"
0,0.551236908105694,0.424240602212286,0.144101594820504,0.817465336556925,0.300350436257984,0.148814244294449,0.306274393964722,"positive"
0,0.634565333294867,0.499402397173704,0.165032276950545,1.44015356998598,0.610549437785871,0.303550450225615,0.386840986649802,"positive"
0,0.680957255631359,0.549856614997601,0.183609748480617,1.57767793835644,0.59359856768789,0.358870500988079,0.565012880714664,"positive"
0,0.580235180189571,0.484586315193881,0.163513676495947,1.27615124367403,0.554465981979846,0.279484002402421,0.361684808650035,"positive"
0,0.566445745856513,0.447098020681903,0.176647145227357,0.953034438855416,0.374474986220364,0.163614127093525,0.299789369072123,"positive"
0,0.579676393742512,0.488720557602773,0.186427916511381,1.30625201156601,0.537014150213011,0.259779491067169,0.397231319027616,"positive"
0,0.641201394079109,0.471934939054792,0.132819298222989,1.46921416667719,0.57398801334594,0.292690139487578,0.366082854438829,"positive"
0,0.672510657183769,0.546951835559056,0.180364469357817,1.59726853211558,0.611768889197047,0.36240656535039,0.557628604684934,"positive"
0,0.463824095879025,0.350863793618946,0.127318651218889,0.490483248326106,0.195424873364825,0.101179731498424,0.152532907283117,"positive"
0,0.487392936960649,0.362413259955256,0.120342624878411,0.468924328146713,0.179491245383578,0.0664747136749294,0.159604670012123,"positive"
0,0.460836899324262,0.353036911748049,0.121141532542208,0.482000479622008,0.197453464043236,0.0975643517895096,0.145662119678906,"positive"
0,0.642185878971451,0.472479702871697,0.132955392740367,1.4700716376812,0.572751399361415,0.292633047070745,0.367928251700503,"positive"
0,0.408612573085598,0.297880221403303,0.114406122004615,0.334497247799614,0.111839355919742,0.0503600704361696,0.117776640246845,"positive"
0,0.559374057580176,0.44016452600834,0.123823523726502,1.72112528478935,0.643105304721006,0.347833817489167,0.340335319201711,"positive"
0,0.511500322498438,0.412201809666948,0.11654345197057,0.863737797008127,0.274123143598274,0.180144748472373,0.290272817186553,"positive"
0,0.555578759175875,0.437938226321081,0.180784932747545,0.948097015562279,0.359946046405529,0.157824522550724,0.312209646901519,"positive"
0,0.65316339711058,0.518141999417282,0.196186671088796,1.56026902721016,0.598332626460905,0.356043334360642,0.47775250819569,"positive"
0,0.516327542049846,0.37772797219864,0.165030296563739,0.955943302059544,0.238740824392926,0.209741461315861,0.375280710323266,"positive"
0,0.608283989529667,0.470253773701179,0.199633716496486,1.35559639751995,0.521887654474042,0.231738657358813,0.476592259094166,"positive"
0,0.572382781919006,0.447710385674338,0.171693423751947,1.04597936825116,0.375277962494988,0.16952520653591,0.385194484175645,"positive"
0,0.580213297835658,0.489429167564027,0.191194397691875,1.31275993195415,0.533893756038371,0.257208617029193,0.404442042461035,"positive"
0,0.659155420017596,0.535493885441736,0.197311739144306,1.56498968446612,0.555661980461474,0.346976994900675,0.602858831689616,"positive"
0,0.486908143930879,0.350687009557802,0.158842544700008,0.941121675624544,0.21836649188525,0.208739983589557,0.375133702570114,"positive"
0,0.548166159570436,0.426317530074752,0.188225724099183,1.03467840656313,0.356540689095726,0.160943971277796,0.390421609485932,"positive"
0,0.565076476547054,0.46686164305862,0.194561422262674,1.02358582349744,0.462303013456098,0.191539162330901,0.297873858143917,"positive"
0,0.700739032828556,0.532857134406322,0.159331923474345,1.47794949549526,0.540306988549693,0.319285761091722,0.484389014847222,"positive"
0,0.51831146492827,0.418546244200063,0.118250217910027,0.866051917582638,0.277757500434174,0.177378114235526,0.291252442462014,"positive"
0,0.552873412528404,0.437003059950879,0.162383713149971,0.915193657961302,0.337305326364948,0.1722942267564,0.332070676162112,"positive"
0,0.607228873347776,0.487460536968962,0.16493882061192,1.77518680828878,0.677133733279212,0.376307043200054,0.375029798719865,"positive"
0,0.547938813442655,0.436456100553395,0.193491698284342,1.00139821972391,0.455459561287444,0.196173609503071,0.272399375403092,"positive"
0,0.464079995329205,0.35069829238705,0.128154829052259,0.491416608027444,0.195208076133878,0.101911277841335,0.153081832373824,"positive"
0,0.543205660098061,0.430733158469264,0.184823292708387,0.937332602926777,0.344296158946682,0.148737496484754,0.326040996989244,"positive"
0,0.484498992375817,0.37983811464968,0.141439850276963,0.67291323047342,0.21786665123699,0.131391707268701,0.195993528689205,"positive"
0,0.565657902942171,0.439559143809122,0.149902295555748,0.827022260592463,0.306527457695758,0.143276333869722,0.313389783153491,"positive"
0,0.658918347520992,0.534307577117798,0.137476535605579,1.78860080939182,0.576967859143572,0.381917368059769,0.631973732854118,"positive"
0,0.508220387141029,0.420006796956855,0.197612353213806,0.983145993178334,0.288312492564652,0.207154695871278,0.372388561210791,"positive"
0,0.654956217787835,0.499951252022808,0.18003793731466,1.41548765245132,0.507983431236783,0.313952289863317,0.445042674420046,"positive"
0,0.639037129366658,0.509477199288244,0.162575675580518,1.60993434982981,0.585398128188042,0.344973713753381,0.422276391807986,"positive"
0,0.657585780252731,0.532397465091119,0.18012282113466,1.61631789254617,0.601976911474024,0.350534264958162,0.539310457803098,"positive"
0,0.693622427636546,0.522201007144954,0.195831562627986,1.31503459783133,0.539401533600838,0.226841671137027,0.4270913790452,"positive"
0,0.485617381206119,0.395077456856855,0.204184446271042,0.969351178426793,0.266771256831182,0.204653949674611,0.381581644705262,"positive"
0,0.621420227826648,0.48586318980127,0.165110346856599,1.43205938907977,0.60099401152313,0.303672476758721,0.379200119984577,"positive"
0,0.64358155221579,0.480272686828902,0.147086974666511,1.48250313735841,0.58516321360695,0.30449365523436,0.375351743594571,"positive"
0,0.482758262991888,0.35801042009685,0.1175330169392,0.462127004299464,0.174322516003915,0.0629095226302068,0.15379196721522,"positive"
0,0.424979199047617,0.314977510933121,0.124986464416349,0.35247841455786,0.113497846800675,0.0564939034706826,0.129983682779615,"positive"
0,0.607682100534388,0.450442561525482,0.219713188622816,1.41700663489919,0.486837130903994,0.286934365491934,0.46879979410126,"positive"
0,0.64117372041345,0.469230427322474,0.126693701950101,1.46293387596835,0.56820669436893,0.285056180172844,0.364057022589663,"positive"
0,0.660902284882185,0.482188264832593,0.225750401771558,1.29725534779728,0.495287091299662,0.195246357428088,0.463473707846963,"positive"
0,0.56711927428812,0.470211464866704,0.195010435709896,1.02612673445067,0.462525639669641,0.191004502560674,0.300920563904674,"positive"
0,0.662457024759401,0.541126363485876,0.197595696750693,1.59068456071217,0.561566170940201,0.337541771022217,0.614033653184402,"positive"
0,0.536077280305865,0.401698241842223,0.141386983120016,0.872528062134712,0.296023481185232,0.195067415301067,0.31433120157391,"positive"
0,0.554594959477921,0.449536179290447,0.193627749439977,1.01099533976075,0.459754790621102,0.193751398712636,0.282703263707753,"positive"
0,0.464865142563762,0.350098376225877,0.129713043160998,0.493611293437199,0.194595673061959,0.10282392028465,0.154697513296438,"positive"
0,0.60499982492789,0.475561718747443,0.138369003762638,1.51539535184188,0.577487320794403,0.243948345629879,0.433758023399716,"positive"
0,0.649073724370494,0.524033298283828,0.184416563568306,1.60911198720132,0.599080574213828,0.340613764789673,0.519408824519321,"positive"
0,0.604631242160375,0.442175310073417,0.224184011602759,1.41841572662345,0.501723579100771,0.268299914197958,0.48386969808759,"positive"
0,0.54401731765727,0.428243979983058,0.188361290976028,0.936777536623123,0.341963184012925,0.146799186323933,0.329649110086226,"positive"
0,0.480877324156578,0.383768604956622,0.148196503759081,0.676354636502158,0.220357321824473,0.13700995572379,0.202565584813565,"positive"
0,0.583839737158394,0.486027401509294,0.154069226522312,1.26834877675777,0.566550534865345,0.28292852993005,0.349839190046775,"positive"
0,0.595141312257535,0.462129736881297,0.150862470810891,1.60792088922648,0.540464348409518,0.331333368679171,0.33006128093818,"positive"
0,0.567321005462711,0.447812653111834,0.176241524350277,0.953641600298956,0.375835558984657,0.164324793208464,0.298609953892799,"positive"
0,0.622443301498994,0.479220604423721,0.170503984032307,1.13241633947405,0.402229079990433,0.306490140585533,0.291973580796696,"positive"
0,0.624442976816173,0.510148052206024,0.228522060385426,1.62890758208135,0.544538065023931,0.339460487516569,0.664559528125824,"positive"
0,0.55617782324996,0.433275900106844,0.181183933959164,1.03835812237079,0.36217050910229,0.165093163268876,0.386949171984883,"positive"
0,0.47431802681271,0.374745539646319,0.165807947202033,0.683726209392597,0.251031700843165,0.153585226101498,0.24171103102608,"positive"
0,0.564652464691409,0.445552926250362,0.17715091352934,0.952145649487242,0.371188205630309,0.163105686382118,0.302006725403472,"positive"
0,0.644348145932895,0.482342426407986,0.150562820559178,1.48459324074692,0.587788246883954,0.30789450682245,0.377265154194103,"positive"
0,0.624095270177263,0.503684288828206,0.174214272317798,1.78938864113328,0.687258925145817,0.382288539768243,0.381938649158275,"positive"
0,0.562710817886256,0.462883433504028,0.195026405773241,1.0209645303419,0.461034548373313,0.191776557162813,0.294677686946181,"positive"
0,0.623564721275813,0.479692864883325,0.167705792280326,1.13375549302975,0.402224543201005,0.307062872983263,0.293738098659374,"positive"
0,0.656945473120482,0.526699166199262,0.158057448401628,1.32984146452264,0.542816684545314,0.360618963683884,0.344186144483706,"positive"
0,0.510848223692093,0.422012054749158,0.196713049370362,0.976110704153186,0.284431056118242,0.211202415627841,0.366716205797506,"positive"
0,0.655928880930121,0.481283432554742,0.221327748030019,1.2963593232433,0.493442679462559,0.190943779098467,0.467792362676874,"positive"
0,0.627890161436416,0.489406982551659,0.164045342915957,1.14151544506583,0.411400981286272,0.302191143167206,0.299139854148286,"positive"
0,0.554194911425888,0.435952659469827,0.181565785751446,0.945068652158057,0.357382311514408,0.156446528191661,0.315519948674901,"positive"
0,0.643075770933788,0.529832884314908,0.146962078248507,1.31677410085687,0.527807281139008,0.365128670667136,0.335004519138491,"positive"
0,0.633097031497591,0.497980010524193,0.165159335436283,1.43950138097497,0.609922153387636,0.303949827320454,0.385921806491175,"positive"
0,0.598033714439119,0.479243445021218,0.15532920036252,1.76030117366286,0.65658828587377,0.371344010842545,0.371808283053487,"positive"
0,0.414075375755411,0.303617477708793,0.11781103887762,0.340939501844655,0.113150353843107,0.052625491810801,0.121753193813049,"positive"
0,0.515446499856595,0.382503225550428,0.133033099935782,0.871436864964096,0.278736552593974,0.192911127663041,0.324345644682732,"positive"
0,0.552282266998582,0.465155627543981,0.173527253275871,0.965207672546649,0.372053486707245,0.218546402464185,0.285929809002204,"positive"
0,0.501217678247955,0.365175156875925,0.107756800250247,0.659803615540706,0.206259939476178,0.102424412983564,0.165238693284657,"positive"
0,0.484359640778219,0.383764937429361,0.144243343177456,0.676408907039099,0.224588907171751,0.127826257743513,0.211695391598049,"positive"
0,0.485927848700364,0.390238188331642,0.157364935709745,0.681935051387769,0.24970887577322,0.143956639461697,0.247486463513282,"positive"
0,0.632892904834846,0.497679827827225,0.16504220964626,1.43912376170176,0.609333717845999,0.303565975445047,0.385868852732654,"positive"
0,0.561663357968879,0.442227176055724,0.129503094093598,1.71380608841373,0.632476507198362,0.36101268198952,0.337844156822863,"positive"
0,0.652664857267353,0.539992292342735,0.172333270399003,1.5883937494259,0.622013740386763,0.308886148553778,0.49241821400417,"positive"
0,0.613796149982331,0.452347657357953,0.218362860114619,1.41223636689262,0.497807939118906,0.272137441554232,0.48126366137923,"positive"
0,0.661095374726203,0.525908010309841,0.161440894071482,1.33447118003428,0.547316195701618,0.358955570896752,0.347373390542329,"positive"
0,0.631071649237657,0.495971806124212,0.165155571947448,1.43774494766979,0.60786274263321,0.30337044654476,0.385182706653281,"positive"
0,0.552835308768729,0.405441121094685,0.112967344403249,1.58500633882143,0.511375415171901,0.333393716227936,0.284947855230072,"positive"
0,0.580046845998049,0.488921637624623,0.188728178159295,1.30846285297844,0.535273830428179,0.259076207860073,0.400376003336574,"positive"
0,0.487023303452282,0.362183947560933,0.119685617046892,0.46741872629881,0.17831975320324,0.0657844532109588,0.159028687109277,"positive"
0,0.461886568088907,0.352094079927714,0.124027421538731,0.485171940633997,0.196690267961203,0.0989703420903612,0.148742353864025,"positive"
0,0.51222663595505,0.379603318732547,0.128688565142039,0.873239921526785,0.272918182266305,0.192655940542451,0.326817709407686,"positive"
0,0.496179736201,0.404681342166718,0.200282596587343,0.993516823167639,0.277899228355842,0.200668778801086,0.390162455683816,"positive"
0,0.631388481367162,0.470610185286257,0.204900937556344,1.41313437343216,0.505528742266518,0.294094152457588,0.463428850555534,"positive"
0,0.550994453626868,0.423772316316123,0.144690370797376,0.817332160820742,0.297865077700066,0.148159687352078,0.306631456299258,"positive"
0,0.623606214498718,0.534744239060219,0.129790676971217,1.30135193762274,0.507322293330116,0.372067265881943,0.321399685389277,"positive"
0,0.627266439863938,0.489241414847513,0.163939571039048,1.14326315108327,0.410571436407625,0.302239611528678,0.300472434032791,"positive"
0,0.62674631610139,0.476692444461268,0.204325878868384,1.98310359862596,0.542603596321996,0.304427847916387,0.947471629076983,"positive"
0,0.649652573813327,0.530805133786827,0.205358689318935,1.60703129382644,0.547746065867881,0.344251681869766,0.633153740039231,"positive"
0,0.569948863837252,0.474916826835673,0.194998465966222,1.02944038324044,0.463486619462433,0.19050977680663,0.30493058315209,"positive"
0,0.541197124805578,0.406461779451724,0.14346012732206,0.872798859443899,0.300313497575185,0.195602531140746,0.311845963965257,"positive"
0,0.633792030730688,0.528411321354683,0.168069364550515,1.56277931365257,0.618682810916178,0.267445672163868,0.467494249749736,"positive"
0,0.482813274637401,0.35805870526417,0.116880733442251,0.462097920559391,0.174793978926053,0.0632956299567433,0.15376591769828,"positive"
0,0.550992960594981,0.435010989982353,0.162157940118976,0.921239124295837,0.333683645330518,0.175949442601693,0.3357604238153,"positive"
0,0.466014844683086,0.380435814952814,0.154509417761247,0.678039783305218,0.206926284643766,0.146852249429363,0.239917775102102,"positive"
0,0.581582736122347,0.488661668275298,0.168798994099558,1.28957978830635,0.55123215203001,0.274333221235278,0.371937072467123,"positive"
0,0.490443480010724,0.365757421670691,0.121989189688953,0.471915879811331,0.181212288575533,0.0679328616390862,0.16364171897497,"positive"
