"idx","Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
0,-3.82934168556254,24.3967561274539,32.2960970051429,15.5383560283829,6.74471364943719,6.51896631749943,29.2501563277918,27.1763760056505,25.4364002302689,-4.18439137464287,"positive"
0,51.893580907662,-8.6136256497801,27.50695179642,-6.20653662108465,16.4471953086729,11.2912910817729,48.5601273966824,47.3060234858259,37.0144880313379,-5.7009283867207,"positive"
0,1.67734527586222,18.3540611779186,35.7949885487072,9.36189874851175,1.00340214053747,1.01641254701872,24.2905967488266,24.1758127725467,25.0241548022927,0.7130433487969,"positive"
0,0.173764079536382,12.1024199514771,11.9825624921159,12.0986098710004,0.311100539292534,1.82623592046362,3.77300593587988,8.61834102855537,12.0268738874606,2.68083311356529,"positive"
0,1.26304616472536,7.68777592073311,8.0318467944625,7.68275032535631,0.853657517638891,0.801081238120428,7.21425311846596,6.92661280788137,7.78889296051858,0.755899167771139,"positive"
0,2.07960587045083,17.3810553695867,91.1541382389056,6.12872808029955,-6.04130292614357,-5.75848345326963,-1.76082133636488,7.92223583440017,37.9108898197127,2.16780293919547,"positive"
0,42.6959335529664,-3.9352728258634,28.5845721465405,-2.89947787534066,10.4899418015751,7.12009343095978,41.6108782370866,40.8163899888667,34.236333983472,-4.36366877447196,"positive"
0,67.510826332302,100.851701607494,1771.86211317384,-43.5783451772971,-89.6020208494001,-128.906834441872,147.703420586857,65.2975144832248,96.3323433384178,-123.664651382549,"positive"
0,-8.14588208767744,135.943816110452,218.075993151517,80.8454980588666,26.7432997212635,15.9475776935663,46.6690677813665,169.199568812517,190.291779439296,-19.2294201081035,"positive"
0,513.441943521007,-389.701187689077,5093.63555616481,-451.050696501112,380.14162322361,-105.699899487649,622.45677213363,2068.27204180009,1636.85700040484,-351.003142725414,"positive"
0,1.73074632719228,18.2954621935506,35.8289190205545,9.30200260505003,0.947725819595983,0.963051577273708,24.2425014607694,24.1467148353746,25.0201570556595,0.76053618158076,"positive"
0,160.129105581561,-19.9508003075398,125.906793581899,-19.3011455695586,24.6460961277854,9.92968003226659,158.161674027659,154.611271144769,132.991356141008,-10.4103008916618,"positive"
0,55.6473431123761,-11.0366335777022,25.1143340790922,-7.77763052489465,20.3404898949804,13.8850970804764,51.4737295432973,49.903542623892,37.0181395792627,-7.38982321131104,"positive"
0,49.1975285009451,-6.87335655458679,29.2253938296032,-5.07813496175049,13.6509270138165,9.42835024429004,46.467500413084,45.4404157723479,37.0118653919606,-4.48791895559308,"positive"
0,75.8598248965403,94.0612590332772,1774.8494359238,-51.9626160952279,-103.092126325601,-148.314069366512,165.907218322732,51.0539701541204,76.9803330782795,-143.166612707081,"positive"
0,4.396849209547,15.3178118354114,91.0815473451683,4.11697187136936,-3.12364550657328,-2.81860652051821,0.0103250315421917,10.7845387634999,40.7785361168979,4.44351016051422,"positive"
0,1,11.9423942490015,11.9423942490015,11.9423942490015,0.618873206078551,1,12.5199702316749,11.9998073047628,11.9423942490015,0.847558541259562,"positive"
0,-3.33512871606347,27.9346742087157,39.381918502196,17.0826278900835,6.99193180712546,3.47781354899877,38.9926112505576,36.6682581741144,30.60059182157,-3.87639317426298,"positive"
0,-31.5507020013194,256.786688012561,647.004365185105,116.380362871536,14.6816276953009,-40.281147507837,40.487043444597,221.299302549516,202.712514451493,-23.757649396006,"positive"
0,3.79062952429375,16.3114137726407,18.4957939364205,14.248102193841,-1.34898180976329,-1.79062952429375,15.6423358858922,15.0683305862189,18.2228418369555,0.706292102846144,"positive"
0,-0.987745908372573,218.053737720195,639.923841562316,76.2376752389726,1.97580995040668,-4.31388111286452,15.2348203393372,205.112054593424,237.465547711872,12.2958654904436,"positive"
0,-0.0157805226522285,15.8866463491552,15.0915387201706,16.6376853873586,1.85502211943586,2.01578052265223,16.1301886322063,16.3391247873754,15.1908924408419,1.10690876688604,"positive"
0,1.21967760308897,8.71106928258099,8.74117343804932,8.71379527476586,0.947481984153161,0.802522875839774,7.13041031200311,6.92234346672275,8.72462402806821,0.770589094656879,"positive"
0,9.50504702472656,0.40596920788611,8.61561434809593,-0.404718892108404,1.50399040223612,1.42644619361577,9.44483751000019,9.39572905924859,9.04569163195527,0.805854474447987,"positive"
0,63.6611208369535,103.982760247962,1770.48466500226,-39.7123756746191,-83.3817618824135,-119.958199660818,139.309688136095,71.8651825041374,105.255514144028,-114.67233845981,"positive"
0,50.957509069026,-8.00940264298669,28.103596427505,-5.81475454246432,15.4763284228643,10.6444763348977,47.8335654117462,46.6582827971886,37.0135774485696,-5.27977041306647,"positive"
0,10.1560825866286,-0.359771706517626,8.12011845044175,-1.06951112385968,2.15366391509504,1.97616062353834,10.0182594372651,9.90584728158317,9.10459085485501,0.55558938005017,"positive"
0,1,11.3062914235691,11.3062914235691,11.3062914235691,-0.399725161549581,1,0.777370203727855,5.45252175614556,11.3062914235691,3.61173351749926,"positive"
0,-2.62707969941646,28.5828282051959,23.3587176840431,31.027718000701,2.62002798520622,5.29915121731889,23.9116359378327,23.8221648917408,23.6385801591786,1.71358664599555,"positive"
0,53.6280013304007,-11.4046260648019,118.984726722153,-13.9956271371516,17.0065776697561,4.95415037478682,15.2413166910622,92.133196784806,99.7084114023891,24.1693845368045,"positive"
0,9.14359963935938,0.831099673219333,8.89070791770681,-0.0356339633575306,1.14329921068415,1.12125112437314,9.12648031347999,9.11251734474208,9.01299146722836,0.944798749249934,"positive"
0,-8.84273472787638,61.9514052970516,54.0434537048863,62.1620926318929,-6.52860953470116,10.6694368686616,38.3451908540963,46.1058628603613,61.3582607855792,15.2952192214259,"positive"
0,0.416468514539505,117.395156052983,116.480460604678,117.43832987555,0.518757436292291,1.22334788513817,5.95544889928755,45.6321110379425,116.570479843984,7.49470991204723,"positive"
0,19.7156990242232,-1.29499246439354,16.4051279657759,-2.24785937749857,3.2546084904186,2.1321346592771,19.5674992749384,19.3753927043492,16.771965682096,0.159482103149655,"positive"
0,48.0298551497745,-6.11963758337532,29.9696593945753,-4.58941873956636,12.4398496762646,8.62150154753752,45.5611735343481,44.6324120386894,37.0107295141479,-3.96255869778895,"positive"
0,560.517672651815,-438.685192114744,5105.8251489148,-498.321102117957,419.834934974318,-116.782661729907,667.989391838683,2108.74587866619,1628.37673802087,-388.627104430016,"positive"
0,140.075891754867,41.832777858142,1797.82633740034,-116.449979182143,-206.850859606046,-297.584222651019,305.921171312203,-58.4998149974466,-71.8650613898695,-293.165351196371,"positive"
0,-23.7623034396721,208.779134698359,161.910334367131,211.114254827674,-5.52776536335204,18.8703830672253,28.35895200323,166.293852128189,164.327053636017,-9.11124316579281,"positive"
0,0.620648759374235,47.5762457594708,47.2714634677364,47.5843659114475,0.709838023056012,1.37267212555171,46.666432889065,46.9655388423452,47.5533852321359,1.55095553183066,"positive"
0,-37.0838037141193,609.363324665665,1039.12837687688,346.973225212075,67.922539689476,19.4361703957005,159.50297248262,658.746109504925,587.027217224233,-75.9984297296731,"positive"
0,99.1005171458261,75.1590416128788,1783.16509775398,-75.3014942419918,-140.643862305735,-202.337024433856,216.580225114214,11.4049238948851,23.1111041641259,-197.453252944666,"positive"
0,9.20752548690526,36.7400089503788,177.655668334414,11.9188134479898,-16.1984611420089,-15.8494399790237,-1.57017542276354,2.69544294129565,37.4783524857276,-3.93721593931616,"positive"
0,7.47013822926346,49.2011616399013,53.2747745794209,49.4045381472618,19.3514881246568,-8.37271288950161,21.057290397668,59.3792284189777,47.2924181020882,-9.0185628926098,"positive"
0,11.6777558535642,109.769233601021,126.50679604748,108.979217041293,-1.90817351840846,-3.08693317727888,1.9905915676601,52.7318193035818,124.859578230823,17.2460549752991,"positive"
0,9.24956098660331,1.48891730327536,29.9669764133139,-2.62165853194072,2.91569281015665,1.57862719364603,-0.504807079106164,9.63807942347003,20.0204479950829,6.73265103059752,"positive"
0,1.55661014107823,27.9105594262043,28.7122492525004,27.5353676557517,0.709866634630766,0.340254043501301,27.4739390636,27.4876692530953,28.6693016735451,0.890493290301003,"positive"
0,3.31430890785461,7.7395993803925,27.0982731593336,2.73825807092945,-1.05912768035757,0.549066941043727,3.10017661181951,6.63042508657883,26.9012880251538,2.63055190368094,"positive"
0,-2.98713214199044,125.803233025858,225.155759006533,69.2295329952169,13.4586779551859,8.24669496805365,32.0310500545607,155.878201284232,188.109591951008,-5.38441695412704,"positive"
0,1,13.322229418689,13.322229418689,13.322229418689,0.262385925249494,1,12.238487666421,11.4133086661765,13.322229418689,0.75816905817185,"positive"
0,1.54803741575664,17.0611569531904,17.4901361672231,16.6559537774545,0.303695513153852,0.451962584243356,3.17976017952288,12.8170342234886,17.4365325047112,3.94232021286156,"positive"
0,-2.69280122226919,12.3831905427795,7.5529154297336,12.4537428915258,1.17461868112257,3.7925419394276,3.99218508442366,8.03025380749242,10.9636483551871,4.42683518139411,"positive"
0,173.625961425445,-31.6698393995215,120.261057913529,-30.1013493518408,37.8766913365117,14.9245856130028,171.117387383782,165.581031240582,131.308441193616,-16.7927664890517,"positive"
0,1,12.9394207553526,12.9394207553526,12.9394207553526,0.978169205993012,1,12.9725040822197,12.942709352779,12.9394207553526,0.991268212739267,"positive"
0,1.72127687252945,48.0320881992733,50.0160025012359,47.3534928955554,-6.31837173778722,4.10905333898034,-4.7612277447741,4.1851047658494,50.4107946624311,11.957993375082,"positive"
0,10.3933335820987,-0.638823735079147,7.93954936658656,-1.3117753379726,2.39041855136407,2.17648807622366,10.2272263985636,10.0917450468338,9.12605496539384,0.464387537552004,"positive"
0,33.2218932128103,1.44160517775888,34.4845691543808,0.29103839956437,0.150845842960485,0.452377803043309,33.3189832952747,33.3900736151946,33.9788529804807,1.4799377838197,"positive"
0,11.7660658990174,26.2700223361636,41.7764690634109,19.0129872457911,-3.95149894043289,-11.7609396956297,36.1670252017898,36.432597303344,40.9457683069716,-1.11810092198495,"positive"
0,43.7057478528466,14.8848403314327,889.29693946707,-15.052997301382,12.0214196642145,-4.6035449473427,24.7612156061787,443.135419270416,651.78524715698,40.62424898133,"positive"
0,2.1343608912959,51.4867383202056,54.6068644209313,50.41950325019,-10.0457952217023,5.8896459196371,-8.40438007805876,2.00026796528837,55.2277588442884,15.9429206275662,"positive"
0,46.8001266378347,11.3715296410539,870.767370923497,-18.2746785699825,11.1144794816068,-11.1288518751731,26.3876202181369,438.873622903897,635.27202125549,37.6788362074924,"positive"
0,53.5466773531479,4.16079960043103,885.096926404409,-25.2011079882017,19.2524319906247,-7.95296399190965,35.6206329693584,450.739247283936,643.505128800916,29.7369265569778,"positive"
0,138.575555533147,-1.236301278286,134.922644954681,-2.05396330377397,3.51774599201597,1.95315952506388,137.472291295558,137.093319113642,135.678855508668,-0.217942517473578,"positive"
0,1,12.2527525511784,12.2527525511784,12.2527525511784,-0.0586512833142883,1,1.2069532646994,6.34760341135317,12.2527525511784,3.7481547829828,"positive"
0,1.07979012024438,10.8935386149288,10.9051133248364,10.8939065567864,0.767163671364953,0.920209879755623,4.02192095892023,7.94028641965508,10.9008341456393,1.9342515198719,"positive"
0,5.71684127747802,13.92137011365,38.3616422370909,4.83108472894471,-3.20820550062588,-3.02005150300633,20.6524525744169,21.9747137691667,24.721747244053,4.3056150933129,"positive"
0,-182.289437738825,749.74623764236,1025.81436341043,489.038559471747,131.522178624333,-102.099754334234,244.103554872635,745.664890600753,624.230351640978,-192.556731611863,"positive"
0,0.738440821465793,8.31045909290071,7.9683332337985,8.31545627885007,0.896221834426215,1.19779428453779,6.78695804319041,7.07297233816552,8.20991366244476,1.24272094300997,"positive"
0,1.33575788763473,44.8079663565419,45.7314881006112,44.4920769465069,-2.83967865718142,2.44727943096101,-1.36118241370842,6.22414773833758,45.9152657692793,8.23897971329812,"positive"
0,-5.61349574707154,89.2375171366896,85.0736459957487,89.0296344580167,-18.4314764729969,10.580382155189,-13.0712370388375,32.3243307773843,91.1885523112526,31.4621100603333,"positive"
0,-0.621487189456422,73.9618047759504,72.9409129553769,73.9108364056256,-4.0155364562776,3.34890404845493,-0.0496330005409789,42.6470194735464,74.4401567191165,16.0168701396337,"positive"
0,-15.0377113788266,134.980055470423,561.757950419162,46.5027032273409,-1.43510529580786,-22.6008023648119,114.256199391064,306.135604108748,283.892449283985,-17.8095978789071,"positive"
0,52.1100603163559,-9.13360719542351,121.036701627377,-11.778369816018,14.4196178042214,4.30567522022819,13.2278037361455,90.0626301779828,101.488631913152,25.4039515013173,"positive"
0,-2.05891471013241,22.4539999443088,33.4210078664692,13.5525945973307,4.89885372660011,4.74986818331145,27.6556335001167,26.2116801501236,25.303861295098,-2.60984199394908,"positive"
0,0.63641555761339,15.4194494721231,28.8384843064725,8.38138357941616,-0.757541214359138,0.938924645277667,7.41372122989299,7.11084406907718,23.6319360792854,1.58025316406155,"positive"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive"
0,-135.85607032464,695.890966783522,1037.4512464534,433.345923091798,98.5195466442608,-76.1891169354104,190.25147955074,703.168267184727,665.997492953131,-139.253126324406,"positive"
0,-1.52203308826218,15.718559618214,13.7444247492043,17.5832786817179,3.1228937042255,3.52203308826217,16.3232391553272,16.8419967854646,13.9911053710384,1.26543868630982,"positive"
0,14.5286906239584,32.5585616329209,103.729708202665,8.67727849018146,-12.644445391335,-4.8842832232006,32.7029909461173,46.6086735078117,62.7561936900141,12.7286237634765,"positive"
0,-16.1697246560532,151.716327489947,207.064231147215,98.9127965191073,47.4060018785065,27.9254155956918,69.4368217895212,189.919424779134,193.685921245943,-40.7637311012251,"positive"
0,17.519056986404,29.3503392925165,106.52937226201,5.2587101890588,-15.7844065063465,-6.1823006863354,29.2905597319124,46.515271123309,65.5621793445553,15.5280289872762,"positive"
0,16.8191659368457,30.101219227912,105.874114818804,6.05882130129816,-15.049503014936,-5.87850152111355,30.0892344675733,46.5371318202931,64.9054423408671,14.8728321241661,"positive"
0,-50.8601332339921,232.612429793927,134.454266292841,237.502913480901,-12.6307255334141,38.4262616184567,31.2577473714286,151.294970337124,139.515644511507,-26.7420635838199,"positive"
0,-5.03904070905837,28.9704014108462,20.2723250738587,33.041111245701,3.72126514077131,8.15803107937321,21.8579138476549,21.7089457150502,20.7382924692135,2.18811252074247,"positive"
0,-60.4142112676188,191.548765481557,588.384476063769,101.990422820179,-5.92369179325779,-75.0406554032184,145.792844129228,317.765462173065,233.828684333926,-64.9340772161943,"positive"
0,39.790120017371,-2.28611319373186,30.3941792993292,-1.92090431598384,7.31880426112978,5.07501681871666,39.0676443376566,38.5386404898736,34.1573611527907,-2.57135731873474,"positive"
0,6.34001751543556,17.1722645534906,47.7567143465222,6.05190727575966,-4.32768318532102,-1.46902023579149,28.1251339611903,30.0159473980708,34.9518692191459,4.96684558419939,"positive"
0,1,15.4546891242223,15.4546891242223,15.4546891242223,1.03085520595192,1,13.2063758775464,13.4300059263309,15.4546891242223,1.06553810179684,"positive"
0,72.1971995888244,-16.1633943797946,877.13706478637,-44.4337997790376,32.9566411485133,-14.3007804624353,56.2013926417324,465.150016453461,627.812654679537,9.10328123352085,"positive"
0,24.2515010839267,-7.36227547850697,12.1887568216166,-8.33858389397179,9.21512819130026,5.12516469945904,23.7115049189754,23.0115252504482,13.525405236532,-2.06259924907214,"positive"
0,4.76757058647938,6.33161421083832,30.0125245347725,2.1432147662365,-0.784438829524251,0.274361164637655,2.6051587668492,5.99948125605532,18.6129846064459,2.96361400174363,"positive"
0,1,12.5579528289961,12.5579528289961,12.5579528289961,0.840700543763416,1,12.79936209605,12.5819497473695,12.5579528289961,0.936284087415097,"positive"
0,11.1198938897195,-1.49339603018015,7.38657242816453,-2.05368818677915,3.11545880258597,2.78997328145768,10.8671693390888,10.661040603377,9.19178691617029,0.185089916019341,"positive"
0,2.33844709241968,17.1493608717681,18.1970374814715,16.15975140933,-0.361623167301319,-0.338447092419682,3.07845645062413,12.5531509262996,18.0661236712655,3.85913125424065,"positive"
0,4.12880910705634,4.88483738325021,5.31360278520792,4.92366295788266,3.19188638643159,-1.81261364754407,8.85739905257497,5.89395885095358,5.07789398313978,-2.26743791721402,"positive"
0,8.92615726171887,44.7456949324931,49.7360205851927,44.9948386329148,23.556185050318,-10.4819179588975,24.855301377424,62.3900468168742,42.4074139071249,-13.5234756999153,"positive"
0,2.33477127923892,16.1489506779964,17.1937500253015,15.1620590065912,-0.123529091852561,-0.334771279238921,15.8289275652789,15.5543781199064,17.0631957472068,0.859518125858774,"positive"
0,3.73233444352066,7.28870913154951,27.6480029865283,2.13577524125753,-0.239082436133398,0.823974309214346,2.42946362932447,7.46537437114132,27.5711081046166,3.46542387531397,"positive"
0,-2.98496512262587,19.1891953970075,31.065314397632,12.0500348568844,-3.52895739896983,1.25210659342689,5.85669363020583,4.7494412766485,25.3102194605955,3.12127807800263,"positive"
0,-3.18864021827031,119.836464830536,113.270700621229,120.14637031822,1.2956979152372,2.60321072241218,7.22473023101078,43.3592607413196,113.916866621812,4.37298340016374,"positive"
0,15.9698078103746,106.862740373643,130.328166674245,105.75516718801,-2.83315779769861,-4.72972495688656,0.479452285234198,55.4377547652161,128.018829911414,20.9626176026664,"positive"
0,34.6198253565972,0.648225550418126,33.6140012478301,-0.179734902620188,1.67642036653345,1.43622563007728,34.5424852074348,34.4858559842737,34.016845321401,0.617690511253697,"positive"
0,-57.4162660882765,238.378731013911,127.811460159744,243.88746727322,-14.3492377126949,43.1576714338287,31.9590908995099,147.666094429558,133.512695354435,-31.0077188731172,"positive"
0,18.9979234279476,-0.334865098625576,17.0723546816428,-1.28402247191551,2.31137606402554,1.65849760600966,18.9117241588805,18.7999868175712,17.285723079131,0.511119089634056,"positive"
0,-5.76774794550943,30.6406637675338,37.2762459959485,19.8560787960439,9.83801934334286,4.72159454225919,41.7250179343567,38.3408467559148,29.5065513991591,-6.09984614744707,"positive"
0,4.03761240050567,5.0047837477381,5.42105174534691,5.04247765712181,3.12152783118014,-1.73063322218766,8.80326066619558,5.92619709453164,5.1922132462337,-2.17220053880167,"positive"
0,-4.3490852711598,20.6092025227562,31.9041281161918,13.431961135126,-4.5729085853308,1.37007756730397,5.27018453102537,3.85993602647319,25.9424038061649,3.70175920388108,"positive"
0,0.0983136448593711,15.9795970158061,29.1693695784821,8.92650944271057,-1.1693466779808,0.985460433757102,7.18236208718416,6.7599626038056,23.8813126506451,1.80923446346433,"positive"
0,32.774075183065,1.69575893131184,34.7634496468309,0.441847416710128,-0.337861552754262,0.137208860523677,32.9270428007891,33.0390472054138,33.9666823931371,1.75615281791123,"positive"
0,7.91171221874998,112.319524331129,123.153749842538,111.808146548778,-1.09654980267118,-1.6454721728053,3.31653462081155,50.3575071740802,122.087505617959,13.9849721256435,"positive"
0,371.508857595133,-242.01466137266,5056.88399549586,-308.530661951587,260.466488469111,-72.2854272177517,485.176153344482,1946.2436277589,1662.42494872643,-237.567087924163,"positive"
0,-28.6614623074773,593.769432369206,1046.64301689234,330.062683473333,53.401547747508,15.3673836319362,142.924346604343,641.345773895756,588.960801796961,-58.1127316918959,"positive"
0,9.54325894288208,1.17158280282899,29.9639917147781,-2.93389337063275,3.15815676110725,1.66409374599585,-0.708598370811881,9.87651118036533,20.1126769121213,6.97963024601101,"positive"
0,-4.17039904382849,24.7710112087274,32.0793927117871,15.9208956966212,7.10030250893186,6.85976768605787,29.5573272819452,27.3622162716328,25.4619327033526,-4.48771461795723,"positive"
0,20.1870225206704,-1.92545495074235,15.9669971205965,-2.88075771327572,3.8739770054207,2.44314589057459,19.9981104885089,19.7532298944679,16.4346096421963,-0.0714184384819581,"positive"
0,-39.4209905639312,266.760837592698,648.827675859513,126.717534916879,17.9535118603064,-49.5431038603539,46.9897613780796,225.467692284513,193.763236137137,-33.0418156589109,"positive"
0,18.9801610620838,-0.311105397633985,17.0888661444214,-1.26017097314795,2.28803445205227,1.64677679149546,18.8954960820328,18.7857475902498,17.2984367279353,0.519820841041558,"positive"
0,4.44061117380918,17.3839469540827,20.0771037253133,14.8400575516136,-2.13109673781096,-2.44061117380918,2.80903027013902,11.8513300789495,19.7405767749752,3.63788289918588,"positive"
0,-6.41502486071801,132.54146055875,220.451387195491,76.9481242202032,22.2860603060323,13.3637873064078,41.7577386730454,164.73000050584,189.559614665959,-14.584162241637,"positive"
0,5.63677490657501,5.39245711829945,30.003691266423,1.21915021327149,-0.0668624585342006,0.52730094490508,2.00203481803853,6.7051242770938,18.8859377251643,3.6945533781398,"positive"
0,2.64341134940211,8.80724921878457,9.04564978228741,8.8148275984489,1.55423817375713,-0.643411349402106,4.45149891451414,6.77009866194311,8.95751290973826,0.645799779251738,"positive"
0,4.44925586981309,6.51542412208994,28.5907996775485,1.1025061877848,1.16731013071492,1.29544546509279,1.27917861796257,8.89732763929907,28.719861770975,4.89724455038605,"positive"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive"
0,7.98081287627445,2.85977310658007,29.9798700359838,-1.27283279754119,1.86827088223745,1.20941956222746,0.375552524103617,8.60807620235072,19.6220275712817,5.66572357622688,"positive"
0,3.4219642048671,7.78551376913514,30.0261992278069,3.57374971727609,-1.89531152283088,-0.11721234071953,3.53884882758607,4.90708246063162,18.190428655058,1.83205417546231,"positive"
0,10.7958531995615,26.4259238804206,40.5349658658313,19.82287583333,-3.50852566301636,-10.6109536314704,35.3409143131484,35.5825536775295,39.7791259202866,-0.927222616714066,"positive"
0,-0.913206576531387,15.7865001883439,14.288927522891,17.2010703588477,2.61042066224433,2.91320657653139,16.2452082332475,16.638736182672,14.4760586871062,1.20136097447624,"positive"
0,52.4422070671801,-9.63053792695065,120.587700782656,-12.2635367679229,14.9856808500839,4.44757066516573,13.6683885675256,90.5156991473683,101.099094735535,25.1338109608459,"positive"
0,-40.8943049438515,268.627993782333,649.168998774715,128.652648744149,18.566007063168,-51.2769378070763,48.2070671685532,226.248012915558,192.087935374584,-34.7798072905887,"positive"
0,1.88056381218861,9.82509209408279,9.95283059917608,9.82915270063139,1.17024629992152,0.11943618781139,4.24191971505383,7.34100089350773,9.90560557513417,1.27439973608398,"positive"
0,-23.7075294946875,145.788302647869,566.845322406023,57.1044119909694,-2.29271283771993,-32.6201733824024,120.281718647386,308.357651961227,274.327063293969,-26.8133920380031,"positive"
0,100.434324549927,-44.6258199632145,878.662302838919,-73.5679648502454,41.4189650741173,-45.0033322826758,80.2999540216414,472.747450087567,601.813697000059,-17.4418096637874,"positive"
0,-3.08185829278545,16.4462919241566,15.8541593959902,16.4274689606362,-1.32767060994054,5.08185829278544,2.87857985825421,11.0547939065176,16.073071249219,5.3635239303685,"positive"
0,28.2437731663019,98.5510522722285,141.25612634413,96.5353635595429,-5.47833197383364,-9.42761062854353,-3.84194721950521,63.1759085540522,137.053330441329,31.5908582182204,"positive"
0,-32.4610811846315,575.969335946111,1063.3635475174,309.332958830148,25.0312996098912,-18.4928906728362,70.3369643399974,608.539379355136,759.00201454766,-20.5599107180726,"positive"
0,1,10.2776218325459,10.2776218325459,10.2776218325459,0.129310798695717,1,8.21824102042686,7.37112264197008,10.2776218325459,0.751739398068236,"positive"
0,45.967157345381,12.2412000098659,870.644758185588,-17.4159427010169,10.6438337573333,-10.6027621213276,25.5503313186844,438.347543294985,635.791647869976,38.5348908737007,"positive"
0,1.11285937763533,17.0125942781947,17.1009355587757,16.9291492853628,0.670001856097796,0.88714062236467,3.23553525325763,12.9623211790437,17.0898967577447,3.9881217875068,"positive"
0,-1.18080526824411,15.756638138432,14.0496011679031,17.3690631206462,2.83566892743952,3.18080526824411,16.2795053150259,16.7280757077025,14.2629062201537,1.22952517482597,"positive"
0,22.5170099981765,-5.04214594812109,13.8010974986338,-6.00949033112936,6.93582496079435,3.98062976258452,22.1268368152375,21.6210678616998,14.7668902215598,-1.21287515474243,"positive"
0,6.25855399715185,27.1550134427488,34.7289488230468,23.6104028821324,-1.43691569600815,-5.23292584991438,31.4775220093407,31.6072374735836,34.3232031380228,-0.0345606439852357,"positive"
0,78.1903018173524,-22.6943092087062,874.579267004676,-50.6139746060868,37.360310140004,-16.3405685474586,62.8147515117249,469.78072929535,622.77008265718,2.47292824886729,"positive"
0,-31.1638524870204,256.296427091386,646.914743712754,115.872258250828,14.5208042655111,-39.825893130831,40.1674143415243,221.094413042408,203.152399716397,-23.3013033318303,"positive"
0,-28.985979286057,152.368693296951,569.94266969103,63.5590557520833,-2.81485047546356,-38.7202721561818,123.950238613594,309.710502490106,268.503364456389,-32.2951766343451,"positive"
0,1,14.9536972650949,14.9536972650949,14.9536972650949,1.70404909791357,1,13.8867508943248,14.8476390955779,14.9536972650949,1.28160253548837,"positive"
0,-58.3484178527249,239.198584420792,126.866985178001,244.795223905826,-14.593575982792,43.8303838552748,32.058808007402,147.150140412856,132.659195315155,-31.6142102595522,"positive"
0,9.94143699788154,-0.10730791034692,8.28348281161891,-0.85032997872861,1.93946739216843,1.79492048189574,9.82920296419214,9.73766195873579,9.08517185669902,0.638101460301089,"positive"
0,49.5580461163536,-5.3154928223994,124.486551817686,-8.05064119136326,10.0703326537471,3.21543667507377,9.84261708838243,86.581522984902,104.481599347702,27.4795475851829,"positive"
0,36.7503233491124,-0.560913041082475,32.2872249908439,-0.897210053107052,4.00144985694908,2.93564448939195,36.4071453622791,36.155867041629,34.0747469916798,-0.696404805474043,"positive"
0,90.5634266305614,-34.320004956813,877.209310717265,-63.3917264474022,35.8416935677393,-38.7690349278045,70.3778676609695,466.513272952742,607.971404510101,-7.297344195381,"positive"
0,1,10.3141052055338,10.3141052055338,10.3141052055338,-0.821644429157065,1,10.8731498098796,8.56848311419411,10.3141052055338,0.324583251085538,"positive"
0,1,15.3344698793991,15.3344698793991,15.3344698793991,1.0518996417048,1,2.60569381968663,9.26202701160518,15.3344698793991,4.1923481740419,"positive"
0,150.406689549598,-11.5090287671915,129.973680833959,-11.5212540440142,15.1154800748606,6.33161610849011,148.829068219605,146.709240282474,134.203638427654,-5.81271264108908,"positive"
0,349.519773911668,-219.13422186902,5051.19023397594,-286.450644837631,241.925733607196,-67.1086664773749,463.907856421459,1927.33828943973,1666.38608119664,-219.992926935022,"positive"
0,1,16.5116992472951,16.5116992472951,16.5116992472951,1.41176735489674,1,13.6861353002017,14.4296353278267,16.5116992472951,1.21789370776106,"positive"
0,-5.93239269630485,26.7045131890501,30.9598402960333,17.8971980719261,8.93736978848418,8.62043882714782,31.1442546955481,28.3223168561801,25.5938402972371,-6.05476372689832,"positive"
0,-11.6857155535054,142.902086184361,213.21799608485,88.8161464335902,35.8589477374546,21.2317730267743,56.7133896749003,178.340431053114,191.78915387711,-28.7295908888008,"positive"
0,9.26977773205225,0.682690379272207,8.79467518007804,-0.164478255049279,1.26921332278905,1.22779202989715,9.23761600148936,9.21138405511656,9.02440680617678,0.896294529009708,"positive"
0,-76.6983295312722,314.003038669803,657.463721350344,175.67917885565,33.4506736365844,-93.4120273066517,77.7896512025762,245.211120478192,151.375300982873,-77.0159355476743,"positive"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive"
0,1.71163770547693,10.0504847522231,10.1537180845579,10.0537663777988,1.08521456147886,0.288362294523067,4.19551018171261,7.46742234286246,10.115552641821,1.41359785655596,"positive"
0,1,20.4322371751764,20.4322371751764,20.4322371751764,2.82460200475574,1,15.4656026598052,18.137343415803,20.4322371751764,1.78299324528644,"positive"
0,26.4577843063474,134.241134151923,1757.17308365069,-2.35186469553877,-23.2695304569345,-33.4790984279376,58.193131690186,135.334755410049,191.488532956069,-27.7711341320051,"positive"
0,-35.6360150829798,141.809189354717,84.3816176205209,144.519783134432,8.28846313711834,15.0225106828922,18.6487538129851,22.9027277899791,90.0333198699057,-23.7237642608253,"positive"
