"idx","Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
0,9.94591063312908,1.06000105058184,10.0351677517833,0.158081935316816,0.947697021125462,0.977179752162239,9.95481737955932,9.97269238886751,10.0346224933314,1.05180497326611,"positive"
0,94.8410415533963,-11.4431002695687,76.3400849042223,-11.4597138502132,12.6383150752192,7.79688200446353,94.1769926211162,89.7483898662963,81.2182736134075,-7.90075098645266,"positive"
0,-70.6929155645382,361.796083087973,244.439807832555,360.641770173967,78.2686065725102,26.0708290005818,99.8053232655748,318.529924466394,257.72840973139,-58.421093465107,"positive"
0,-3.24264162887084,128.226481632074,120.887923507886,126.933352781989,-7.83161880273722,5.24264162887083,-14.3116364069085,55.7127534193325,127.767129814089,66.8499233310449,"positive"
0,19.2380585761899,6.68144421818736,154.560113873983,-1.7469425097706,-3.84112708655657,-3.40353819256102,4.19429541226213,27.9802996682491,72.4501036246238,13.293603250417,"positive"
0,12.4293944441343,-1.69491449721684,8.42045958868635,-2.50871848065748,3.34915980053339,2.02495899874597,12.0293527807776,11.2265064763314,8.44494957498456,-1.32679214995332,"positive"
0,1,15.0324505123111,15.0324505123111,15.0324505123111,4.69239494435437,1,21.2491366975032,18.3906994685075,15.0324505123111,-3.37479358886385,"positive"
0,-42.3028201580609,333.613183845787,262.729503892353,332.91597402906,47.6961770182058,16.1428853308163,183.133829787774,314.540306090556,270.755874889349,-38.722621784731,"positive"
0,0.270426040239252,12.8525347000369,12.6698446525972,12.5909686502847,-0.136843721977923,1.83218134770193,8.93507416866621,11.0944307567269,12.9599319522061,2.76315476909832,"positive"
0,0.473951103723066,24.8737498336878,23.7788587526458,24.0945297678219,-2.17711140988384,1.52604889627694,-0.333898311510817,18.0747469922454,24.933013176435,9.75022270062643,"positive"
0,0.97478783198837,19.281513693334,19.2290383852685,19.2441676835663,0.646841923561732,1.02521216801163,3.5542692778163,15.1473646999554,19.2843540326349,4.27559335616619,"positive"
0,2.65122311919053,41.8595680473241,759.379528533041,6.32703650287934,27.0819134929461,26.6577637712709,-5.33816497297091,135.237470168857,340.151226581365,55.6121649352921,"positive"
0,0.844698486441073,20.7340635935067,20.4108270212576,20.5040202335055,-0.0866630697251041,1.15530151355893,2.54434099474949,15.9077347468763,20.7515594705864,5.69759559430396,"positive"
0,181.587748936296,-0.733901358352824,4136.86152494113,-162.770249367147,149.130572450704,149.983732219952,153.462416533604,1052.67792879747,4122.47120369918,426.256423091503,"positive"
0,5.18073237570316,2.68482699225373,4.9290164309128,2.01258593306601,2.11241246514474,2.14846960483118,4.94560181357087,4.94560181357087,4.73153301091263,1,"positive"
0,-0.107510880307567,13.8121923884332,13.534864486914,13.41512881161,-0.678616013010872,2.26327137178956,8.38341688441084,11.6613723044827,13.975224009424,3.67651149594611,"positive"
0,0.599980988553861,46.4174150586346,46.3150066040788,46.3500521938626,-0.395940209629651,1,4.39954390100557,33.5703990450708,46.3150066040788,7.40007368510561,"positive"
0,16.8736433286254,9.13090139556803,152.911918839757,0.657495528595249,0.437662727037634,0.717217213179784,1.74933913706188,32.2269448884168,76.2004206210192,17.2092563443395,"positive"
0,2.13046623412963,118.547608988158,461.777572208914,32.5036935222653,3.68107223062929,-2.33376124240284,21.6262064117445,199.691296056703,221.773209411881,8.17752266225952,"positive"
0,-6.91167705570969,31.8902361631157,47.7874980067376,20.6069648639697,-0.738176896920116,2.14598209951705,30.365119986792,20.5310594929713,48.931993728757,-7.61252213838309,"positive"
0,0.817612592481373,11.4631182305202,11.4174472417381,11.3977288987452,0.647547788652246,1.20803839907127,9.73377742039987,10.2735985649673,11.489966648197,1.44077399294158,"positive"
0,-1.52472135756802,17.3014847860118,46.8217996293189,8.7269194969119,-2.14739240673976,0.0112893701174455,6.19071860001644,5.27014716638163,42.9036813200083,-2.2128801434851,"positive"
0,159.550107788764,-56.7907521904181,169.396520129065,-55.4065746666337,45.913847339387,20.2004766528553,165.10156721382,120.746214895183,68.5705636712905,-55.2778131619536,"positive"
0,56.9841987989083,37.0305534888255,1793.28576072406,-20.4965609786423,-20.4192394518593,-24.6554289398049,5.9522850808221,198.113277000792,742.665441265267,99.6056582187523,"positive"
0,2.8769733585529,26.3218482971331,28.4595809032896,26.0784290742973,-1.17751149323143,-0.876973358552895,0.755198310255442,11.2905439172675,26.3945484953352,6.56463622682838,"positive"
0,-4.71947266726867,29.4573137194541,46.8558024684369,18.2437249930971,-0.439252675417536,1.86407926889029,28.0613721057836,20.6464152706773,47.7187609973243,-5.49390757130648,"positive"
0,0.839336407153631,20.793935427752,20.4595384998226,20.5559493844659,-0.116896997916468,1.16066359284637,2.50271333104151,15.9390760105457,20.8120353831692,5.75620830171467,"positive"
0,3.94225755914539,115.109571490985,460.054902115175,28.8659366202166,0.526536197412357,0.39987793663967,17.9375585339098,196.114009411396,223.931223320928,10.9128249332998,"positive"
0,113.142293497196,-12.4114599127409,1882.62158411669,-65.297435313335,-59.1652839730313,-79.224904135683,-12.7148868020482,226.131630241988,762.70922130335,82.2780770212026,"positive"
0,20.9190221548515,0.526219120623691,38.0487653842497,-1.08338890957161,2.90704519978847,0.85336809314178,32.8400724534352,32.8047997768617,31.0317175970689,-0.176704157266292,"positive"
0,11.6121947092238,0.320895624426038,10.6019640675699,-0.566383429672724,1.59197599816701,1.25828431349163,11.5113862998001,11.3090732249972,10.608135416186,0.413660532934786,"positive"
0,0.525899258551264,24.2937078110887,23.3069389441612,23.5914369507307,-1.88420324897172,1.47410074144874,0.0693930617635314,17.7711108969297,24.3471188056483,9.18237917645429,"positive"
0,277.522571690502,-104.722826755179,4082.86273486952,-266.634405630931,240.364970706288,241.292360043728,246.520603759908,1141.92875699649,4197.50423341694,332.676765186582,"positive"
0,91.9506071303419,6.04510272572639,1861.56261852786,-48.1443585522046,-44.0457147551672,-58.9152175666677,-9.00252213065327,239.352076515927,778.07640952021,99.5393491314713,"positive"
0,5.31726726910546,3.86664658033536,15.094076903117,2.0929424599578,-0.984157786584912,0.00405680441104672,7.59435821342579,8.15045389300198,11.0771137863936,2.6116647167645,"positive"
0,0.883705808722923,20.2985161484171,20.0564674078771,20.1262531363129,0.133278583052931,1.11629419127708,2.8471682390054,15.6797376011537,20.3116175588866,5.27120787319436,"positive"
0,144.328801983299,39.653079550409,4157.83345147462,-122.431726008792,113.697165609449,114.521496268847,117.320690704909,1018.01489635618,4093.33004730032,462.600676509183,"positive"
0,8.53245626177228,5.83029055615674,41.6850084245691,-2.15343755758431,2.05115383536254,1.68734681110659,-1.89314533217893,8.41916339308911,39.4382285076747,9.09701859830548,"positive"
0,6.99914658142219,3.72587728030262,29.5259419870696,-0.374504464503699,-0.143981518786486,-0.108912095598407,2.80734290239338,10.5110498022559,28.9922209553938,3.85989479669315,"positive"
0,-5.84680683119846,62.5210865283487,60.2954654262009,62.0053198932402,-13.160663658805,1,-11.4930026868172,6.64056301172065,60.2954654262009,22.7336715267062,"positive"
0,31.7734377245469,-7.80981289598421,38.3245932295529,-7.80518055241272,14.7344613221822,1.06473032832106,43.2479309752564,43.0131482050576,31.2111193713466,-6.83240424559864,"positive"
0,111.266940069733,-30.2963720008722,64.7340978422521,-28.8411809891359,30.2722095110179,18.0952369626045,109.596751614991,98.4581128307415,77.0035166547398,-21.3868013537118,"positive"
0,-3.17937826263522,31.7366703775559,26.976670378203,32.2786818046185,4.11908515153705,5.17937826263522,5.32027989135486,16.8063745340584,31.5747918795631,4.74274807260862,"positive"
0,116.539388495891,69.7755227154686,4173.47526601119,-92.3454246838806,87.2693227822926,88.0721513832694,90.3645514326651,992.161633716908,4071.59525040199,489.707870048205,"positive"
0,-21.067393557312,154.666667818195,637.983635500765,53.0875035727269,25.2811322104876,-10.9645740230697,189.173193362154,511.52560398664,473.448813636632,-24.4098784795136,"positive"
0,2942.73043795992,-289.064258716572,15566.3480188905,-2368.16358964864,2330.16576052506,1300.38315314931,2435.97993863284,13932.9858347648,14977.2136827562,521.904278719418,"positive"
0,2944.26309052453,-1429.49793048503,41712.0898868748,-2302.21283785878,-1369.62271451438,-1737.78430743979,1589.31710925393,11903.5403922501,14334.1654187808,-146.290047416779,"positive"
0,-3.38019050751443,60.5206322884367,59.3992642341711,59.7830118944288,-11.8576944171799,1,-8.2414381711793,29.2958885179054,59.3992642341711,21.330745014218,"positive"
0,345.847655989743,-198.25376166745,6100.78089875616,-251.589074310103,9.19639874742521,-204.806058918838,1.35296597841869,1016.64932015544,2531.00160228804,803.790298397427,"positive"
0,1925.46107972814,-825.952471055244,40708.5566513239,-1448.08169453802,-861.607114063772,-1093.21684860221,1017.3343625872,11440.1576646961,13826.0498005161,-7.85821967148507,"positive"
0,11.6584680947116,0.269564800941418,10.5718781000471,-0.616072452456188,1.63672113096542,1.27780700688244,11.5500399748928,11.332434852056,10.5785159165846,0.369341443309493,"positive"
0,-0.573409724355364,14.9952030534364,14.6012110621667,14.4311059379414,-1.34648165515077,2.79469429710834,7.70336559258875,12.3602651550671,15.2268175164683,4.80244500523645,"positive"
0,1323.50655202462,154.232565575094,13720.9901553923,-1042.58877553811,1037.92919589748,579.483951722662,1106.01337213644,11950.2459570492,12959.9516660559,381.045819336983,"positive"
0,6.54704008040715,1.41948698957036,6.48436802897846,0.60848813522739,1.27696764018477,1.28594512039438,6.48849744539575,6.48849744539575,6.43519875182015,1,"positive"
0,8.43190775420123,21.355329953709,29.8197183584291,20.391507424491,-6.03559251662617,-6.43190775420123,-3.43193121588905,6.23137973225099,21.6431876179045,8.23568668854417,"positive"
0,111.000988513274,-22.8676073297261,374.617188881868,-28.0853348657378,5.88105132162687,-19.8188095110225,25.4772240324103,162.305884099509,191.283197687097,30.7144941243836,"positive"
0,1.44714104395055,43.4156141810913,43.5300862985887,43.4909123564675,2.04363817009674,1,7.09011516988661,34.4802077250647,43.5300862985887,4.43499835944647,"positive"
0,-109.722393910837,245.359795217052,631.125995706458,146.572286913257,108.680710883752,-50.8533619786235,281.589010149959,598.337982273871,420.559351193411,-117.630659488888,"positive"
0,-15.1113192774332,148.573666844668,638.444349638001,46.8069518678683,19.6781308737581,-8.2847411535166,182.964457619907,505.693321865724,477.002065745126,-18.1470631402085,"positive"
0,7.02757782560107,3.68962144474142,29.5124524156982,-0.408864642395238,-0.158521768036834,-0.140466775511331,2.82462516575625,10.4971364658928,28.9635440699114,3.82745250040997,"positive"
0,0.507895786475537,46.7437069306918,46.6177238385252,46.6608369954116,-0.661119223503033,1,4.10708228478238,33.4715040185453,46.6177238385252,7.72237353718364,"positive"
0,-3.34615126449572,27.9331928478855,46.2721354388647,16.7632572448943,-0.251989556448654,1.68747931642083,26.618173520714,20.7186806850212,46.9587230713871,-4.16668701443954,"positive"
0,-9.63496264895688,37.5084358006193,25.3960068647819,38.887653215241,9.76483175597598,11.6349626489569,10.1862901926934,22.6858069439561,37.0965152536771,2.80076163297418,"positive"
0,-3.44501606370665,56.0240762103406,54.5791805393114,55.689235307902,-8.45633813075181,1,-6.68963547590357,8.16980953028774,54.5791805393114,16.5128784480267,"positive"
0,46.9481067421413,45.626817883048,1784.57605522037,-12.3915844504945,-13.0528061482573,-15.6585763936728,4.45596076369212,203.810799936722,749.599476173078,106.919767621154,"positive"
0,-2.41939951789012,123.913655506495,117.999071078459,122.871445356936,-6.22775826796507,4.41939951789011,-11.3366859339478,53.8280909076665,123.543436307619,62.6101645719239,"positive"
0,0.481927411364293,15.032716247424,15.1471119725151,15.5758657044534,2.03585939610644,1.51807258863571,8.02193413797638,11.5717387894372,14.9796777255684,0.0559334944789767,"positive"
0,1753.7331308821,36.4489299765959,14211.3003634349,-1394.79301501855,1381.27548735435,771.026331886925,1459.38449695039,12477.0584638083,13495.9366793963,418.47180694106,"positive"
0,8.69962494701083,0.27133516561636,7.67944588538168,-0.416314601068843,1.49044583587686,1.18865580311872,7.69135769148477,7.48732319870742,7.70407458984368,0.32383871179116,"positive"
0,0.878587160721334,16.5389574524758,16.5657666488883,16.6662471782347,1.06283210111846,1.12141283927867,6.85667269209021,12.6652800155618,16.5265276160574,1.54439852762055,"positive"
0,62.574829361242,31.9824665739775,830.603743427307,-8.79148243984567,-65.9769013532211,-64.0206909580306,24.1876555186755,44.6118403629133,256.731594069683,-19.0374124106059,"positive"
0,8.45983023266743,0.521083229289112,7.78931501265469,-0.230780364921592,1.27950330296909,1.12399449478293,7.45439655845625,7.32029438173022,7.80550228978287,0.555591315309449,"positive"
0,4.7975204328355,3.03972025615545,4.49278284627808,2.40639696350481,2.34673188926085,2.39038413280609,4.51286178679796,4.51286178679796,4.25370136557935,1,"positive"
0,2.72649530594771,12.4525565969933,44.6504536321438,4.12774098323768,-0.3726470037509,0.719766797068763,2.77363098807497,6.6012512557552,41.4388179855785,2.56786767798268,"positive"
0,-9.34219100279027,34.5876360783171,48.8204760503055,23.2271071722046,-1.06959649142193,2.45852994641151,32.9193030661034,20.4031636507456,50.2771142341031,-9.96144648180605,"positive"
0,0.95709472148463,19.4790711934339,19.3897703563662,19.4155169227428,0.54707983430938,1.04290527851537,3.41691158231881,15.2507806346525,19.4839047939686,4.46899614891674,"positive"
0,7.34144218956225,72.7782573507912,83.7471409309181,74.7110866028946,12.7885536916978,-5.34144218956224,23.93607315692,31.4824258803677,73.4648468045412,12.3410960031838,"positive"
0,6.39501918177323,2.67110204417974,14.3933456144868,0.935637050402429,0.0579996425226211,0.458759219645293,8.49463969972027,8.69456878713008,10.3872469869112,1.57943024531119,"positive"
0,-2.08517093388341,56.9318997723113,56.1420683434567,56.4123595842924,-8.10140886715075,1,2.20153013422394,32.6866765293866,56.1420683434567,13.7981533751789,"positive"
0,6.21235983448819,2.87372509875992,14.5121068231647,1.13177926850861,-0.118627087183512,0.381695430289512,8.34205836191285,8.60235120881608,10.5041668622795,1.75437521417148,"positive"
0,14.6767559705605,-3.07860608709143,8.60945174956607,-3.85715311792112,4.55532521417693,2.55121953428272,14.0713147348769,12.8562506474281,8.6465160079282,-2.52147299515327,"positive"
0,8.31518790126118,0.671729344624586,7.85558722704375,-0.118867537545518,1.15226438598105,1.08499128983293,7.31146342155309,7.21954388117912,7.86668269998724,0.695382707184495,"positive"
0,-61.4535319670211,355.996910679896,253.76485845436,354.991359184226,68.3506997576911,22.8398402143104,201.988679993782,329.373537126779,265.340899363713,-56.7322385038743,"positive"
0,1.04863208376042,17.1846712417033,17.1739327803245,17.1336851627867,0.64570293245601,0.951367916239581,6.35713425087627,13.1340725611574,17.1896500301858,2.18249181139133,"positive"
0,289.216505229364,-117.3985116364,4076.28057581457,-279.294881832889,251.485948043081,252.422385561486,257.863891060907,1152.80794792304,4206.65035197482,321.269913443777,"positive"
0,8.82534400936335,-0.0248445225181002,12.8132002877095,-1.67408048930912,2.40805909910767,1.48411074620726,10.5247696602835,9.92154497777103,8.83160102534467,-0.748252994570608,"positive"
0,2.61659276661892,23.1387086560135,22.7817484427711,21.4438660747085,-3.20058735629225,-0.616592766618921,1.75095947422714,17.4567436928454,23.304209963484,8.06626160038223,"positive"
0,2135.26444686958,-950.241457795972,40915.2156975622,-1623.9741524936,-966.223499195958,-1225.95355483252,1135.12359437688,11535.5827379545,13930.686782461,-36.3656855703835,"positive"
0,116.335763311825,-10.2169887241178,201.562410119597,-11.4986893559183,9.96018003313225,4.61999211266332,122.242554517206,113.025308284739,102.975163369161,-10.6947884352745,"positive"
0,-7.29592230301081,32.3166739948062,47.9508037570643,21.0211888721886,-0.790571742957822,2.19539346984374,30.7689163567496,20.5108401605195,49.1446467611937,-7.983868707414,"positive"
0,19.7274419675802,1.44133523421538,38.0184854494664,-0.345481493631419,1.60865058539723,0.830165088782876,31.6975145766989,31.6841437955521,31.0120231604207,0.553947834704463,"positive"
0,-189.71832141824,401.744762186099,4345.85840396558,239.225507812738,-203.98297823813,-203.417116537282,-206.709925701747,707.241586257152,3832.06341837728,788.447065073737,"positive"
0,0.932336649686891,45.2397562338469,45.2224338093186,45.2283617826164,0.561148926141922,1,5.4551019235988,33.9273328539983,45.2224338093186,6.2368229346825,"positive"
0,1.34651827937599,7.53971441614728,7.36660607869618,7.70324622961336,1.68640573508947,1.02420746724045,8.54674103256818,8.16410928544152,7.29035607966286,0.290788543994167,"positive"
0,-30.2184815295768,319.488772308023,268.386307265391,318.98612994648,34.6629148876104,11.9170230548272,171.236183530462,305.180351819175,274.172792159553,-27.3583284271593,"positive"
0,107.958259318583,-1.18823000657082,207.798068096213,-2.98673599928176,2.99022607280831,1.59956977299882,113.933934905866,111.528538479635,109.644816116263,-2.05195300182551,"positive"
0,-19.0095276854456,152.561492803332,638.142815500066,50.9175284510964,23.3452555425573,-10.0386727758019,187.028031164535,509.510509182958,474.676487420505,-22.2460313978719,"positive"
0,-12.298299575231,69.5719139514718,165.635813799666,34.0242854125384,-3.96465975024813,-15.3900422963327,22.2919042901906,56.8701151171127,74.0769879868178,-6.96636140380762,"positive"
0,17.1242618921717,259.153647070855,285.547933061424,259.413260501058,-16.4444206397934,-4.63861309692908,13.3448437294592,250.510913206722,282.559229149603,24.1634978090597,"positive"
0,12.1503456369575,-0.276072373233572,10.2520698213747,-1.14425758837573,2.11235362935166,1.48532963229358,11.9609214028013,11.5807646334067,10.2636661057719,-0.101762294825515,"positive"
0,2.24942830180287,7.82745079737074,8.14031574091094,8.27539445130591,2.70005452986643,-0.425148080109955,11.8237335025303,8.12573798238837,7.64352816060333,-2.01948204085103,"positive"
0,58.3873377126887,1.09389506234873,922.044991028869,-27.3747227619882,23.9815612470255,-3.6124619693093,38.5618918132257,420.293331633196,631.758208011931,31.5628287219265,"positive"
0,8.26911414515028,2.1064006626461,28.9233894577999,-1.90930579544932,-0.793465755223203,-1.51839736895155,3.57930749742025,9.8895685271766,27.7112810794519,2.41076145193771,"positive"
0,93.7169466931898,94.5139975451457,4186.32132345358,-67.6366318424105,65.5650897956195,66.3502595324688,68.2264476527836,970.929282690068,4053.7452465676,511.970029242719,"positive"
0,-28.4572915148922,162.226455244272,637.41201226341,60.8799913818541,32.232960913245,-14.2895311204431,196.876576735962,518.761908926455,469.040176459619,-32.1803601944552,"positive"
0,49.6888861555633,-8.74487853064912,37.322444640627,-7.83082047589514,14.8263304668866,1.24708390079178,49.1668579076068,48.9336292414807,37.2097219030631,-6.78055899593603,"positive"
0,1.37716980909935,14.788602315966,15.5736241322722,15.347292364684,2.91566100461569,0.622830190900652,6.67809880875177,12.7954487799486,14.7461113159302,-0.122830431968515,"positive"
0,9.39548100324712,-0.657294495360825,12.4425093840571,-2.2863017430632,2.95936640536356,1.72465095317533,11.001023772396,10.2093849031001,8.46665749927519,-1.29431099884808,"positive"
0,88.3012625095091,9.22344145808431,1857.93612927819,-45.1904884672418,-41.4420277413379,-55.417758980863,-8.36322906970487,241.628722350507,780.722738117458,102.511851151078,"positive"
0,-1.48603699775783,58.5662710269647,163.066157394948,22.6989233587546,-0.905325894346989,-4.14612974133369,12.4948318592123,58.3754376204616,81.0901995479025,2.90453738512361,"positive"
0,0.40999040728544,47.09062183927,46.9395740919528,46.9912647205557,-0.94305868088129,1,3.79613584834489,33.3663584049888,46.9395740919528,8.0650441131115,"positive"
0,-12.2477206574353,298.484195226199,276.798605517111,298.270896395825,15.2809988114762,5.63269399263097,153.543055060236,291.261054689526,279.254129671728,-10.4583552727819,"positive"
0,-1.58243743829806,54.1505293705732,53.489402225423,53.7156490799853,-6.68068035495125,1,-2.53179366449707,31.2265878425954,53.489402225423,15.0385771609244,"positive"
0,7.38360143548788,157.401251096456,166.967439592927,156.367485049128,0.859675261691496,-2.02356283358629,2.45085400412241,70.8406748885361,165.971067575942,66.9829055329329,"positive"
0,1.35654250998497,120.016199077328,462.51342695996,34.0575956357672,5.02856200004552,-3.50146095743153,23.2018470847383,201.219367730656,220.851393450967,7.00911254182444,"positive"
0,-42.99417415475,329.421251930249,257.405873965994,328.712910764766,48.3948196339005,16.3846500532212,72.5345029751173,297.07579603281,265.560390512112,-32.3727814561743,"positive"
0,-7.50297979200205,136.827941942365,470.937153193613,51.8459512581387,20.4540041869178,-16.8687494182602,41.2390557227525,218.712028379325,210.298868945954,-6.36630831286297,"positive"
0,552.879728609808,-410.370293761941,6287.91774676996,-451.9171828671,16.3645260370613,-367.708515703078,1.28388798035093,1054.46809017001,2485.76256661584,906.803508852546,"positive"
0,96.1469426526173,-0.697009801286154,372.457538391085,-4.87441087834249,1.37387879802473,-2.99850872207713,6.83871085326223,157.102398105558,206.727918387613,49.9292151331738,"positive"
0,-3.67404352516046,32.1789373649232,26.8555505407043,32.785100493031,4.55169582767555,5.67404352516046,5.69314253540337,17.2568916061772,31.9978991583147,4.59394152396871,"positive"
0,634.844761105011,-494.348289180076,6362.00616038813,-531.228082476891,19.2024234642054,-432.202412686722,1.2565396555978,1069.44073027327,2467.85220624511,947.586953830582,"positive"
0,1.9279153058708,18.2447060124338,19.1773823717639,18.263350724244,1.11300586061344,0.0720846941292005,8.68382042308893,16.1812838179372,18.2645014680181,0.849946877975631,"positive"
0,339.615746605944,-172.028965950093,4047.91237773247,-333.859788835688,299.415827178951,300.391261109891,306.751895493894,1199.69576096447,4246.06886203608,272.10795502987,"positive"
0,91.7186617375105,96.6800463188025,4187.44609719816,-65.473181961151,63.6647128496831,64.448336413567,66.2880818936312,969.070222735071,4052.18233781185,513.9192570328,"positive"
0,70.8995417226357,36.9863237435724,368.786783478858,34.5771640906846,-6.28695602310479,25.5909329536193,-24.8411438736617,148.258040254826,232.979288515013,82.5884495005297,"positive"
0,6.07871129807113,1.85320711034371,5.95124074182444,1.08977021369223,1.56333275123214,1.58159231622046,5.95963968514425,5.95963968514425,5.85123388124242,1,"positive"
0,-5.25436478347234,138.765558852337,127.947294311429,136.859270212393,-11.750907346795,7.25436478347232,-21.5814014862461,60.3182262963349,138.088397290049,77.2104488093727,"positive"
0,4.80196619599032,6.5277458953835,30.5684226269822,2.28086680339624,0.979696018895488,2.3296489232952,1.47176117976912,11.5862792069416,31.2083846202949,6.36705124061448,"positive"
0,12.36955329325,-0.519238275036772,10.1095456823163,-1.37964590312741,2.32432160160698,1.57781311534982,12.1440327406653,11.6914340270712,10.1233517324073,-0.311712002705423,"positive"
0,-12.852700752582,299.191307803785,276.51540810366,298.968268313109,15.933485009211,5.84425398283009,154.138688746618,291.729643513437,279.083068019221,-11.0272876312756,"positive"
0,-25.6206915190136,314.114785342751,270.538580123665,313.686171054181,29.7040831077848,10.309187660943,166.709425319455,301.6191222334,275.472844117286,-23.0344977167726,"positive"
0,1.34109266297022,104.21307325211,104.803066127281,104.317036019089,1.09852511787396,0.65890733702978,2.25260674532047,45.2191306222923,104.250003435835,43.2433471439197,"positive"
0,3059.1467224831,-1497.55580011683,41825.2517590242,-2398.52761430579,-1426.90830744893,-1810.46795934551,1653.81585843027,11955.7930283503,14391.4622900694,-161.900098223031,"positive"
0,10.7933050981479,0.119990821220155,9.48420995855519,-0.751862354149662,1.76710492634367,1.33469459891991,10.6626737419354,10.4005087946646,9.49220702590292,0.240199104206662,"positive"
0,0.349594750089253,45.7593912328881,45.5479706853487,45.7103965211234,-1.02393196033066,1,0.899247539164333,10.5858798453445,45.5479706853487,6.68459156881801,"positive"
0,-26.6505984176428,315.318560686114,270.056470097027,314.873364078023,30.8148635147739,10.6693434662793,167.72342106507,302.41683916035,275.181631931264,-24.00303761679,"positive"
0,-125.728111661406,426.122297590221,218.677265711901,424.081874283309,137.625445137797,45.3164961560204,153.990274134043,361.157571259488,242.16688685506,-110.177017613249,"positive"
0,-0.434250030404654,14.6418486629169,14.28270316082,14.1276429271023,-1.14699633865394,2.635963163536,7.90649065042006,12.1515122971577,14.8529780626552,4.46613903546757,"positive"
0,-12.2113951303735,145.762584835328,475.41396361892,61.2996174493728,28.6518941089897,-23.9728283827983,50.824975473029,228.008546735472,204.690703342399,-13.4747092585053,"positive"
0,-7.4000149022215,140.685084053809,639.040834298072,38.6755479322202,12.4239485563546,-4.81517278335166,174.926033509673,498.142290679221,481.602446338602,-10.0386224026111,"positive"
0,1.27666366490477,45.0196784812917,45.0905068608035,45.0662684095527,1.57971213374371,1,12.8786808386374,36.2971233147335,45.0905068608035,2.03167223113296,"positive"
0,6.80876812108129,2.24067728498449,8.54579854804119,1.04668126947507,-0.172902454846193,0.678781027208634,5.82284454642302,6.17024838505661,8.50386394005308,2.15128096167309,"positive"
0,3.53096892548214,11.5349757913478,44.2395617129904,3.2574212421778,-0.0368052974583298,0.853834628734302,2.12700272679707,6.85314105801945,41.1616164214038,3.47254645783036,"positive"
0,8.81625617572133,-0.0147634363901057,12.8191090031606,-1.6643218436399,2.3992714057311,1.48027659861011,10.5171782950702,9.91695688511087,8.83741812910961,-0.739548973686144,"positive"
0,-0.649115229679822,16.3027704009202,46.3745761609861,7.77964505560067,-1.78185517980075,0.157211637931481,5.48691470354027,5.54430936270419,42.6019692658679,-1.22820859656293,"positive"
0,49.4789500596329,-8.58365068693143,37.3171098328135,-7.70081378082299,14.5975754915738,1.24299592735868,48.9655587062783,48.7361887803935,37.2062520793907,-6.65183058276109,"positive"
0,23.4599191850743,2.30773415140262,157.50310356157,-6.04026714939811,-11.4812631355505,-10.7614906267894,8.55996874284348,20.3975604715704,65.7535998636115,6.30187809879005,"positive"
0,903.604417942464,269.189665806107,13242.4462605308,-698.836624791476,702.822422869189,392.538146533824,761.122338610715,11436.07573438,12436.82905579,344.5179690428,"positive"
0,119.990155165823,66.035050721052,4171.53293454441,-96.0814087441625,90.5510156192962,91.3565142509509,93.7118457896639,995.371977723089,4074.29418151648,486.341818439298,"positive"
0,137.595214045481,46.9519784654852,4161.62358305609,-115.141584538668,107.293496681204,108.112617226999,110.789011497791,1011.75045261252,4088.06353938025,469.168957323211,"positive"
0,-0.791892089639592,15.549973625522,15.1012722341366,14.9075464538848,-1.6596759612775,3.04390405406151,7.38445684952125,12.6880096108149,15.8137498801927,5.33044935511908,"positive"
0,-4.50067111216778,92.8823550281792,91.7386722569604,91.8799765157336,-6.0469756482118,6.50067111216777,-5.74927031650903,64.2863668232611,92.6231395375453,28.2410694737531,"positive"
0,47.5921683474403,34.4520319498715,812.795598446438,-5.01140880017491,-42.709465285466,-41.3484148106867,16.8053334702694,67.2709087283932,277.588951531948,-0.372826242687815,"positive"
0,114.13311792703,-7.8431129568639,203.201913159456,-9.26069403037653,8.12761308534881,3.82585112127023,120.05802047751,112.631771844055,104.728773973637,-8.42238109361484,"positive"
0,-97.9248541527207,233.291036861524,632.038558763223,134.132036009857,97.5825230625964,-45.5452624926139,269.29100926467,586.785644782966,427.597482528036,-105.225540027434,"positive"
0,17.9790455703806,7.98574068077864,153.682476586566,-0.466618013012479,-1.56274048336217,-1.20930236409105,2.89239560752901,30.2415697936031,74.4470869714506,15.3786254040188,"positive"
0,79.7237450396324,109.681983069471,4194.197670507,-52.4868453368426,52.2574993307653,53.0318418279684,54.652836507345,957.911018822153,4042.80081278043,525.619702908031,"positive"
0,0.0957654950904787,13.566338599941,13.7660028248209,14.514341816367,2.98313495262141,1.90423450490952,9.15635625575564,10.5071387737079,13.4737661253432,-1.39313843791701,"positive"
0,9.39322197688441,-0.654788569281522,12.4439781547784,-2.28387596826367,2.95718198696561,1.72369787229361,10.9991367336559,10.2082444088215,8.46810349743902,-1.29214737950664,"positive"
0,-268.830553904767,487.498775231973,4390.38827030079,324.876630538111,-279.219026195989,-278.714377584274,-283.449953266966,633.641280681078,3770.18775820736,865.617121155997,"positive"
0,-124.768609213956,425.00081234755,219.126418689821,422.975837792546,136.590597696243,44.9809606069882,153.045595152946,360.414386273738,242.438191771637,-109.274687115457,"positive"
0,2.29115377703567,40.5073396379585,40.9270417214457,40.6046016252479,2.778949547214,1,4.78219233781844,11.8220917680221,40.9270417214457,1.65582839754092,"positive"
