"idx","Length","Diameter","Height","Whole_weight","Shucked_weight","Viscera_weight","Shell_weight","Class"
0,0.676452492708468,0.553834562181285,0.206040583882216,1.72057946465625,0.714374606056139,0.386981122821007,0.483324905391145,"positive"
0,0.64748915704177,0.538013195360401,0.175097879029231,1.3564871979056,0.509129330735889,0.331428904000405,0.458721926783817,"positive"
0,0.686960899369923,0.56400924336403,0.201852235564764,1.78437607232056,0.660056757127469,0.432268306902877,0.542047527569791,"positive"
0,0.6460922920008,0.522892410946176,0.166490957512535,1.27719954521156,0.435125075316102,0.291083730727369,0.420899275497171,"positive"
0,0.676781093589007,0.539884923712708,0.197078390519818,1.56935750616083,0.699140496076029,0.373095350870038,0.444428511667899,"positive"
0,0.656557933021707,0.529322487806761,0.183224398021039,1.39319337331122,0.605625292716294,0.332212988182144,0.425557252139131,"positive"
0,0.685457254767505,0.549252728240698,0.205009347969911,1.75218316388519,0.731138288186171,0.413114034007446,0.49819793057798,"positive"
0,0.658491022300377,0.543320049313355,0.185220308798203,1.54462407280541,0.572259195635687,0.361396914877935,0.489369037465239,"positive"
0,0.694462506011839,0.561177035284519,0.204415312754211,1.87333193317134,0.745593499096091,0.478715987101183,0.571975877158465,"positive"
0,0.661829064311398,0.538074915690894,0.188133587340052,1.48124277847973,0.627177451376782,0.35359697610498,0.450463869699523,"positive"
0,0.646274240849926,0.520706812259789,0.17248116373463,1.22066363271665,0.524288174231259,0.284931631326236,0.381081045515272,"positive"
0,0.657240393272713,0.541503165695253,0.185488565834839,1.47608659427295,0.542297527851897,0.330260722268946,0.454779191115223,"positive"
0,0.664760270441438,0.550106477678801,0.201319257971845,1.58388778307786,0.700464991440827,0.375044712063552,0.470648020470647,"positive"
0,0.659127875724204,0.541829026253992,0.187010884889018,1.53378625011441,0.558423435551792,0.336491454992273,0.463105588755954,"positive"
0,0.678363190267045,0.549183329143478,0.192484353572635,1.69259265527691,0.594452792536962,0.385369976426976,0.50332949631575,"positive"
0,0.650384435634314,0.530573518665679,0.170234785864336,1.34061837436975,0.490572853700299,0.327566957530852,0.450152422281356,"positive"
0,0.655350021381008,0.540394219964998,0.190008905797953,1.52524232958205,0.575879450876532,0.331523147136847,0.459139672370076,"positive"
0,0.695329793066134,0.561433665962271,0.215586888183984,1.82244318368591,0.795971350493558,0.434294594541805,0.502509479328837,"positive"
0,0.697602929074132,0.56882102504168,0.205819281889524,1.91597446775508,0.696072486056886,0.47455253501778,0.584104028079422,"positive"
0,0.66324575157224,0.541565077629865,0.190329025761781,1.56964447924998,0.603155332637986,0.350421694982533,0.465941845508983,"positive"
0,0.637045911495454,0.526978056607588,0.176590892682731,1.34181425097096,0.484239373883235,0.288446934219855,0.433481743732762,"positive"
0,0.682490043919805,0.547312749624871,0.205949619867314,1.70662481021087,0.741960852591376,0.386574414563182,0.462442402126894,"positive"
0,0.666850143092978,0.534148011837724,0.18940941682085,1.57861746749857,0.623934917460789,0.36494025733763,0.47192393866552,"positive"
0,0.632995140197614,0.516357994705273,0.17012816360653,1.25906830141268,0.505316240494335,0.274209915275716,0.40088294299967,"positive"
0,0.671285640698716,0.540423627699121,0.19801633538789,1.63327093369543,0.704020996567966,0.385182644862892,0.476230761270501,"positive"
0,0.679260271081379,0.560205836722605,0.202794321086915,1.73499654840687,0.658040440808797,0.412820909742459,0.526620724255082,"positive"
0,0.647691601865081,0.523912233469409,0.1750286366774,1.36489755659835,0.554248448604553,0.325763621438392,0.439742286341429,"positive"
0,0.677744247912167,0.539638979287063,0.19576796328008,1.66657932531162,0.657668595809478,0.374278717638368,0.470533206772571,"positive"
0,0.637884842760141,0.526522495790758,0.169158659756235,1.25027958948845,0.474824115984871,0.291002955209397,0.419451149535039,"positive"
0,0.686112059667858,0.562104871441747,0.213039188902238,1.8668468385057,0.743557019452009,0.4217802133833,0.524352009286461,"positive"
0,0.692578827711924,0.565196373795821,0.209059494537532,1.84535996405088,0.727720143662872,0.460421731547349,0.558319421939215,"positive"
0,0.692427818309541,0.556031170726719,0.210689773447563,1.86420483080138,0.780347672727058,0.438614347469468,0.520370931910347,"positive"
0,0.639249046478719,0.519875426406386,0.174057686270444,1.21424306384007,0.541557641466406,0.278604278775151,0.380106579058757,"positive"
0,0.692225034542695,0.558645949005627,0.209197982747722,1.84030846377667,0.749757282296871,0.448128044644446,0.537214059958559,"positive"
0,0.647144003050045,0.535566356641405,0.180436590732356,1.33883851655828,0.556988404730434,0.315789922186011,0.42696972613216,"positive"
0,0.629373613814788,0.520580440398449,0.180104931374641,1.24575667441949,0.529323085519647,0.245789183396028,0.37059482727701,"positive"
0,0.670270826130083,0.543875909780266,0.195610545871819,1.56925582139685,0.655463936979452,0.362763809757559,0.455621917818662,"positive"
0,0.643400033454694,0.534557885779465,0.174785494823323,1.28305203501671,0.481236194312477,0.310537255626823,0.439530533216674,"positive"
0,0.675471419721028,0.544343729704378,0.194037557444462,1.57831979038767,0.664433210449404,0.376989920507038,0.460947128532806,"positive"
0,0.69819345083583,0.561774195842546,0.207769316490084,1.83609904280307,0.744015105780762,0.451628790421734,0.531138507863257,"positive"
0,0.675565167363283,0.554069010043764,0.207284708652639,1.66438048093792,0.723950862660482,0.388518626026635,0.476530561891306,"positive"
0,0.665805753674464,0.553878240105015,0.190262698386829,1.62888819626757,0.609839049008845,0.40329043047505,0.529475338942483,"positive"
0,0.631372105609047,0.512974282730867,0.161082762846793,1.23221708597226,0.400027358003844,0.253870530792978,0.403203139949537,"positive"
0,0.691499870616093,0.564033149608482,0.200556566955333,1.77250112463348,0.686999926292459,0.460950289593042,0.557209254133225,"positive"
0,0.664128675471769,0.535636105047866,0.182419732660895,1.50395897236425,0.613125538722639,0.377283492926966,0.47852946890738,"positive"
0,0.685366290055593,0.562006896535201,0.209760717543979,1.79869317540238,0.737654913552496,0.423570390573357,0.517462293950304,"positive"
0,0.629696833669023,0.509087238158684,0.166377653816699,1.27146447581262,0.465791647228454,0.250125908654326,0.390243725927967,"positive"
0,0.684550907671917,0.558511428055109,0.20604078004713,1.77661752670456,0.694414451698005,0.422181985533886,0.525692924827324,"positive"
0,0.670616138174331,0.529192219912498,0.194384316766478,1.66963347112989,0.708854009596696,0.363452760047545,0.453457052510341,"positive"
0,0.692003492469218,0.561084076918146,0.205340265761809,1.8712062316227,0.727918099119411,0.473241227583718,0.575782873000294,"positive"
0,0.636626825370984,0.530955242574157,0.179904638874023,1.33713724978035,0.510396613019457,0.281547375267847,0.418836739810918,"positive"
0,0.63174570144755,0.529547007089145,0.171789846767766,1.27613824893476,0.453761126734316,0.279017750565945,0.427676362805157,"positive"
0,0.673303105687548,0.550116336106881,0.201087083946175,1.69919576813298,0.689261816560894,0.405343217747289,0.512320094120524,"positive"
0,0.639059694531389,0.520150137597301,0.182792978973019,1.34890383912991,0.567644511377004,0.277077702007246,0.395972874002836,"positive"
0,0.672027946984218,0.551734587694146,0.195878683047011,1.72195325173726,0.619049845372874,0.406578995894099,0.537807897572569,"positive"
0,0.639563977538283,0.524377213925405,0.176383321495972,1.24948395442408,0.486833309780683,0.261797887667775,0.383635971771717,"positive"
0,0.654014337173005,0.54315893044247,0.189966459326614,1.49652794358928,0.547611101214828,0.323420707178664,0.456501162326515,"positive"
0,0.695061429429338,0.559230862771674,0.206220141479213,1.85134869815985,0.692925598291682,0.438324766621348,0.538449859590995,"positive"
0,0.695308652073982,0.556933305284677,0.208511018431031,1.86658333525474,0.726381743663091,0.431640049353077,0.523345756484718,"positive"
0,0.670762736191162,0.54381115775664,0.199367700089663,1.64736545389909,0.731103387063057,0.389014390167027,0.475469642878272,"positive"
0,0.632762165745898,0.515442360284647,0.166411368805667,1.22141055668804,0.483696885429414,0.270745610856325,0.396055916243301,"positive"
0,0.648444047005462,0.540319777920417,0.189883797154579,1.41480262837626,0.621908970231718,0.324247507917113,0.431276350087199,"positive"
0,0.674697163429938,0.547766265766905,0.192382628582732,1.67804363013896,0.657318480567005,0.410201244347938,0.516662070687716,"positive"
0,0.680289484886477,0.551607150272837,0.205948333531533,1.72152286344547,0.727363941150557,0.40658372233261,0.496415838476525,"positive"
0,0.702299635766797,0.56200961630852,0.209233818416261,1.88527644857442,0.783192244701183,0.472266465651867,0.544189770435801,"positive"
0,0.649911283795471,0.53372187198289,0.18887605090275,1.42713054788962,0.572558964299973,0.300913796523476,0.418818037770557,"positive"
0,0.700238485533303,0.563614541891004,0.209909776183023,1.90646408309386,0.769096309272275,0.468525510533203,0.551118058331267,"positive"
0,0.63426589234269,0.531817832210683,0.176338066203361,1.24403888582331,0.495168402528009,0.280423502221186,0.410351274402504,"positive"
0,0.684372938148223,0.554734920013768,0.197106169454707,1.74565536636299,0.645518489755083,0.420793367393629,0.529359493805039,"positive"
0,0.686868118122929,0.555116927562958,0.195885248494219,1.75051284526516,0.672713481511884,0.437755101924771,0.536233199040778,"positive"
0,0.695216396432421,0.565839563448402,0.21198465168314,1.86365137050815,0.753206065714977,0.451293669679248,0.539450782400115,"positive"
0,0.64135392693254,0.513273606426992,0.167604862545379,1.38016883148652,0.475653435357211,0.287654334747131,0.428138643851416,"positive"
0,0.643410792371981,0.540027052889218,0.180339100026759,1.34886778548178,0.497891966925864,0.303523742278013,0.438685534985792,"positive"
0,0.670604314835584,0.544969477105647,0.200270168059694,1.70948120807482,0.697289766820992,0.389370714113447,0.496574254031975,"positive"
0,0.674321112492111,0.538753589924664,0.191594515651796,1.62273055829201,0.674212135000884,0.384058263628631,0.473181167454838,"positive"
0,0.671039178532212,0.559866974840286,0.199390431793153,1.73366637477614,0.620644117805844,0.402205313390074,0.537130959830415,"positive"
0,0.681298543413219,0.554897207403794,0.187648977575667,1.63663478891028,0.601256570777935,0.421663693665687,0.527136282655338,"positive"
0,0.6336627298277,0.511923577888778,0.169512195700131,1.20513502015388,0.527881330868632,0.264310928194281,0.372981804494865,"positive"
0,0.662876599275139,0.543780772092901,0.187905385163785,1.51315175077805,0.577165480214409,0.344743029441247,0.458092623378507,"positive"
0,0.674055616984415,0.560631272590575,0.200439021881855,1.65952407861025,0.645676373060395,0.409882259349633,0.523308504823902,"positive"
0,0.68330710985264,0.561728894549223,0.206092820505013,1.75841350094346,0.731244820325326,0.430918370881083,0.523248164330919,"positive"
0,0.657498527049589,0.547220416420148,0.183013222342423,1.44478534622423,0.533485566552624,0.348514168728242,0.471964713790266,"positive"
0,0.64334333453663,0.520255906385506,0.175616547251868,1.34281653463158,0.55372534010253,0.29846634915724,0.412367352702765,"positive"
0,0.652932415836772,0.531504037837878,0.191201183047992,1.54729299848628,0.61169939278166,0.323733966197314,0.447337100442484,"positive"
0,0.693115142034535,0.558664719717759,0.200085715137496,1.90146472348597,0.706296427201033,0.472210812660057,0.580183257415835,"positive"
0,0.663422056312681,0.537814450203566,0.18254460640341,1.50193715510717,0.544714948194348,0.342162096039971,0.459628388021386,"positive"
0,0.65021274427945,0.519654684147173,0.177496551868031,1.35333913075879,0.564155423528433,0.310086240873521,0.414363433740837,"positive"
0,0.675935489448182,0.543195396492454,0.187765519343427,1.63087404034492,0.595659062824645,0.380537696089559,0.489526062386766,"positive"
0,0.679440167079997,0.546653972212943,0.201856519545114,1.72608383387083,0.755105827974757,0.418145677560248,0.500625811501836,"positive"
0,0.641545488438211,0.520940886629951,0.164039094309641,1.19946541457288,0.450131731811478,0.28940305836101,0.408933505759326,"positive"
0,0.654836852240106,0.538082827751665,0.183187784971718,1.54105033787577,0.537138389025548,0.335179491714816,0.474181111122387,"positive"
0,0.690557995365041,0.575877924896988,0.212400914605131,1.84825625841474,0.709402570049798,0.463138250871818,0.572671074222815,"positive"
0,0.65989369901299,0.537698498363025,0.190246421870161,1.44861594081102,0.633467833632585,0.349750415269327,0.444160680322635,"positive"
0,0.678238237419401,0.560855289678147,0.202594268763751,1.74892632135896,0.682808494863499,0.431343479509661,0.544119705080008,"positive"
0,0.626499908964993,0.51832670684364,0.17067441532117,1.18603899761625,0.487406891770176,0.257693691902299,0.387758580727861,"positive"
0,0.700451327341191,0.557432840572415,0.211313310984367,1.88627381255359,0.820153735856451,0.479253856887836,0.545917390691906,"positive"
0,0.639037845813809,0.508544215709131,0.174105774768346,1.26763736086856,0.566614651412672,0.273189210132057,0.374790436580805,"positive"
0,0.643888741777303,0.526245866774836,0.170054448547882,1.31371392599849,0.45289346972366,0.290838767446874,0.426054710748036,"positive"
0,0.678804476678626,0.556602072310648,0.201831379109819,1.69062489462667,0.663042130008895,0.400137498577139,0.503995673359721,"positive"
0,0.656905269145424,0.529358231802977,0.177602010893514,1.42014365318231,0.556279531126836,0.334676449069236,0.443425054623151,"positive"
0,0.673658901358732,0.531140112961569,0.195917971358843,1.66143703658006,0.695437669523776,0.361600080470797,0.450328907518357,"positive"
0,0.664758447686025,0.550223227685002,0.198271245829908,1.60719131574807,0.631448612942433,0.361729707148843,0.47817408609323,"positive"
0,0.659922055443069,0.543458862104163,0.193684860062426,1.6329336964524,0.628429805961498,0.361911820288951,0.48836342331554,"positive"
0,0.664407963946805,0.548954422500911,0.189927532627103,1.54614678337878,0.566813743709259,0.359919967147344,0.482676318540501,"positive"
0,0.671231592118908,0.547487144855818,0.204535018870848,1.70860432485692,0.698073322428646,0.380334107702472,0.487387941974403,"positive"
0,0.67534293825165,0.539590713068663,0.189929578337328,1.72974383617119,0.650055290776528,0.402035732243857,0.514578903315221,"positive"
0,0.648582977553329,0.518469438594098,0.172142337085943,1.35369279395434,0.481849429695886,0.288873966816144,0.414621060643886,"positive"
0,0.64721486345009,0.535662450052389,0.178538915601038,1.42780884112255,0.521520213552985,0.326010858629233,0.461745582776331,"positive"
0,0.648854686561564,0.536691155998785,0.192306553536911,1.42989322014659,0.648034725129075,0.330943975282949,0.434551519153083,"positive"
0,0.659325180064412,0.543181604241104,0.197310832048403,1.53812749634795,0.635686203668941,0.336429608953479,0.446010255147959,"positive"
0,0.650569061812872,0.538843958636099,0.18902841854945,1.5069011832067,0.582150323023948,0.333352769084532,0.464133476501761,"positive"
0,0.630744811229989,0.521423541319181,0.168192099455712,1.25352403671602,0.4073086062148,0.259657275719704,0.41637199168949,"positive"
0,0.682527189667343,0.554665905352155,0.192620196157097,1.69789112585462,0.613484645290047,0.41088959301279,0.520803709784916,"positive"
0,0.638148619156677,0.536611136234678,0.175367970921586,1.32774451970558,0.467006506899517,0.315071654243517,0.46495289989196,"positive"
0,0.651455292751132,0.525814301937206,0.177859180269816,1.33048604448171,0.563489201802577,0.307089209918113,0.405194987144537,"positive"
0,0.657673786463159,0.529085995759105,0.182447315754638,1.40842550366737,0.561071878616278,0.310740007143391,0.41414316653118,"positive"
0,0.64593443978315,0.522918326019187,0.166741575408835,1.3043118758996,0.451400720935503,0.303095557852356,0.434235220636932,"positive"
0,0.655772801866986,0.538465487357649,0.189214371081105,1.48276174662851,0.56190011555388,0.309991789531428,0.430856330979492,"positive"
0,0.636690584879038,0.506541255333297,0.165305398591433,1.2603727870667,0.466786412355048,0.252615738570335,0.379050882112799,"positive"
0,0.648469290092063,0.534152283102859,0.181932085837492,1.35913149818943,0.556415206191202,0.325912459557604,0.441266568504305,"positive"
0,0.687390465878381,0.553120776504311,0.20430165786424,1.73617266811817,0.732454733981996,0.423428402919385,0.503550393221487,"positive"
0,0.681311218845664,0.552531059590953,0.198260915915156,1.78178975663459,0.679965227306421,0.422918161870138,0.532071760523637,"positive"
0,0.641299221668186,0.522126397789389,0.18093425280281,1.34340576217216,0.546463359393288,0.270888070470086,0.389243142110645,"positive"
0,0.686065394916288,0.549223581346703,0.202640752022305,1.76588378492218,0.73490809380821,0.431275045607903,0.51773388531056,"positive"
0,0.637607782252519,0.512393335745781,0.168993092275507,1.18836136762261,0.507116624498444,0.253694356994867,0.357608985536356,"positive"
0,0.67144846516829,0.54544396314222,0.18896820024021,1.61343241503001,0.601675501073404,0.381305483386242,0.494217204969988,"positive"
0,0.660975128877834,0.549421382323431,0.196616742472495,1.52845584445743,0.601777442518321,0.345907488607939,0.462972249428212,"positive"
0,0.666603403882744,0.548201140141541,0.191332937616567,1.57043028978081,0.608454130528123,0.380281871912519,0.494359078675122,"positive"
0,0.635575031771486,0.528229473729652,0.169248451953045,1.29498020989875,0.443671904865292,0.29560991386459,0.445210147730829,"positive"
0,0.628143591978548,0.511739523093948,0.178783283294203,1.25195954083075,0.523915096604384,0.228915721783078,0.355185368608287,"positive"
0,0.629241656104061,0.517084029622552,0.170799305613286,1.22214563011007,0.478516056343965,0.266561867360099,0.402027594158421,"positive"
0,0.673438621725036,0.5613984961373,0.195951144360148,1.65656472576633,0.624013692515632,0.418008488006721,0.537089841491115,"positive"
0,0.643046387731091,0.53760221136442,0.179846384936136,1.28975175963098,0.51157539297307,0.304749884867147,0.427843882798605,"positive"
0,0.694553123697768,0.585014952340651,0.212770536604407,1.91329481284263,0.713503390021873,0.486807418042461,0.601273954336088,"positive"
0,0.6348283995205,0.526591851264398,0.171881264798266,1.23741430038417,0.464599380423844,0.274245584676145,0.408211405832459,"positive"
0,0.686086170271366,0.544264258990552,0.202497791707393,1.81850275573722,0.720401905527746,0.421984835798049,0.519278695534201,"positive"
0,0.667862355947974,0.551713531064297,0.196624320190488,1.55310245398456,0.645011216522505,0.381371490847223,0.48288178396491,"positive"
0,0.646738640233679,0.532936695229524,0.178856701297649,1.44381286910241,0.527706998898576,0.318746546061121,0.454687241548685,"positive"
0,0.670709213568372,0.532741952755393,0.188947978099177,1.56471952739267,0.619595507364874,0.341418900195439,0.436573192926093,"positive"
0,0.683605721850699,0.569760121756711,0.204404972800847,1.8488861343338,0.706995108027634,0.470519106550127,0.588498849341683,"positive"
0,0.685777325280041,0.550200185248164,0.203167934578298,1.76110518541181,0.695301035405513,0.395614817354805,0.488140723906824,"positive"
0,0.643098920400598,0.516843646510682,0.178870096022807,1.3262408035714,0.570762980299478,0.276098835767868,0.381105194490193,"positive"
0,0.651315343036232,0.516401642648152,0.178838186663743,1.4086479131252,0.575623121172489,0.287946816975653,0.391565078678007,"positive"
0,0.670700222413687,0.543490691961565,0.195044896633079,1.62571068546684,0.614563936836996,0.364322009149648,0.477727152243758,"positive"
0,0.649653568658691,0.540823244571227,0.184451594635198,1.4662880846947,0.538748779554011,0.325480558861222,0.460847013080381,"positive"
0,0.685477726608661,0.565882900813408,0.205553696230279,1.85720602566951,0.693246285572263,0.450819962556644,0.568858886842414,"positive"
0,0.689923010456495,0.577760824665484,0.212226092944728,1.80847014980352,0.703246260140967,0.458842890418615,0.564615627611421,"positive"
0,0.695897061943029,0.545659125274287,0.21192890678787,1.88950906380038,0.810605248818759,0.429262148629551,0.499312063448431,"positive"
0,0.640951339592347,0.51890946062148,0.183514945786597,1.33600401784446,0.557863975164411,0.261208906934371,0.375916262955303,"positive"
0,0.641152704714699,0.519628299213061,0.16647513662254,1.23890779053588,0.474369197098978,0.295636668531716,0.41678606909896,"positive"
0,0.628281206464106,0.518986994595461,0.168568142331529,1.23074328614873,0.458465376773,0.258869922118477,0.400214004871873,"positive"
0,0.648911185017556,0.528122502015877,0.183148355269627,1.3828492686472,0.587622666682124,0.300927947061818,0.40549908214208,"positive"
0,0.691211584564602,0.565191622114136,0.214583899811867,1.81141721881539,0.804237851757133,0.450984026704426,0.523863759906731,"positive"
0,0.662197797263315,0.540088625445175,0.17927680992479,1.55467191671699,0.560991283090567,0.384246263825032,0.51128531915395,"positive"
0,0.662019651609778,0.534475400183931,0.184398499566206,1.42541067086371,0.581572216182823,0.337245370460591,0.435109378018202,"positive"
0,0.686626201905894,0.558445627967596,0.201306444452165,1.68698558618002,0.710156858678995,0.425342426292056,0.504431016301218,"positive"
0,0.688994652406298,0.551736015300988,0.211014273361375,1.89192163677805,0.776132641719095,0.435853174673538,0.528926304177862,"positive"
0,0.646188326106229,0.531516407216168,0.184910334393555,1.36642897258733,0.573219201213691,0.311593056459378,0.42618867427364,"positive"
0,0.67533959615895,0.551648280459424,0.201199289777291,1.70828908216293,0.696714285708561,0.418715688654913,0.523638766448503,"positive"
0,0.667817096218178,0.535068741717403,0.189883163819186,1.55530684097022,0.607210861313263,0.33950379125423,0.442309924498368,"positive"
0,0.68239580843743,0.558866212377331,0.21659483304578,1.87707039302242,0.786408040909555,0.419478323629263,0.518483584848227,"positive"
0,0.672432739094323,0.546083792725508,0.191789277550477,1.62475598359383,0.61251259255958,0.390857377405844,0.504194443202327,"positive"
0,0.672760823158359,0.545892307153832,0.190393298726992,1.70467132586137,0.61271172740193,0.408771110475881,0.535223500480401,"positive"
0,0.647684731266205,0.524280860702484,0.173437754802256,1.37188556691271,0.525745181515439,0.32642428600024,0.449553150687559,"positive"
0,0.643398453689789,0.52503297031424,0.18085881836061,1.33401579436366,0.504452929984774,0.266141163036346,0.39203210989415,"positive"
0,0.639259278660079,0.516377811506743,0.17125619447401,1.31629397632151,0.481498179414772,0.273768296232404,0.406603740256194,"positive"
0,0.648216424866785,0.532500813142776,0.177194065364633,1.33859907511981,0.506994368303345,0.306307030135748,0.42796748506792,"positive"
0,0.691360056825676,0.548205908658917,0.204656879427894,1.88125332364101,0.752461965799277,0.446875114258439,0.539787922841245,"positive"
0,0.682726423398419,0.551294638009592,0.199244917185763,1.76307635925784,0.667680120707973,0.417691971875558,0.525749254368303,"positive"
0,0.682992050494545,0.558140322231353,0.208116722892621,1.74721532800441,0.781071518982516,0.431477294788561,0.508610587174164,"positive"
0,0.687732384803387,0.548351971780377,0.198471783530557,1.84173213234869,0.680680101288277,0.426032056065072,0.53393972764432,"positive"
0,0.688312767514091,0.555769716210545,0.208432623934146,1.88864394483338,0.762827883788804,0.444351506193714,0.541580836277232,"positive"
0,0.675807969550281,0.538068431623124,0.197093914805981,1.63436280587682,0.687858066267237,0.360097607825054,0.443637065535878,"positive"
0,0.697012812253336,0.564636352822755,0.215914795923619,1.83939498395022,0.799321748806691,0.451835240280172,0.521822095745993,"positive"
0,0.678042828340921,0.547933727801238,0.193311641081674,1.75775625759005,0.638995386381319,0.407391785483917,0.525658811904376,"positive"
0,0.643611331984822,0.51741585339144,0.17749179874157,1.29525914205202,0.524848844135828,0.253075913390422,0.362186164631789,"positive"
0,0.636985170745232,0.516239109171638,0.159974866685796,1.21579483440272,0.421743503857248,0.293807022649109,0.430832544943875,"positive"
0,0.647472674192401,0.533519574639005,0.188626263683024,1.33450163479602,0.585436455368269,0.285144871136232,0.386572594058966,"positive"
0,0.642329280351042,0.533656702766594,0.183505004070098,1.35049036679757,0.56709885787043,0.311609167633242,0.431060847415004,"positive"
0,0.666974378673579,0.561682891363609,0.192507157279787,1.59675168390457,0.569950961454808,0.390452912332085,0.5214615611328,"positive"
0,0.665070319538261,0.540957522925133,0.176798380869825,1.47228466146693,0.53091494511126,0.371297203887379,0.487095644059439,"positive"
0,0.663247986621119,0.528281783906924,0.181993099848706,1.52965755232255,0.558294083224815,0.337659435779466,0.454767674871241,"positive"
0,0.679093540100949,0.556174189340348,0.207156585501934,1.70779192089382,0.72751005902263,0.400063299147695,0.489020697928727,"positive"
0,0.690380162306197,0.56023756845965,0.208461757675652,1.83181601073537,0.777148350204188,0.455512476969068,0.538203123490318,"positive"
0,0.686507032783212,0.564559131486723,0.216580812821256,1.82464202222945,0.772003910967066,0.423688146357293,0.513190219927023,"positive"
0,0.661028723484105,0.541394388208237,0.185372021739787,1.51568665903207,0.582851485025172,0.354593182026831,0.469772579133772,"positive"
0,0.689978131227724,0.574572099282714,0.215552355431259,1.85872845514034,0.759229478607453,0.459004871257112,0.556535283425261,"positive"
0,0.637382721781811,0.524586095349078,0.183415311018059,1.36916435906048,0.573749684851888,0.276993048209564,0.399492957837333,"positive"
0,0.700045468883796,0.564023325278186,0.206855919419627,1.89604478016098,0.744457763164312,0.469090900403923,0.556240880932056,"positive"
0,0.647268270276604,0.532936706499946,0.182672314632744,1.36230814161525,0.563542004522922,0.306901433105712,0.419399502031105,"positive"
0,0.640064263100723,0.524484734579938,0.186337312042396,1.35193176180003,0.584353262987593,0.263989835858814,0.375852451306247,"positive"
0,0.636866871359018,0.518124829145923,0.165421788102893,1.22817759841028,0.419910821964349,0.265306236518843,0.403361292815614,"positive"
0,0.631607833675457,0.514327496509787,0.175030130864804,1.22818813194091,0.544435505540164,0.263484701877877,0.377350073980475,"positive"
0,0.671488414479609,0.53083055254041,0.194870072428396,1.56988968686899,0.688735475601524,0.354960747127103,0.434493951339542,"positive"
0,0.676967292766252,0.549325823824696,0.188900204398384,1.62022241473908,0.591331779920521,0.394136149052993,0.504098267675045,"positive"
0,0.670433636049842,0.538009403804448,0.203003478318638,1.70808185356396,0.735909269755673,0.369813465808987,0.463667077192434,"positive"
0,0.677999042572469,0.557727611788114,0.209905832558401,1.7493033554151,0.740916785669765,0.415691724188855,0.513014238628252,"positive"
0,0.668776702330164,0.542194169923153,0.183667282535051,1.56903498028424,0.593350104238844,0.389421744702616,0.501076197327358,"positive"
0,0.679712261274874,0.559356703522734,0.201705198587259,1.78214350355442,0.716045155343759,0.443630673177197,0.549647805012197,"positive"
0,0.637132520789796,0.526563304316438,0.18108572140498,1.26856460885508,0.518867105561378,0.257303944925628,0.378006635117101,"positive"
0,0.648310278110131,0.527295864086644,0.174344453196917,1.44145984130768,0.503202446448696,0.317789703529636,0.455725144100523,"positive"
0,0.677115855682078,0.556959020798414,0.195134708777696,1.63360180937278,0.647198705504736,0.409501806559692,0.509816247463202,"positive"
0,0.659162640316186,0.549743657509979,0.194632407417802,1.55925203880768,0.619167586640615,0.375991169818387,0.499056043372573,"positive"
0,0.669425422078305,0.539358263988926,0.186376826240373,1.60996195328393,0.608711500491666,0.387085429348987,0.500449019500711,"positive"
0,0.634293207832813,0.518090834008819,0.161698404665478,1.2204207015686,0.442374122040512,0.288710692757834,0.424294359925813,"positive"
0,0.679360929468658,0.562233644742077,0.204560602413824,1.75869107292425,0.715238064384033,0.433499069913137,0.536965325544932,"positive"
0,0.634768033425901,0.501897936385111,0.168080206717042,1.20182254718752,0.518499583841778,0.238739001798092,0.343260822760856,"positive"
0,0.646783031108866,0.519483096165921,0.181467432346019,1.36127994381086,0.588935859815234,0.298139521445779,0.402011207526475,"positive"
0,0.689710549669408,0.56114519657779,0.201443927061291,1.84433910677475,0.702683012185062,0.470464973778932,0.577683539571893,"positive"
0,0.677746718200031,0.540442409747439,0.203120888667427,1.72324917649409,0.708997574245194,0.378483269565415,0.472489544914038,"positive"
0,0.673659858819375,0.543892338579224,0.19089017662339,1.63230450688554,0.597033390245807,0.381091824048421,0.496146923762396,"positive"
0,0.66841635518646,0.527773477001578,0.197377862791222,1.63440050408183,0.702379423518298,0.351450518211874,0.442477058902504,"positive"
0,0.674800698231165,0.555705780833306,0.203813000166837,1.70573099521536,0.734983409775579,0.418452745097779,0.5129069060132,"positive"
0,0.642980791131394,0.528760692313931,0.178409145977266,1.40000799950035,0.521983038286896,0.300544412403275,0.435075978736927,"positive"
0,0.656439964221931,0.532718980993221,0.195344920733794,1.53103169387748,0.673559870196842,0.334587184380976,0.43501380512846,"positive"
0,0.635356799887705,0.523159683122407,0.166620719183454,1.24769173796465,0.444202309446304,0.284819761559298,0.424368314556759,"positive"
0,0.68007453260641,0.551982532288307,0.196553624666906,1.73049445209822,0.627721303445604,0.403135935180359,0.519046089907986,"positive"
0,0.635690514812543,0.508675665062375,0.164106425618552,1.30978839048963,0.448907913943701,0.26555780186862,0.407831383997083,"positive"
0,0.692014344987814,0.564313698945888,0.212119918282486,1.88037103603524,0.72699447657854,0.441223078115231,0.544020644840893,"positive"
0,0.638470308431845,0.52104406722338,0.177223181748474,1.28004458003097,0.556729476730452,0.292205671930716,0.404378875629935,"positive"
0,0.69895637432149,0.562166569665264,0.212193778087515,1.8624026579509,0.808867430913208,0.470916360326515,0.538877679597569,"positive"
