"idx","Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
0,5.23141725361347,77.5080523751676,337.400768045336,20.8418811238222,0.245544845946133,0.325255946300924,30.6374305004627,83.8344894349575,110.032953344285,5.90498019382358,"positive"
0,3.85156969260424,101.097530379426,342.464796998072,31.8340047865435,0.31789225625596,0.356736207648879,50.5336140890839,109.736207648879,122.400334882317,3.0644621157553,"positive"
0,3,126.78518491867,380.35555475601,42.2617850963536,0.313688889934449,0.375977777654771,20.3525936217513,119.022222345229,143.103703355184,8.63703687302768,"positive"
0,2.16840561944991,150.095369602554,319.725791061297,71.7918989604516,0.480739157082513,0.520686988499016,32.4783994904719,153.105803319253,165.590152744204,5.32637752220035,"positive"
0,16.9297697825823,77.0680793256033,328.712626454886,24.9158170095021,0.32956915477151,0.392787588634295,40.6338761950238,109.35588304908,128.285652831662,14.858249030076,"positive"
0,2.14439611090347,112.577584443614,241.90511775203,53.4971822097101,0.475784544473514,0.484795317249838,56.4385747208726,112.877149441745,115.310337774456,2,"positive"
0,3,114.499625646742,343.498876940226,38.1668752155807,0.383006738358643,0.421512603226351,37.943997869431,131.50187176629,144.503868316999,6.0009982753545,"positive"
0,3,116,348,38.667,0.375323022423545,0.452956267520553,43.0101331354817,130.663111180533,157.651378076291,3.33262223610654,"positive"
0,11.8154292127583,5.78971385816112,66.9742846454028,0.509379932660377,0.136425135588739,0.562481129602995,5.46106994601199,9.18457078724168,37.7639985035639,3.36914157448336,"positive"
0,12.2392714526504,4.23927145265043,52.0676146950573,0.345442115537822,0.251563124502078,0.889456588875502,3.43562871590257,12.5643712840974,44.8894711155444,5.56437128409743,"positive"
0,13,5,65,0.385,0.134401770170778,0.538912141613662,7.8432256601518,8.74111506110057,35.0570088508539,1.17102655256167,"positive"
0,11.6706130094826,6.51929941773415,67.468861553818,0.723423945300281,0.119201751455665,0.521097793977708,7.24035029113293,8,35,1.18991242721677,"positive"
0,10.5262806005776,5.6184298498556,58.1972716515884,0.55939721765928,0.298634077358991,0.526249832852744,6.453925375361,16.6580178979784,30.6709910510108,2.85528954956681,"positive"
0,11.1902299018111,6.44781607855111,67.5336781374644,0.652845974531956,0.123723908039276,0.458732069699327,6.73316093126778,8.36195401963778,30.6565517643467,1.36195401963778,"positive"
0,12.2609438486397,5.49270410090685,64.7536479495466,0.495981598729268,0.125463520504534,0.501047192431986,8.12317602522671,8.12317602522671,32.5364794954658,1,"positive"
0,8.01214109733701,9.36437653983012,61.8825881858356,1.64131696110824,0.129234823628329,0.369036279672291,5.5060705486685,8,23.1538351061754,1.62348236283287,"positive"
0,9.66969954106025,6.90302883367985,59.7666707073804,0.91546928738826,0.134893930210499,0.422866755562369,6.09697116632015,8,25.9606130400207,1.47575720841996,"positive"
0,12.348824361572,6.01293988199905,65.7958813358564,0.70082018463756,0.134069985853275,0.526712955600582,7.8010296660359,8.94058703328483,34.5658829077147,1.21705854614265,"positive"
0,8.21980795124546,16.2198079512455,133.495198781136,1.97560131741175,0.342168780383654,0.642905515554827,2.67968669123482,44.6255694138817,84.8236489263363,17.1424966338091,"positive"
0,7.08153970609419,22.9802982336842,134.24552999856,4.93907294049859,0.391754470001441,0.662670197654516,3.63010930563323,52.4695364702493,88.0815397060942,17.6120032358449,"positive"
0,11.08832617593,14.147004294442,153.324274642626,1.382334764814,0.228759725559037,0.543672017379431,3.1367819734267,32.4700429444201,80.9703519425821,11.3526867073961,"positive"
0,29.4196630986407,10.4308875943534,147.706090050749,1.16548992567696,0.372724797543604,0.545062358309515,26.7327996383654,54.4271460957825,76.5765954027884,11.8605280225165,"positive"
0,72.6459258510731,5.47624462889507,173.101808733307,0.512392008613096,0.48670022384217,0.560446270612301,73.5477639143472,85.5780533622019,95.0135744977742,5.71776056778617,"positive"
0,22.8567802191246,9.88250226271339,212.771040073829,0.566757672978565,0.213601139633218,0.468652583720395,2.4800857401453,43.1346457663458,96.8653542336542,17.3782152554486,"positive"
0,6.13478553248569,37.4499663764145,226.856366778258,6.19673255190719,0.205882909846026,0.230561597588938,42.1391770729912,45.4043565974571,48.8978889484424,2.28046255861409,"positive"
0,13.9374805619009,12.2500122766942,121.750020461157,1.42125189470313,0.37768756649876,0.68625002864562,2.55624997953884,46.3125153458677,83.6875173919834,18.1250061383471,"positive"
0,14.1517651702743,11.2152937564533,145.088236584095,0.994528159391833,0.26881293142424,0.559661166253965,2.09203525954625,38.0129401960876,80.1141169762705,17.9494116099086,"positive"
0,7.16148632345721,18.096284191357,127.161486323457,2.62888525740709,0.314148632345721,0.58976653359388,2.18105398232117,40.0993222049437,75.164524337044,17.903715808643,"positive"
0,5.63638641871512,37.7422837512568,158.045420371927,10.9208630680135,0.267332497980446,0.492196738076396,6.10558597416617,42.7422837512568,77.8484316896647,7,"positive"
0,11.0977436453104,14.9022563546896,161.390974581242,1.42277647482976,0.133511281773448,0.453804512709379,3.32879692807794,21.4755640886724,73.1466154679656,6.4755640886724,"positive"
0,13.7303144843318,17,233.41534623364,1.25040754461521,0.114672050197143,0.390829534322489,1.87227571819909,26.7303144843318,90.8133837310597,14.5685031749308,"positive"
0,8.24174054805189,28.3738917792216,219.726831771433,3.71830092782481,0.149307816163637,0.393927076310385,4.1409024765715,33.3738917792216,79.4782431493513,7.75825945194811,"positive"
0,8.90259301429614,18.4124012927059,161.230890291976,2.11702975353273,0.145607215264114,0.450499662100803,3.38351746425964,23.7046222498175,71.363697799854,7,"positive"
0,33.6780687568244,9.52179734641686,258.442657415522,0.601253503052984,0.247199196619447,0.438556673100684,2.42209254525602,67.6170361868571,112.625755125424,30.1824282261077,"positive"
0,17.4637974575162,12.7681012712419,191.087088558823,1.08017835546611,0.166746455667075,0.446362278495915,2.78557848146651,32.5797468218952,84.8116455506533,12.2898734109476,"positive"
0,10.8630453862716,17.7452181545086,195.104825729737,1.69077197090071,0.132449118605116,0.475140017553698,13.1482798150508,24.9808726180345,93.8469809442759,4.76434553647414,"positive"
0,7.9751759567298,24.5153763173148,180.670249168295,3.4641545545063,0.160397184692323,0.368840308235493,17.4397114837635,29.8569843317382,61.8014076538384,4.9503519134596,"positive"
0,12.6110216323286,13.3889783676714,153,1.27512632250413,0.17333955076267,0.475603730457602,2.57126409290824,26.5137770404108,72.7082662242465,11.5137770404108,"positive"
0,3,114.771322737448,344.313968212344,38.2573590006651,0.34395896282699,0.367191100486089,55.1574963248475,118.839555497281,126.419777748641,3.35154498880729,"positive"
0,6.86044289916754,81.2560139074922,309.395571008325,25.5228938270435,0.270719306863844,0.376615189671516,40.8728488609195,89.9579126164317,116.014873884618,6.56234160810709,"positive"
0,5.26260004658252,76.9701491964515,337.252649778733,20.5927851778872,0.244001297694165,0.324616699045058,30.1991563452827,83.2731991615146,109.767899604049,5.95955008151941,"positive"
0,4.65771053638309,86.9900656132959,337.22488151351,25.3655306560621,0.281817453496857,0.343233348515583,39.6789276276017,96.2333485155832,116.152743343031,4.07213817047887,"positive"
0,36.7053932715207,21.7977470103651,301.330993931741,5.39372715503723,0.292046176869422,0.423718692040071,10.3011121666059,88.5661250222474,127.271518293768,33.112670712173,"positive"
0,7.45312704704702,83.4579177331179,343.889421187341,25.871453252662,0.266594910824671,0.420326945751905,41.3100866429508,92.4855624362826,144.072122313082,8.16586821898818,"positive"
0,11.3108368096873,75.5791118801571,301.534866927657,24.1959442877867,0.29215766268922,0.395554745119531,39.5116311236052,93.0232446184382,117.289275404532,7.66647964296862,"positive"
0,10.8384611201473,79.4205147726461,379.353844480589,24.5140985574941,0.275002568425145,0.373239560320042,39.6305250033131,100.111356586218,141.690841813572,12.0780214401893,"positive"
0,12.1241913009435,35.5412221644074,279.983301211149,7.71940205107257,0.154438319442794,0.481319767547771,35.4568980336189,46.0296379737556,133.147359682247,1.17052806355059,"positive"
0,5.37204304430634,55.117561862804,257.862364316359,13.2331637979327,0.22632831357792,0.233421503430232,48.5584227489308,61.5361998332664,63.3734757741913,1.20931898523122,"positive"
0,4,9.3172849023249,37.2691396092996,2.32932122558123,0.262767431023298,0.707077081944095,3.85339387209387,9.24362013023347,27.5382792185992,2.87818993488327,"positive"
0,5.28368592262268,7.35815703868866,38.4184296131134,1.46534481322765,0.275964646100998,0.633053030848503,8.38829332590103,10.3581570386887,24.7021155357361,1.35815703868866,"positive"
0,3.6473969751969,9.05780907440931,32.3526030248031,2.58778924234677,0.351052060496062,0.578954011373222,4.61849243799224,11.3526030248031,18.7630151240155,2.7052060496062,"positive"
0,5.14771645888686,6.27842531166971,30.8522835411131,1.33030744623952,0.357198739277199,0.800139509608969,3.60626784283668,11,24.4601569827646,3.72157468833029,"positive"
0,5.30141399800777,7.02393950149417,34.6028279960155,1.55263893818483,0.321550608534366,0.504646366540343,4.90460309591144,11,17.3253534995019,2.32535349950194,"positive"
0,4.87837442220189,7.12162557779811,34.6351232666057,1.47297534667887,0.242986941446783,0.59160783513193,3.01420038516866,8.36487673339434,20.5134976888075,2.87837442220189,"positive"
0,5.56095157144591,6.75123874284327,33.2487612571567,1.51423187096603,0.314654110456817,0.599369678829331,6.59266610001214,10.3756193714216,20.1219031428918,1.68780968571082,"positive"
0,5.10269840992987,6.89730159007013,32,1.5864880962763,0.369913412633352,0.548367499956395,5.9135119037237,11.8270238074474,17.5513492049649,2,"positive"
0,4.93812538962811,8.93812538962811,44.1956300651655,1.81237492207438,0.188271185321733,0.532876250779256,1.84131098045036,8.18562383111566,23.5668777273968,4.81437616888434,"positive"
0,5.14037859998643,6.85962140001357,34.2807571999729,1.42981070000678,0.258471605001017,0.465998419800773,4.35962140001357,8.71924280002713,15.8596214000136,2,"positive"
0,63.9843861898407,51.4726400247309,3265.48811060493,0.81912054153136,0.435363486583577,0.472172038371675,233.590837973771,1415.73893417721,1536.85596613842,8.94528004946187,"positive"
0,63.3389279032126,52.8187890127301,3257.14764356799,0.897053558006883,0.441114107370377,0.482369132336229,233.685549551761,1434.53024346009,1569.86914014164,13.0973080499098,"positive"
0,58.2390547986142,48.6478109597228,2837.58234271547,0.839313830094412,0.243058509716764,0.403840374022955,82.505846770124,731.296027847566,1161.46920847381,61.4397506513633,"positive"
0,47.9780085454695,77.5355744117405,3252.50323403743,2.07969334199885,0.338851234278176,0.451954723475967,125.434455735721,1101.01683480782,1469.85511512309,71.0840849732049,"positive"
0,57.0710255503654,64.3712661899626,3557.74332082644,1.18675784131512,0.270642465852201,0.334367241844535,127.653591437228,904.609400529414,1141.94191804528,24.8313143178821,"positive"
0,75.9974392317235,49.3126600480173,3744.19742547558,0.656276247874834,0.219617076373892,0.425826744273538,78.4146078955685,769.789209265728,1580.62532009603,138.656610732665,"positive"
0,45.0717196394689,81.6103757442906,3391.55950876791,2.07327159049269,0.207988814859651,0.294589017208666,82.1913309567841,688.863698881119,987.587499591056,31.425737011712,"positive"
0,60.839219273068,49.3065365455113,3005.2074005655,0.816502246632474,0.359342238462297,0.44781931482139,162.219111292302,1123.067296847,1363.21228010883,37.8993189064786,"positive"
0,43.2162049897015,143.711420044303,3285.34729001671,9.97491397435218,0.312610839933157,0.346021854933351,151.329431155324,1019.18436478451,1128.65045478567,12.9872550033033,"positive"
0,63.2871000706218,52.7708675328176,3250.25189704844,0.90089329456212,0.44331956514623,0.485438238299685,233.691585029871,1440.33896613494,1577.1131972603,13.808808501577,"positive"
0,2,59.693285564892,119.386571129784,29.846642782446,0.401021610984113,0.556695828033611,8.96248699794523,48.6185138076544,66.539928347338,7.53738587861881,"positive"
0,3.33755080029368,45.3122459985316,106.675101600587,21.8535925190896,0.227154541449156,0.538028467901982,1.52842295450624,24.1671938500367,57.5079077505507,15.8328061499633,"positive"
0,2,51.0371893150732,102.074378630146,25.5185946575366,0.325836852465291,0.564623995342292,8.36002613010351,32.6652961643413,57.407026712317,12.6301626027562,"positive"
0,3.55249592568725,38.4156606502365,103.223752037156,17.0083317224008,0.19451634574635,0.567036150179338,2.00456117584836,20.1187601857819,58.4931158327963,11.7306362043601,"positive"
0,2,61.4315320560709,122.863064112142,30.7157660280354,0.387406239929842,0.586375153341098,3.40988524135435,48.3647911448497,72.2911421027966,14.4280779906549,"positive"
0,2.62708935793489,47.1400574760046,107.448991468642,22.4726223616162,0.225826512797037,0.515674351143884,1.52665129771223,24.1567723394837,55.1567723394837,15.8432276605163,"positive"
0,2,61.6962487206329,123.392497441266,30.8481243603164,0.327962487206329,0.510488979715155,9.65366369689582,40.7480659720022,62.9332944077905,5.42227412294596,"positive"
0,6.43544294917956,19.1777221760713,104.887088589836,4.83672751228465,0.127210634989198,0.321421269978397,2.29837973085232,13.3549369219691,33.7098738439381,6.24202551180497,"positive"
0,4.75947437621653,30.4760998655111,96.825366621837,12.6756020270009,0.188504094606265,0.504164730614051,1.77594743762165,18.4810512475669,48.9291563723236,11.0329461228102,"positive"
0,2,50.5628140103072,101.125628020614,25.2814070051536,0.395557795819826,0.515346733097918,11.4381411187258,39.8090458866209,52.1256280206144,6.65829106699675,"positive"
0,4.89018074981868,6.66472887527198,31.1098192501813,1.4805795324808,0.294594968385063,0.576399218240753,3.83091109408997,9.21963850036263,17.8901807498187,2.89018074981868,"positive"
0,3.06348508410156,10.8095447476953,32.9365149158984,3.5611703648027,0.362730298317969,0.658366028562188,3.15871271025389,11.9365149158984,21.6825745794922,3.87302983179688,"positive"
0,4.72601235471666,6.91098146792501,31.2739876452833,1.57637179102283,0.352349142079242,0.701249897181056,4.30207961471751,11,21.7190803056583,3.08901853207499,"positive"
0,6.45442505925894,6.1591812055558,36.9088501185179,1.15629138587974,0.301661167727783,0.481297892550007,4.37710053538904,11,17.6136062648147,2.61360626481473,"positive"
0,4.86235412908718,7.13764587091282,34.5870623872615,1.48258752254769,0.244829275154974,0.590502434907015,3.05953781468328,8.41293761273846,20.4494165163487,2.86235412908718,"positive"
0,3.92365304520354,8.22904086438939,31.8473060904071,2.19086738699116,0.341785938310903,0.542070308445487,5.59543369349558,10.8854795678053,17.2290408643894,1.96182652260177,"positive"
0,2.94302130071446,12.2279147971421,32,5.17093609785661,0.29432200113358,0.531,4.00437514051097,9.41453195107169,17,2.52848934964277,"positive"
0,4.14130667317659,7.85869332682341,32,1.94700999755878,0.34732070681965,0.533225580102531,5.55299000244122,11.1059800048824,17.0706533365883,2,"positive"
0,4.51144344103523,8.51144344103523,38.6487647334579,1.89771131179295,0.259100388788152,0.53202288688207,3.50537057996262,9.46566967689432,20.5801040872466,3.53433032310568,"positive"
0,4.59691600501537,7.40308399498463,33.1938320100307,1.70154199749231,0.299231299623847,0.496975787714124,4.90308399498463,9.80616798996925,16.4030839949846,2,"positive"
0,79.112709199544,49.5967797371559,3915.31343369279,0.656501546666492,0.308437485113274,0.451919837132562,147.420062650265,1064.92499268753,1733.61081882939,108.014726499561,"positive"
0,58.394557149848,61.2092363517731,3278.42342074914,1.27821959426627,0.402757776677608,0.468584825993516,197.536206167995,1314.06739237811,1533.7602507004,34.2232558142859,"positive"
0,64.8507745729294,53.4321848226245,3462.19855729444,0.824511858870275,0.446389503219398,0.480732532063033,219.946849674599,1535.73474881775,1655.86658639996,8.98450854141265,"positive"
0,45.8309042528272,81.0088313557208,3252.8189846687,2.24502037253231,0.324326705239713,0.447534214638174,110.248113374114,1053.84369049594,1455.70948684216,79.2936013862491,"positive"
0,69.4443531483412,49.7222279282287,3449.71811960358,0.723445380229503,0.359279723525979,0.462278285612352,178.173056478659,1190.00585436262,1581.44445585646,59.6100098518655,"positive"
0,83.2205416541547,67.3095145714469,5632.33582128072,0.808174164556433,0.190713173097465,0.445092754195444,23.1840912570572,1014.02029614989,2498.49324520398,614.566091248766,"positive"
0,38.8858515275642,159.859521159902,5899.23533813469,4.37905590434466,0.160440951654688,0.351926818246022,28.8214261940587,860.867266958579,2035.84589069337,148.277084780857,"positive"
0,52.1847567590885,139.469383367104,3593.40105499257,9.79876277913782,0.480579763758928,0.506697503499919,232.530625347765,1755.5114353844,1841.6273352881,7.89855455420911,"positive"
0,63.6295549236238,69.8714536074549,4433.37932345085,1.10133293102123,0.37451418557018,0.38969839957729,205.367609119993,1616.15584286675,1675.19026519358,8.0556676145643,"positive"
0,50.0549396839924,74.1758328641299,3252.19780298765,1.91976964433258,0.360813153323717,0.473373621476581,139.92226963121,1172.58230889961,1539.36262203963,74.1318926170934,"positive"
0,8.76701057143509,16.7670105714351,147.175264285877,1.9148618265707,0.203179314855486,0.513218494569883,3.00253623714671,28.7566934283823,74.4267991427332,10.0288625713438,"positive"
0,8.36908580106683,14.8927425967995,123.940056188265,1.79478829460684,0.289119688685285,0.716037890660809,3.0851744115469,36.6056537583936,88.6309141989332,13.7255413818639,"positive"
0,9.14221318345517,13.7155736330897,123.431147266179,1.54311472661793,0.289489747571759,0.63103606172651,2.04742619927973,36.1512286150828,78.1489747571759,17.1444670413621,"positive"
0,12.0415760939941,12.2693143747747,114.320819374174,1.43728825152852,0.370641638748348,0.678833695624024,2.91063294377178,43.2277382807806,78.1188335930929,15.9584239060059,"positive"
0,7.91650302382186,16.0417484880891,126.914539309684,2.03477649057819,0.387103644608753,0.692161102809943,2.56043712202227,49.4553059407044,87.9562877977733,19.373772678664,"positive"
0,20.2188642467372,8.28282258100808,115.138037635013,0.808982285002246,0.356198622313794,0.676993252689019,2.56286196236499,41.3535282262601,78.0673319897614,16.141411290504,"positive"
0,8.52520482684486,15.1596722770482,125.479016831145,1.85451826296397,0.372370004449971,0.702773031437304,2.39453937125392,47.323566212086,88.0546313116793,19.4747951731551,"positive"
0,12.2696981306653,12.6791236761492,139.860272585182,1.30214156108792,0.308336339256028,0.601066641125362,2.23214469471714,41.986192835262,82.8326582557056,18.5767672897782,"positive"
0,7.57895520562306,17.0526119859423,127.578955205623,2.3157835957827,0.355895520562306,0.642158878305694,2.36474029047415,45.5264176730998,82.0527608927805,18.9473880140577,"positive"
0,7.83591193542816,15.5077358062845,121.928741610842,1.97653540676623,0.35796251224447,0.660377418375341,2.45975156448549,44.9287416108418,81.6160370942671,17.866855160566,"positive"
0,3,115.116142669227,345.348428007681,38.3723219659203,0.347338198158424,0.368260042274604,57.077798524925,120.287799210753,127.143899605377,2.97224306385033,"positive"
0,13.1533029000275,24.6202738997526,246.466970999725,4.09684968047915,0.131704308663029,0.385768440581858,6.43374231075867,34.4663289724849,94.847981154453,13.9993579727598,"positive"
0,3.87528645154089,100.90130871092,343.842389355181,31.6749930034785,0.312673320648726,0.353056627743412,49.6978489235928,108.244843872264,121.560065161902,3.53175129019655,"positive"
0,4.15028811991215,95.8699579015374,340.523127220571,29.4370881258249,0.304524606633931,0.351732673991472,46.5113704653829,104.732673991472,120.085267070681,3.43786014989018,"positive"
0,16.4661928026471,78.363717551576,329.354502273258,25.3734506948227,0.330448762374464,0.39206250669132,41.3449319627089,109.843233207474,128.309426010121,14.4303318178281,"positive"
0,4.60891421930864,104.242549935821,346.514848412946,34.043970634765,0.323697952981573,0.38882181904465,54.5247370118275,112.613837832585,134.445555819198,4.2277273805812,"positive"
0,15.2122980710119,56.6038230182603,279.722151693888,17.4026135360794,0.262187346636318,0.407081789755262,28.9546316287573,78.481434462592,111.791761809029,10.326566866599,"positive"
0,3,113.251798984595,339.755396953784,37.7509329948649,0.405467618277296,0.463522767518647,17.9371770530008,137.741005077027,157.398077159189,9.32853604108095,"positive"
0,12.8882714048959,28.8034248840995,274.287431345321,5.12778126212116,0.137559095328208,0.490558190622833,33.2341195493937,39.5002261763439,133.494668820407,1.10106623591855,"positive"
0,3.27590611553751,108.918409701204,337.515567609575,35.7086426605016,0.340917132350616,0.354997445298824,60.4365320119541,116.734472290846,121.366597470129,1.90803129482083,"positive"
0,5.89461591932923,5.15807612100616,30.1053840806708,0.894491611071397,0.238848816477228,0.627625411885791,1.9475951512577,7.21076816134155,18.8946159193292,3.89461591932923,"positive"
0,5.0407534185797,7.47962329071015,37.2037670928985,1.56652620116156,0.288840068815276,0.613739896777086,7.84169519180432,10.4796232907102,23.2445205114782,1.47962329071015,"positive"
0,3.81328884325922,8.56013347022235,32.1867111567408,2.31124749828689,0.347734223134816,0.556392717316747,5.03322210814804,11.1867111567408,17.9335557837039,2.37342231348157,"positive"
0,7.92459870036691,5.05655097472481,39.8491974007338,0.650919196748873,0.276300672418671,0.45152687631757,3.70449609458214,11,17.9811496750917,2.98114967509173,"positive"
0,4.98433502111584,7.01566497888416,34.9530050633475,1.4093989873305,0.230801472571678,0.598919116456993,2.71433189024217,8.04699493665248,20.9373400844634,2.98433502111584,"positive"
0,5.14686768851243,7.08250584919006,32.9174941508099,1.64309477533493,0.322438887455966,0.581232804756844,6.3028073819587,10.541252924595,19.2937353770249,1.77062646229751,"positive"
0,7.278190581128,4.721809418872,32,0.770678532077,0.421037478656508,0.582631501652766,6.729321467923,13.458642935846,18.639095290564,2,"positive"
0,5.78840226121247,8.89420113060623,51.6724248733371,1.55289943469688,0.168736578401178,0.320862734307535,4.15869830409065,8.3173966081813,16.1057988693938,2,"positive"
0,4.18987861392088,8.18987861392088,34.4684219809715,1.96202427721582,0.312480150089133,0.531379757227842,4.75947340570856,10.4303641582374,18.3291502974462,2.56963584176265,"positive"
0,4.21419478626922,7.78580521373078,32.4283895725384,1.89290260686539,0.327935391029809,0.518790897182655,5.28580521373078,10.5716104274616,16.7858052137308,2,"positive"
0,45.754761625547,83.1911578187719,2583.33129403275,4.70164237983548,0.145787131087156,0.238984012448695,17.4847923218016,374.986677040579,612.030099228723,42.8922332476359,"positive"
0,53.1482844413258,48,2551.11765318364,0.903553306718124,0.155887866690056,0.276043510962976,7.57457085002679,398.146444483427,705.389110682299,53.7432621645276,"positive"
0,52.0773438001052,50.3905183360912,2573.81857082387,1.01005045599723,0.159809907517862,0.275206959890202,7.73557209373917,413.755965162069,713.224891933147,54.5648080450483,"positive"
0,197.989146226784,31.4627764250617,2392.47288166219,0.562179584279191,0.179690609091194,0.250539843451232,22.7081177536538,424.99812865979,604.236815099139,35.2319496145938,"positive"
0,34.6254527838901,67.2097539077513,2257.52410476701,2.06192606123164,0.158670413383283,0.291550580674317,9.88625639452133,358.239665417932,656.602972484194,36.8014862420969,"positive"
0,45.5920198489912,59.641111665871,2642.42030772055,1.37640673958906,0.121547523563029,0.261592019848991,7.39552119093947,317.983076899545,691.349697272293,42.5337369702756,"positive"
0,61.8246799237095,39.7636320712045,2407.51161717996,0.66714533006493,0.196416903659236,0.420196182692889,4.66311522746459,470.009127394762,996.805357304402,146.306543176062,"positive"
0,40.3472956940532,66.9790564589202,2638.8952822946,1.72842577988654,0.127740621292498,0.25951047177054,7.68184119617566,337.527272489388,685,43.8828538279049,"positive"
0,53,48,2544,0.906,0.174798122527078,0.346866786055965,5.50399641832104,444.495306317694,882.262524675112,85.8546566155273,"positive"
0,44.4028058201075,60.0360718518496,2648.88576899469,1.36680960804224,0.0908016048148274,0.183887777619064,6.799739504233,238.37274941802,486.404814444482,34.6653310582042,"positive"
0,51.1394279589877,75.6512211132795,3705.13692008797,1.61468153098039,0.0876697557773441,0.21788332239259,4.47065707281232,324.743894433603,834.206843056716,85.7670627636835,"positive"
0,67.9614329906181,70.3590446729213,4697.08907560725,1.06936408675299,0.368887660358567,0.440048208761727,64.6100893481239,1725.30331726,2063.9052631699,51.6392746337224,"positive"
0,206.091110600159,36.4799310471863,6830.72642272338,0.242893375931308,0.0732314700745046,0.195725190769881,2.1851391284354,480.404333915561,1129.69859612174,223.416646134108,"positive"
0,80.7534579881467,60.3214953010902,4511.67271117261,0.913423924260773,0.089603551409673,0.316598317948636,3.8795719577698,407.430654321797,1480.9876646474,177.862617008854,"positive"
0,91.878706303658,49,4502.05660887924,0.539155198688386,0.101548730206676,0.399145126979332,1.97944389006356,454.153071406996,1796.42899909383,233.353809379973,"positive"
0,69.1871423157863,152.120363716502,5968.17906638607,5.21874655927066,0.0814965331312269,0.264834264291916,17.6119172307104,468.681790663861,1371.73402779503,157.522988693323,"positive"
0,90.8129854581784,61.2493527224287,5491.03126885719,0.687214578831103,0.137097669800743,0.425111173080979,1.56788568007993,770.970962058054,2343.85461075651,513.174068990396,"positive"
0,30.2793828286231,321.104075349402,9102.60386838578,11.4283901606649,0.0581396914143115,0.0765738036772236,30.0746338877687,524.815591455903,656.54847946763,24.6612589517608,"positive"
0,59.4278342425823,126.974631065037,5719.05059622787,3.20833510574698,0.115187903148588,0.360061774332542,3.71619607617613,670.369930136483,2039.14433151484,198.775691453833,"positive"
0,99.276894801762,49.5863015120849,4901.50484054768,0.504931145174429,0.09778812901536,0.398925113894511,5.38572142502759,481.901558309328,1953.30958790332,254.114154065959,"positive"
0,58.4207334881648,59.539936442161,3350.33381430549,1.09368680235907,0.333270459507825,0.390942708927207,166.543259265875,1091.09979903442,1289.55160354893,25.079872884322,"positive"
0,50.5948795084842,74.4450529552996,3311.9856699938,1.87950383425504,0.342251186490059,0.446840270144865,140.511108454908,1124.03888257034,1476.79896853166,67.5491511910222,"positive"
0,64.534725851845,49.906945170369,3221.61827696254,0.773838851140812,0.439483446577564,0.481277127977693,234.59037240302,1423.81984370295,1553.05994798476,9.81524801487103,"positive"
0,39.4819086403586,91.279265434714,3253.75266049406,2.73389303469239,0.281377617273014,0.434462753083091,65.342040877454,914.352522186702,1413.88080986589,103.569172845688,"positive"
0,67.2550488486886,49.859059446957,3351.33625763794,0.745885749300942,0.405939271412324,0.47445629077917,211.501109495307,1330.39499257784,1581.71811889391,33.2015267373063,"positive"
0,38.7648570830934,91.6143646268174,3436.3599807201,2.48604487090651,0.130131683991291,0.233695171836764,30.4032902481733,440.068844933063,799.469012995716,39.4724237215705,"positive"
0,63.5070297922939,51.1484386213124,3220.14059584588,0.827914901273325,0.433098417092115,0.473678111992776,232.115920203598,1404.37102478929,1531.18159100693,7.66523600090295,"positive"
0,55.6145570902154,48.4357595150359,2697.82310880767,0.876150473220041,0.2404811738024,0.398620412599528,57.2295247278782,681.147953880718,1088.48212699383,77.9550623083487,"positive"
0,60.501236946322,69.353169362992,3257.29987967201,2.67019424294867,0.424800481311977,0.457885363633744,226.313856579214,1380.86550515983,1488.37479909044,7.44299947004765,"positive"
0,53.4208506317809,68.7309769191779,3251.70281608356,1.66059450135287,0.381800598056987,0.476442540281918,163.774698565332,1240.69250690192,1548.9653679789,58.7872985904105,"positive"
0,31.2290695840493,80.8704911842942,355.52775188908,26.5523379598409,0.375760348708834,0.431849327770062,43.4597744098539,134.037002518773,154.406162625644,18.3101290930063,"positive"
0,53.3573942673393,96.0589399791788,489.606397006894,31.2976708330268,0.374512186900014,0.483071948152501,6.87628424311755,176.702249660389,224.095148704946,37.7024843099061,"positive"
0,50.3031924860552,26.9104820806533,453.228072831407,2.29291347887507,0.324233915030025,0.473878764451947,5.21228977453895,139.858523988631,207.917228901759,34.7343673412688,"positive"
0,61.7397564318962,47.4170049556997,377.210040594684,14.9635142550559,0.379403691480402,0.499700824546628,5.98476411324227,142.801230493467,187.770493462682,38.7172142555937,"positive"
0,80.7769728417043,7.96851531113498,386.604136344977,0.323970884028356,0.375346331577515,0.554046897741267,2.84079041014193,141.872085492359,213.174812248908,49.5552628515288,"positive"
0,88.9454951521475,4.89515042095445,370.104387343861,0.109873002036009,0.40193948609475,0.562367204644252,2.82207387982169,149.470667517744,208.051731436746,52.2096991580911,"positive"
0,35.9235688014887,73.1259000070859,351.071975227213,23.9034849712532,0.413292356880149,0.506021021094872,9.87235008328455,145.21889632917,178.290871556383,26.0959669696167,"positive"
0,43.9063032176346,13.9610399268568,414.6901711151,0.546032516306266,0.219779201462865,0.431237463839352,2.30656766142696,87.6957262158394,176.559365959838,36.2124287020415,"positive"
0,32.7528743720613,78.9742007814348,355.93409983255,25.8983886694834,0.396239974762779,0.517471712004626,23.3807168385689,141.272924846504,184.56232473487,20.5293746511452,"positive"
