"idx","Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
0,297.400572898332,454.456866772613,136604.365081342,1.53578524974827,0.063599427101668,0.12906671911967,5.79580678815721,7939.80844837008,17033.514181114,2762.49438785273,"positive"
0,262.938769704197,436.45379115222,118612.613179936,1.80812317574327,0.138219456302002,0.230411158715375,5.20109871050809,10246.3018579585,19317.4221730952,2545.43218913418,"positive"
0,310.712164868833,463.115134052467,143894.963354325,1.49078457781323,0.0861002881343011,0.157870020029368,3.85861688747071,12356.4052848672,22767.3219720442,3195.47826347104,"positive"
0,156.927881563548,535.25237765396,82244.7787773726,3.76807608492672,0.324871938548749,0.431425072627142,18.0855515419715,23995.0582436509,32378.060042528,1525.94960111077,"positive"
0,29.8282618415542,1,29.8282618415542,0.033406085790135,1,1,29.8282618415542,29.8282618415542,29.8282618415542,1,"positive"
0,28.9846765194088,1,28.9846765194088,0.034519154350739,1,1,28.9846765194088,28.9846765194088,28.9846765194088,1,"positive"
0,31.1287131437566,1,31.1287131437566,0.0318712868562434,1,1,31.1287131437566,31.1287131437566,31.1287131437566,1,"positive"
0,34.594556549564,1,34.594556549564,0.0290045362086967,1,1,34.594556549564,34.594556549564,34.594556549564,1,"positive"
0,32.5922430525534,1,32.5922430525534,0.0304077569474466,1,1,32.5922430525534,32.5922430525534,32.5922430525534,1,"positive"
0,31,1,31,0.032,1,1,31,31,31,1,"positive"
0,29.5143199423328,1.14856800576672,32.6342480634339,0.0413597843633033,0.961075182489119,0.961075182489119,31,31,31,1,"positive"
0,36.7369737145491,1,36.7369737145491,0.0272191885712091,1,1,36.7369737145491,36.7369737145491,36.7369737145491,1,"positive"
0,44.0774251893163,1,44.0774251893163,0.0228266092566773,1,1,44.0774251893163,44.0774251893163,44.0774251893163,1,"positive"
0,38.807707607979,1,38.807707607979,0.026,1,1,38.807707607979,38.807707607979,38.807707607979,1,"positive"
0,35.1488289714325,1,35.1488289714325,0.0287508364489768,1,1,35.1488289714325,35.1488289714325,35.1488289714325,1,"positive"
0,38.6167580485344,1,38.6167580485344,0.0261916209757328,1,1,38.6167580485344,38.6167580485344,38.6167580485344,1,"positive"
0,35.9256602972746,1,35.9256602972746,0.0278446038216352,1,1,35.9256602972746,35.9256602972746,35.9256602972746,1,"positive"
0,38.9066930133849,1,38.9066930133849,0.0260699802399613,1,1,38.9066930133849,38.9066930133849,38.9066930133849,1,"positive"
0,38.8912237873301,1,38.8912237873301,0.026054388106335,1,1,38.8912237873301,38.8912237873301,38.8912237873301,1,"positive"
0,40.4169134774711,1,40.4169134774711,0.0250553910150193,1,1,40.4169134774711,40.4169134774711,40.4169134774711,1,"positive"
0,28,31.2360893900041,874.610502920114,1.11549921804015,0.484917318299878,0.739569944029907,7.3790379866981,423.930837929947,647,57.4721787800081,"positive"
0,32.6257960596122,26.3742039403878,854.122611821163,0.820200644304045,0.310052021655254,0.582326171903638,3.30365456605097,265.868103923509,498.203560082475,94.7773344868328,"positive"
0,28,31,868,1.107,0.498176277309656,0.753492381300777,7.48227965336293,432.404242645949,654.334329305217,57.772034663707,"positive"
0,9.89221107168123,228.737055097241,899.869708513841,73.6996771905157,0.537631628099363,0.702265618129168,32.6091248013638,484.220613013487,631.789457300212,24.4059799290262,"positive"
0,28,31.4495562925003,880.58757619001,1.12318402653001,0.490201774829999,0.744100887414999,7.29219523129985,431.495562925003,655.541569557507,59.2477814625017,"positive"
0,28.0035473788157,31.0035473788157,868.212842728943,1.10698581048474,0.491787157271057,0.74480134678632,7.48567219784483,426.907768150792,646.971620969474,57.02483165171,"positive"
0,28.8044648491777,31,892.93841032451,1.07643033573125,0.468670519373845,0.729715167865623,7.03949968446046,418.150886659045,651.826789095066,59.4133945475332,"positive"
0,28.4532367410138,31.4532367410138,895.194204460829,1.10518705303594,0.484748212143779,0.733669081474654,7.38122318215668,433.798551115207,656.51797156129,58.8129469640553,"positive"
0,66.7130769947544,35.2011281382293,2331.9044091478,0.534832716008648,0.218251743909903,0.503950719176792,2.90329228188843,508.790410825051,1169.52872048132,199.101231543347,"positive"
0,38.6002418184653,54.1156240189448,1915.87694239616,1.66051677032374,0.169842550718226,0.472616228565108,1.98353007033933,332.543638901319,911.718284022063,164.258295646403,"positive"
0,61.5680577701423,40.9267070167698,2474.28285010718,0.684547265518224,0.183429287473205,0.445848104520235,3.34047191218007,447.753870684654,1088.83497933741,151.154401635984,"positive"
0,56.5940658522304,45.4059341477696,2277.78219755669,1.05180059795966,0.203962548118783,0.45509824718954,4.85990765027003,466.902625108836,1041.13657136913,157.819940204034,"positive"
0,35.6672059763223,55.8246359659825,1823.77481024247,1.85716902914387,0.181967367769219,0.512258562539937,2.06008967022179,337.128033616813,936.12965154578,161.267529562116,"positive"
0,61.4514927926939,42.0272023831494,2386.35724312812,0.805456174895633,0.202030814530328,0.469175856814021,3.5384592734836,477.174050740432,1103.04165097186,176.877589275828,"positive"
0,63.7185781991575,37.9959936807863,2378.21932385303,0.615883816742804,0.211726590837585,0.482614925751463,3.08221327012638,502.159740916686,1139.64697630517,180.175766193541,"positive"
0,64.4530916204676,36.520171743352,2267.01026739646,0.643089751205873,0.217746240488719,0.521986393149476,2.387729771249,497.438530640211,1184.10456122039,207.399618348107,"positive"
0,1,14.9938329765573,14.9938329765573,14.9938329765573,0.733348436824512,1,3.67564282645006,11,14.9938329765573,2.99691648827866,"positive"
0,1,14.5155299212784,14.5155299212784,14.5155299212784,0.723068363386206,1,3.50770252362825,10.5155299212784,14.5155299212784,3,"positive"
0,1,14.1373089498375,14.1373089498375,14.1373089498375,0.593244049873669,1,2.22930594622856,8.41192684951238,14.1373089498375,3.86269105016254,"positive"
0,1,16.8359072320163,16.8359072320163,16.8359072320163,0.762374515712261,1,3.28445948127657,12.8359072320163,16.8359072320163,3.91795361600816,"positive"
0,1,15,15,15,0.822160684432369,1,5.55302042495226,12.3307564840652,15,2.3346217579674,"positive"
0,1,15,15,15,0.719833504028618,1,3.56005975863896,10.8025025604293,15,3.06583247985691,"positive"
0,1,14.7477459888905,14.7477459888905,14.7477459888905,0.727828792772256,1,3.77468541461043,10.7477459888905,14.7477459888905,2.87387299444526,"positive"
0,1,14.0203455130104,14.0203455130104,14.0203455130104,0.644831096170936,1,4.48311322420137,9.0406910260208,14.0203455130104,2.0203455130104,"positive"
0,1,17.3732117775362,17.3732117775362,17.3732117775362,0.979100140457973,1,17,17,17.3732117775362,1,"positive"
0,1,14.7701318981126,14.7701318981126,14.7701318981126,0.989218153426424,1,14.5775989235844,14.5775989235844,14.7701318981126,1,"positive"
0,1,17.6136773712933,17.6136773712933,17.6136773712933,0.965634067207575,1,17,17,17.6136773712933,1,"positive"
0,1,17.4305502648931,17.4305502648931,17.4305502648931,0.975889185165986,1,17,17,17.4305502648931,1,"positive"
0,1,17.0392987816595,17.0392987816595,17.0392987816595,0.970899634113535,1,16.5196493908297,16.5196493908297,17.0392987816595,1,"positive"
0,1,17.6561943113338,17.6561943113338,17.6561943113338,0.942968582934001,1,16.6561943113338,16.6561943113338,17.6561943113338,1,"positive"
0,1,17.0722507350147,17.0722507350147,17.0722507350147,0.969976979419589,1,16.5361253675073,16.5361253675073,17.0722507350147,1,"positive"
0,1,17.1298042368144,17.1298042368144,17.1298042368144,0.941389412710443,1,16.1298042368144,16.1298042368144,17.1298042368144,1,"positive"
0,46.4082499193028,57.2284501129761,2624.41935098451,1.25931780432537,0.106243524378631,0.203741674201097,7.04239824023563,276.075098482892,532.730573135894,38.4756748466752,"positive"
0,38.0394830107689,91.4530696235597,2682.43171252683,4.76973181899451,0.0818601938709617,0.15837378830649,15.4845228257775,218.665694704279,424.236898064613,27.6595476344228,"positive"
0,49.3294245805591,54.615671322681,2652.28624674212,1.14187978447182,0.112702026999556,0.272325697385706,5.37993864533957,297.974683885928,720.890736480244,61.537314709276,"positive"
0,36.3602564735338,66.9798076448496,2408.70993834944,1.91120854253694,0.123711644882569,0.239717307027895,8.65512177557219,288.357050554361,563.002456226153,33.1066239210777,"positive"
0,39.6397438268177,67.3764098770916,2661.96769259218,1.71082049385458,0.0658869240726344,0.0974184666592628,15.3666660502739,175.037182094995,259.777193190064,15.8707703687251,"positive"
0,39.3744140239432,69.2511719521135,2724.00937561691,1.76195796238701,0.0890639649401419,0.247043701991206,6.96536670278525,241.911084302468,674.254348045448,34.7191894820426,"positive"
0,39.2428836412728,68.2618605978787,2664.74762788042,1.75759777413309,0.105047442391515,0.224478187201545,7.26244792038575,280.254280516878,598.648979810998,38.2618605978787,"positive"
0,46.4532638546079,57.1654306035489,2623.87018097378,1.25690505739301,0.11487796493154,0.240446582634002,5.96006681220606,297.640943594277,625.627213574015,54.7915414404124,"positive"
0,1,50.0341373467818,50.0341373467818,50.0341373467818,0.599222579771653,1,11.6606234426703,29.6850251313299,50.0341373467818,3.12335008755326,"positive"
0,1,52,52,52,0.645787752815057,1,12.3831837077742,33.6049631463829,52,2.86230202252045,"positive"
0,1,45.5382542852312,45.5382542852312,45.5382542852312,0.902627079619095,1,20.4617457147688,40.9234914295375,45.5382542852312,2,"positive"
0,1,54.748562059598,54.748562059598,54.748562059598,0.561820871183183,1,10.6375924137584,30.748562059598,54.748562059598,2.91618735319935,"positive"
0,1,45.8324646539986,45.8324646539986,45.8324646539986,0.824019451670814,1,18.625651509501,37.2513030190021,45.8324646539986,2,"positive"
0,1,51.5511965975165,51.5511965975165,51.5511965975165,0.575811686659232,1,13.607297022827,29.5708119086921,51.5511965975165,2.22440170124173,"positive"
0,1,48.7024050711188,48.7024050711188,48.7024050711188,0.534042886085343,1,21.2547088435385,26.0214430426713,48.7024050711188,1.34048101422377,"positive"
0,1,51.1296799690463,51.1296799690463,51.1296799690463,0.573538067930611,1,13.7098933230154,29.1604267079383,51.1296799690463,2.14505333849229,"positive"
0,7,1,7,0.143,1,1,7,7,7,1,"positive"
0,7.1570473650936,1,7.1570473650936,0.140173147428315,1,1,7.1570473650936,7.1570473650936,7.1570473650936,1,"positive"
0,7,1,7,0.143,1,1,7,7,7,1,"positive"
0,7,1,7,0.143,1,1,7,7,7,1,"positive"
0,7.23378217429854,1,7.23378217429854,0.138791920862626,1,1,7.23378217429854,7.23378217429854,7.23378217429854,1,"positive"
0,7,1,7,0.143,1,1,7,7,7,1,"positive"
0,7.7555061429739,1,7.7555061429739,0.12940088942647,0.905561732128263,1,7,7,7.7555061429739,1,"positive"
0,7.5672644500155,1,7.5672644500155,0.132789239899721,0.929091943748062,1,7,7,7.5672644500155,1,"positive"
0,5.61334005510435,37.0821628465783,131.977766574826,14.9277413681848,0.487499747933587,0.77893087472883,5.8117685913574,64.9221830118913,103.319959669374,15.2266801102087,"positive"
0,2.67823401745409,58.8264897381887,154.277616418898,23.3091387120076,0.447337389479391,0.643523435245268,9.17649707950652,67.6876815287396,97.1924052843824,7.32176598254591,"positive"
0,2,77.6947437704075,155.389487540815,38.8473718852038,0.58012591864937,0.830145856071962,10.34524468655,88.3985500056297,125.899456252111,8.59963750140741,"positive"
0,2,86.4759021324571,172.951804264914,43.2379510662286,0.531110579109983,0.67994074983499,11.1728040838498,89.3824326707982,111.470269316807,8,"positive"
0,2,65.1220370749943,130.244074149989,32.5610185374971,0.528266905689146,0.717087806081865,10.9992976166075,69.3801588928327,94.5302913035266,6.33801588928327,"positive"
0,2,67.6086919566151,135.21738391323,33.8043459783075,0.569295509525342,0.821408470962197,8.85225582882296,77.3738901310135,111.643442783505,9.66956965206191,"positive"
0,2,66.2072700201534,132.414540040307,33.1036350100767,0.571613768370822,0.727265281289816,14.2409124748083,75.9461720725521,97.0727002015337,5.7658160161227,"positive"
0,2,63.1044514132664,126.208902826533,31.5522257066332,0.345909216423519,0.514928610413335,10.75,43.7485684617423,65.0619227015413,4.06963427551091,"positive"
0,48.0013001710176,53.2259134575725,2466.06572539359,1.22046366196871,0.15745442725718,0.275134767971933,8.39667339004576,388.639318570495,677.274736627936,47.1373683139682,"positive"
0,30.7119956985116,67.8319526836276,2085.51027510315,2.20647875256836,0.157559978492558,0.342368692539632,7.85924369543791,329.263690292835,700.536739856005,67.4084989726543,"positive"
0,313.628398137167,24.2494379021227,2164.87456565164,0.676397265773267,0.199375485448167,0.242874361252412,35.9390583873354,431.459312746301,526.331834405661,16.9997956007719,"positive"
0,33.6317742071114,58.8938386472873,1952.03416000726,1.78627841675887,0.150578322537243,0.370216032640543,6.75815901405644,295.785451333504,705.740903507918,52.4224194497801,"positive"
0,31.3666727175005,71.0611121195834,2229.29491136712,2.26897743086331,0.156616627336247,0.293616627336247,10.128052883104,348.227748532081,653.077812065836,34.4888969566673,"positive"
0,38.9727393416688,62.6648634155281,2325.30225428147,1.78844221596047,0.166972739341669,0.324266984938644,8.26057544030249,389.863696708344,759.719172840938,57.1934235394001,"positive"
0,29.5788188404404,63.8940942022018,1894.02486953512,2.15711956158117,0.131997557968367,0.391929728270276,4.24287416607374,253.359681149945,729.87555435556,95.1107898610644,"positive"
0,30.2903731195256,63.9037311952561,1937.728427344,2.10762589171808,0.157580746239051,0.428700226648711,4.32203793521039,306.003133410588,816.343063150533,118.445598776452,"positive"
0,1,7.51791417528875,7.51791417528875,7.51791417528875,1,1,7.51791417528875,7.51791417528875,7.51791417528875,1,"positive"
0,1,7.95534017286263,7.95534017286263,7.95534017286263,1,1,7.95534017286263,7.95534017286263,7.95534017286263,1,"positive"
0,1,8.08045512577519,8.08045512577519,8.08045512577519,0.995977243711241,1,8.04022756288759,8.04022756288759,8.08045512577519,1,"positive"
0,1,8,8,8,1,1,8,8,8,1,"positive"
0,1,8.24610053258948,8.24610053258948,8.24610053258948,1,1,8.24610053258948,8.24610053258948,8.24610053258948,1,"positive"
0,1,8.38616551761515,8.38616551761515,8.38616551761515,0.914271255089436,1,7.61383448238485,7.61383448238485,8.38616551761515,1,"positive"
0,1,8,8,8,1,1,8,8,8,1,"positive"
0,1,8,8,8,1,1,8,8,8,1,"positive"
0,1,35.2631915491074,35.2631915491074,35.2631915491074,0.608051487330347,1,5.34210105636157,21.3684042254463,35.2631915491074,4,"positive"
0,1,32.2500883445609,32.2500883445609,32.2500883445609,0.705995406082831,1,5.22981624331325,22.7499116554391,32.2500883445609,4.50017668912187,"positive"
0,1,33.6227415287867,33.6227415287867,33.6227415287867,0.72021705614659,1,6.93460131601431,24.21705614659,33.6227415287867,3.59431461780332,"positive"
0,1,34.4390530902892,34.4390530902892,34.4390530902892,0.636072194930166,1,4.80486692751292,21.7804734548554,34.4390530902892,4.60976327257231,"positive"
0,1,35.1225719593931,35.1225719593931,35.1225719593931,0.776455324052833,1,5.90612859796965,27.3716007431503,35.1225719593931,4.62451439187862,"positive"
0,1,32,32,32,0.553549019113183,1,3.18881881587207,17.7055686116219,32,6.64721569418907,"positive"
0,1,28.9838605346158,28.9838605346158,28.9838605346158,0.581011619458674,1,3.67640411754837,16.9677210692316,28.9838605346158,4.75403486634605,"positive"
0,1,32.4596944928635,32.4596944928635,32.4596944928635,0.740145946671721,1,6.40123386488995,24.0726204833481,32.4596944928635,3.84676850237884,"positive"
0,1,13.1189497152809,13.1189497152809,13.1189497152809,0.804843398512807,1,5.12292940255953,10.5242011388764,13.1189497152809,2.11894971528091,"positive"
0,1,13.7025426707696,13.7025426707696,13.7025426707696,0.557111807212234,1,2.52929641058436,7.59491465846077,13.7025426707696,3,"positive"
0,1,14.6015160398092,14.6015160398092,14.6015160398092,0.640153237275546,1,3.13603149334434,9.40606415923685,14.6015160398092,3,"positive"
0,1,14,14,14,0.509692419057712,1,2.28495072832331,7.13651294447482,14,3.13651294447482,"positive"
0,1,14.0524475546554,14.0524475546554,14.0524475546554,0.501730769303627,1,2.31269230696373,7.05244755465537,14.0524475546554,3.05244755465537,"positive"
0,1,12.6898162332363,12.6898162332363,12.6898162332363,0.609400344524765,1,3.42400344524765,7.65509188338183,12.6898162332363,2.34490811661817,"positive"
0,1,13.2266573286615,13.2266573286615,13.2266573286615,0.648481792896986,1,4.00815359680448,8.54668534267694,13.2266573286615,2.22665732866153,"positive"
0,1,14,14,14,0.516170769590652,1,2.57538860148052,7.22616460965946,14,2.88691769517027,"positive"
0,1.29692485556006,20.8123005777597,26.1569479778409,18.1399768777192,0.885816508654505,0.917454890154302,22.4846242778003,22.4846242778003,23.1876994222403,1,"positive"
0,1.83252901653759,19.3397678676993,34.3252901653759,11.8470067188609,0.768556933402549,0.768556933402549,26,26,26,1,"positive"
0,2,19.5505020213313,39.1010040426627,9.77525101066567,0.763088303565281,0.821232129365206,29.8762550533284,29.8762550533284,32.2020080853254,1,"positive"
0,2,20.0660661561415,40.1321323122829,10.0330330780707,0.73646246309299,0.73646246309299,29.6156157732476,29.6156157732476,29.6156157732476,1,"positive"
0,2,18.471358306706,36.9427166134119,9.23567915335298,0.69312930371426,0.754759402316064,25.4108021166176,25.4108021166176,28.1211123801768,1,"positive"
0,2,19.8024820438586,39.6049640877172,9.90124102192931,0.679641671969323,0.679641671969323,26.9012410219293,26.9012410219293,26.9012410219293,1,"positive"
0,2,18,36,9,0.743041688236408,0.749805088026682,26.751488865586,26.751488865586,27.0019851541147,1,"positive"
0,2,19.2566133844666,38.5132267689332,9.62830669223331,0.7238849200767,0.818130923911696,27.8849200766999,27.8849200766999,31.6547602300998,1,"positive"
0,1,14,14,14,0.94251761105191,1,13.1960505042225,13.1960505042225,14,1,"positive"
0,1,13.0030689777341,13.0030689777341,13.0030689777341,0.999561136184027,1,12.9969310222659,12.9969310222659,13.0030689777341,1,"positive"
0,1,12.9373888173141,12.9373888173141,12.9373888173141,0.800150301726302,1,10.4060832259711,10.4060832259711,12.9373888173141,1,"positive"
0,1,14,14,14,0.859164805883542,1,12.0300667483825,12.0300667483825,14,1,"positive"
0,1,14.1193476666231,14.1193476666231,14.1193476666231,0.858193476666231,1,11.3435878335731,12.1193476666231,14.1193476666231,1.11934766662307,"positive"
0,1,12.2299118514638,12.2299118514638,12.2299118514638,0.94137420174689,1,11.4099706171546,11.4099706171546,12.2299118514638,1,"positive"
0,1,15.0052148010582,15.0052148010582,15.0052148010582,0.897711199442856,1,13.5078222015873,13.5078222015873,15.0052148010582,1,"positive"
0,1,14,14,14,0.993458111973945,1,13.9085050625727,13.9085050625727,14,1,"positive"
0,2,535.378410114907,1070.75682022981,267.689205057453,0.54772953931056,0.587513640459627,101.587018626821,586.918744368013,629.081255631987,7.45966574689373,"positive"
0,2,535,1070,267.5,0.56010835083155,0.606216701663099,61.7708553908393,599.10835083155,648.660751781892,12.220250593964,"positive"
0,2,535.756591821322,1071.51318364264,267.878295910661,0.5363813472162,0.564815429002978,51.3712380879093,574.624755394878,605.058837181656,15.592285498511,"positive"
0,2,535.491648455616,1070.98329691123,267.745824227808,0.539429558204254,0.571742194787134,133.417213192645,577.937909748638,612.250546331517,4.50835154438391,"positive"
0,2,535.094654185697,1070.18930837139,267.547327092849,0.549432074885815,0.58453286012169,116.13266651894,588.479401978664,625.53286012169,5.09465418569744,"positive"
0,2,535.232831054134,1070.46566210827,267.616415527067,0.547516468755901,0.586776103513781,110.933036110066,586.516468755901,628.086544919293,6.08654491929337,"positive"
0,2,535.335871934658,1070.67174386932,267.667935967329,0.545633664849447,0.598091389647685,86.2952125290874,584.633664849447,640.434877386317,11.3815667585004,"positive"
0,2,536.48521743482,1072.97043486964,268.24260871741,0.540346086673671,0.603080000500428,46.79918052844,580.088695391081,647.050435370067,20.5947830656078,"positive"
0,1,122.226072823163,122.226072823163,122.226072823163,0.694193931499496,1,14.0109947983455,84.0459687900729,122.226072823163,6,"positive"
0,1,101.425188933965,101.425188933965,101.425188933965,0.870268811495276,1,16.018419506792,88.0887565943412,101.425188933965,5.58410808490589,"positive"
0,1,106.654580105795,106.654580105795,106.654580105795,0.865200381163741,1,17.4152097628755,92.3091602115892,106.654580105795,5.34541989420541,"positive"
0,1,112.188387183473,112.188387183473,112.188387183473,0.920657420232659,1,19.9892065191292,103.376774366945,112.188387183473,5.22645160206594,"positive"
0,1,104.619974825531,104.619974825531,104.619974825531,0.871972754891496,1,17.8437987755332,91.1725031468086,104.619974825531,5.48249055957422,"positive"
0,1,96.3480601212941,96.3480601212941,96.3480601212941,0.869030788432807,1,13.9428247868503,83.6461410447955,96.3480601212941,6,"positive"
0,1,91.3176436345093,91.3176436345093,91.3176436345093,0.905910847087391,1,15.8113871464925,82.4996884199791,91.3176436345093,5.22724440181628,"positive"
0,1,116.410694479709,116.410694479709,116.410694479709,0.967785505422391,1,36.7769231792516,112.767815730302,116.410694479709,3.16071968735196,"positive"
0,5,2,10,0.4,0.826674986560829,0.826674986560829,8.26674986560829,8.26674986560829,8.26674986560829,1,"positive"
0,4.43406157009304,2,8.86812314018607,0.456593842990696,0.842445382243022,0.842445382243022,7.43406157009304,7.43406157009304,7.43406157009304,1,"positive"
0,5.48834981070831,1.8372167297639,9.67443345952779,0.355234600685071,0.832556654047221,0.832556654047221,8,8,8,1,"positive"
0,7.98095456487499,1.006348478375,8.01269695675001,0.126745831553126,0.998730304324999,0.998730304324999,8,8,8,1,"positive"
0,4.26118215103634,2,8.52236430207267,0.473881784896366,0.947763569792733,0.947763569792733,8,8,8,1,"positive"
0,6.76016935845837,1.41327688051388,8.82655376102775,0.238651142141316,0.917344623897225,0.917344623897225,8,8,8,1,"positive"
0,5,2,10,0.4,0.720850700652227,0.720850700652227,7.20850700652227,7.20850700652227,7.20850700652227,1,"positive"
0,6.56846658838913,1.47717780387029,8.95435560774058,0.25622389606433,0.904564439225942,0.904564439225942,8,8,8,1,"positive"
0,1,22.4761617931072,22.4761617931072,22.4761617931072,1,1,22.4761617931072,22.4761617931072,22.4761617931072,1,"positive"
0,1,22.389402475208,22.389402475208,22.389402475208,0.95938077784609,1,21.4867530940101,21.4867530940101,22.389402475208,1,"positive"
0,1,19.0698795057833,19.0698795057833,19.0698795057833,1,1,19.0698795057833,19.0698795057833,19.0698795057833,1,"positive"
0,1,24.1277744565159,24.1277744565159,24.1277744565159,0.986894421195611,1,23.8937462635804,23.8937462635804,24.1277744565159,1,"positive"
0,1.06930971913971,25.4455222468823,26.6930971913971,24.8217347746249,0.980731898079161,0.980731898079161,26,26,26,1,"positive"
0,1,27.5075625083409,27.5075625083409,27.5075625083409,0.972863874849863,1,26.7537812541705,26.7537812541705,27.5075625083409,1,"positive"
0,1,28.8405044288374,28.8405044288374,28.8405044288374,1,1,28.8405044288374,28.8405044288374,28.8405044288374,1,"positive"
0,1,23.1692856200971,23.1692856200971,23.1692856200971,0.83581856596563,1,19.3949997802265,19.3949997802265,23.1692856200971,1,"positive"
0,1,16.8308362509124,16.8308362509124,16.8308362509124,0.762293380014598,1,3.2855243873084,12.8308362509124,16.8308362509124,3.9154181254562,"positive"
0,1,18.4204460103065,18.4204460103065,18.4204460103065,0.632898521041498,1,3.54829366216436,11.5795539896935,18.4204460103065,3.28977699484676,"positive"
0,1,17,17,17,0.787253615951631,1,3.78559550256468,13.3771799313836,17,3.62282006861642,"positive"
0,1,18.4384472062811,18.4384472062811,18.4384472062811,0.782261366475374,1,3.60961180157028,14.4384472062811,18.4384472062811,4,"positive"
0,1,17.4182281033136,17.4182281033136,17.4182281033136,0.737187831129646,1,3.4068355387426,12.7908859483432,17.4182281033136,3.7908859483432,"positive"
0,1,18.8666630047373,18.8666630047373,18.8666630047373,0.689400148308137,1,4.25799802255817,13,18.8666630047373,3.06666849763133,"positive"
0,1,17,17,17,0.765,1,6.48429912287975,13,17,2.00966207822785,"positive"
0,1,17.4483250265475,17.4483250265475,17.4483250265475,0.646193867964903,1,3.13791874336312,11.2066998938099,17.4483250265475,3.55167497345246,"positive"
0,1,75.268084440846,75.268084440846,75.268084440846,0.965757451134501,1,40.5865285386099,72.634042220423,75.268084440846,1.87801407347433,"positive"
0,1,71.0048371050507,71.0048371050507,71.0048371050507,0.993594163455302,1,64.3063417535066,70.5024185525253,71.0048371050507,1.25120927626267,"positive"
0,1,75.5933995470405,75.5933995470405,75.5933995470405,0.975528876981698,1,59.5123758492991,73.4958747169003,75.5933995470405,1.34958747169003,"positive"
0,1,66.9100517798215,66.9100517798215,66.9100517798215,1,1,66.9100517798215,66.9100517798215,66.9100517798215,1,"positive"
0,1,58.5225821109489,58.5225821109489,58.5225821109489,0.987884947783779,1,57.8849477837794,57.8849477837794,58.5225821109489,1,"positive"
0,1,70,70,70,0.991018053450156,1,62.4362555369735,69.3696879614145,70,1.31515601929277,"positive"
0,1,67.984669143334,67.984669143334,67.984669143334,0.995969338286668,1,67.7327527862508,67.7327527862508,67.984669143334,1,"positive"
0,1,66.1595111635979,66.1595111635979,66.1595111635979,1,1,66.1595111635979,66.1595111635979,66.1595111635979,1,"positive"
0,1,9.17731642210856,9.17731642210856,9.17731642210856,0.882268357789144,1,5.64536715578288,8,9.17731642210856,1.58865821105428,"positive"
0,1,10.8528177770786,10.8528177770786,10.8528177770786,0.743287617824273,1,4,8,10.8528177770786,2,"positive"
0,1,10,10,10,0.842686578677967,1,6.13432893389836,8.42686578677967,10,1.57313421322033,"positive"
0,1,8.79277529427782,8.79277529427782,8.79277529427782,0.920722470572218,1,6.41444941144437,8,8.79277529427782,1.39638764713891,"positive"
0,1,9.92715512844734,9.92715512844734,9.92715512844734,0.814568974310532,1,4.36422435776331,8.07284487155266,9.92715512844734,1.92715512844734,"positive"
0,1,9.158967330819,9.158967330819,9.158967330819,0.781497281278018,1,6.52309800754301,7.158967330819,9.158967330819,1.158967330819,"positive"
0,1,8.57591801229864,8.57591801229864,8.57591801229864,0.942408198770136,1,6.84816397540271,8,8.57591801229864,1.28795900614932,"positive"
0,1,10.6596365410369,10.6596365410369,10.6596365410369,0.751846532504307,1,4,8,10.6596365410369,2,"positive"
0,1,125.703821994597,125.703821994597,125.703821994597,0.675213858121773,1,14.4407273832127,84.4926500103902,125.703821994597,5.90029399958439,"positive"
0,1,112.72547019436,112.72547019436,112.72547019436,0.926254701943602,1,20.8901880777441,104.45094038872,112.72547019436,5,"positive"
0,1,129.877788377227,129.877788377227,129.877788377227,0.974491526960861,1,61.1878696982283,126.613738583634,129.877788377227,2.19803734519519,"positive"
0,1,112.219712041318,112.219712041318,112.219712041318,0.920974584418349,1,20.0136007521767,103.439424082637,112.219712041318,5.2225359948352,"positive"
0,1,130.580686743837,130.580686743837,130.580686743837,0.957088021902367,1,29.9541270246613,125.088021902367,130.580686743837,4.24633242073469,"positive"
0,1,112.960838202387,112.960838202387,112.960838202387,0.939,1,22.002064366492,106.025785814738,112.960838202387,4.87010477529839,"positive"
0,1,114.574510515667,114.574510515667,114.574510515667,0.945702622682787,1,24.5789581866935,108.340524536557,114.574510515667,4.616992989555,"positive"
0,1,123.030473749153,123.030473749153,123.030473749153,0.491991549416911,1,9.17273854364641,60.0415365044028,123.030473749153,6.80609474983066,"positive"
0,1,13.572547664633,13.572547664633,13.572547664633,0.729772824079497,1,4.92745233536698,9.85490467073396,13.572547664633,2,"positive"
0,1,13.5378760234453,13.5378760234453,13.5378760234453,0.665644074851181,1,3.80681403516792,9,13.5378760234453,2.46212397655472,"positive"
0,1,14.659215566935,14.659215566935,14.659215566935,0.702329401024152,1,3.95285107944394,10.31843113387,14.659215566935,2.65921556693502,"positive"
0,1,14,14,14,0.582199358871207,1,2.38886662747245,8.15554665098898,14,3.68890669802204,"positive"
0,1,14.2825249016751,14.2825249016751,14.2825249016751,0.611922260815743,1,3.79368774581235,8.71747509832494,14.2825249016751,2.56504980335012,"positive"
0,1,13.5376611854881,13.5376611854881,13.5376611854881,0.648548065774143,1,4.38441529637203,8.76883059274405,13.5376611854881,2,"positive"
0,1,13.297224894166,13.297224894166,13.297224894166,0.677435980185866,1,4.5,9,13.297224894166,2,"positive"
