"idx","Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
0,24.7034325716086,442.75184615422,10648.5541499928,18.4155887959604,0.78775578307081,0.893516609591432,34.0945706662629,8958.04369038437,9835.37292372901,239.29995107837,"positive"
0,15.9749800907448,351.50585679221,7513.26327344868,24.2593824659707,0.677474581905641,0.750449561996385,30.2919417645107,6281.08613311197,6880.29268344049,164.878494166071,"positive"
0,28.2981146411039,187.641401917208,4761.28052447923,7.46021552645834,0.350284111392684,0.590314353113528,12.2882302012295,3137.45105050527,3806.40503414487,183.47041205829,"positive"
0,25.3084124797024,392.504559322726,9499.92258500727,16.2395652502277,0.656280190443154,0.797205482013524,29.0017663746746,7704.23107868386,8572.6608754457,229.270990600809,"positive"
0,47.1914702262729,405.638383981772,19058.2922465242,8.808742534864,0.081647793792421,0.122062720896443,5.29293532454409,1371.33897605981,2134.95263142907,256.404264886864,"positive"
0,20.3315969360992,436.245791031048,10000.3433925658,22.0898712277878,0.829202575444244,0.895528963188641,62.4656588385347,8452.78192368988,9245.76262897626,216.835430950858,"positive"
0,186.597769549349,188.655623493483,36759.4708406408,1.06053733206703,0.265183634746121,0.336290185440099,44.3605903090257,10034.2738977282,12220.6812952552,215.657454932341,"positive"
0,150.187143607065,190.107134677935,29539.7328011473,2.57132551477523,0.257214269355871,0.499383178381715,34.5844699652121,8001.18074847711,10524.2881121729,322.803054943681,"positive"
0,113.798396449536,102.169581624912,14386.4969351257,0.861625808167504,0.192769882290624,0.412972989169648,13.1367772722268,3459.28990726569,5255.96572821774,559.063542741584,"positive"
0,120.216977400705,122.131061003078,21602.7622944289,1.04979009651626,0.345669646388618,0.495163923023501,28.3466803637659,5967.95041243709,7330.95980037912,152.502186406637,"positive"
0,63.5331922494806,438.703144613653,18356.4475361248,16.6237024445622,0.715060582896229,0.791033240529243,40.5421088544838,10426.41209083,11711.8807573463,258.630861952435,"positive"
0,34.7607376128435,128.228710994124,6603.54089131951,24.3279447405785,0.401614544793963,0.462295780673623,22.4596117715538,1862.81758525968,2254.52744656801,45.4265249967575,"positive"
0,41.3138979051728,69.3492090473883,4320.62805664586,1.9325908478105,0.162061999106081,0.448531513544032,4.90407495548018,980.952123736963,1645.52715249523,155.216587656876,"positive"
0,111.283930886537,128.100586496759,20007.1353239403,1.56521573742013,0.1954473660402,0.382511255013291,23.8938064257568,5327.35856223479,6738.36026593763,172.407027409878,"positive"
0,61.7575180125423,383.164203526452,21115.8703357531,7.69451068622526,0.0751284491727129,0.115975095885806,8.08182396601886,1944.02109294198,2843.5055425493,253.322362266015,"positive"
0,44.7287560105324,142.484442295507,8578.71590156294,20.5107877391716,0.65843658634834,0.674610298976302,138.189646072229,2589.96870372444,3070.3345376635,49.3502153456211,"positive"
0,10.6158314594068,1,10.6158314594068,0.0944575168653391,1,1,10.6158314594068,10.6158314594068,10.6158314594068,1,"positive"
0,10.8188296409789,1,10.8188296409789,0.0930532640689053,0.992451235040789,1,10.7584395213053,10.7584395213053,10.8188296409789,1,"positive"
0,3.08375264424831,15.249245240353,17.3329978846014,15.0598321249909,0.832967180793639,1,5.26072066708002,14.1664989423007,17.3329978846014,3.37487420672551,"positive"
0,8.05391128431074,3.35687097255141,22.1951371196192,0.528199565408286,0.62702516859374,1,5.81488386038691,11,22.1951371196192,3.35687097255141,"positive"
0,7.76616909634322,1,7.76616909634322,0.133039801747538,1,1,7.76616909634322,7.76616909634322,7.76616909634322,1,"positive"
0,8.21461623441428,5.45661402493715,12.6712302593514,4.80080540922889,0.934543481508736,1,9.74657730548643,11.5570767531171,12.6712302593514,1.27853837655857,"positive"
0,3.14740496361628,15.9199305691291,18.0673355327453,15.7247314579363,0.882211074454244,1,9.03685124090407,15.7115570218302,18.0673355327453,1.78525950363837,"positive"
0,2.86965917935595,6.69123857445084,8.56089775380678,6.52128655504738,1,1,8.56089775380678,8.56089775380678,8.56089775380678,1,"positive"
0,8.43703605886549,1.64074098528363,12.9222229558509,0.215944492130307,0.771255468253745,0.816748078208882,9.71851802943274,9.71851802943274,10.3592590147164,1,"positive"
0,9.83759135846049,2.16240864153951,11,1.35907158705546,0.98942208136199,1,10.883759135846,10.883759135846,11,1,"positive"
0,1.82102632941678,7.36142396600917,8.18245029542595,7.27932133306749,1,1,8.18245029542595,8.18245029542595,8.18245029542595,1,"positive"
0,7.4447351321578,1.5552648678422,8,0.749672976322472,0.884915444068611,1,7.07932355254889,7.07932355254889,8,1,"positive"
0,1,11.9380238801241,11.9380238801241,11.9380238801241,0.924461541935802,1,6.47849077358842,10.5060151964426,11.9380238801241,2.07400651276112,"positive"
0,5.22403821372427,5.46557707176544,26.5857681403868,1.94526362444763,0.465236762142507,1,3.10011567207985,10.5344229282346,26.5857681403868,4.37923057097942,"positive"
0,4.18370592454448,4.28567642136477,7.46938234590925,3.830937091809,1,1,7.46938234590925,7.46938234590925,7.46938234590925,1,"positive"
0,1,8.33133659465238,8.33133659465238,8.33133659465238,0.991348433361854,1,7.9447772342246,8.18407588591799,8.33133659465238,1.0368151771836,"positive"
0,1,12.3806502847001,12.3806502847001,12.3806502847001,0.945241871441249,1,8.18252709519584,11.2854877135251,12.3806502847001,1.36505419039167,"positive"
0,1.01576711563393,7.98423288436607,8.01576711563393,7.97972874499997,0.999061856619781,0.999248434154782,8.00262785260566,8.00262785260566,8.00525570521131,1,"positive"
0,8.87114346632734,2.49019957357086,10.3613430398982,1.77471263248171,1,1,10.3613430398982,10.3613430398982,10.3613430398982,1,"positive"
0,1,10.5999991409481,10.5999991409481,10.5999991409481,0.921133359391242,1,9.73333276063204,9.73333276063204,10.5999991409481,1,"positive"
0,94.728038903093,13.4923921183217,235.425646279473,2.94101697302214,0.518524633732857,0.528321681084577,101.523353118715,119.644719735021,123.390689533204,2.01702585117891,"positive"
0,6.21503505110741,104.47858350724,504.300701022148,25.0398162893951,0.386406248461455,0.475647945363075,15.7973961189576,183.955746909603,236.736451543868,14.1841128859669,"positive"
0,2.62921823211946,136.018653774168,323.378750467906,89.178629600734,0.418689163904637,0.721403682307573,10.143622099869,136.599456725176,195.213582874509,35.6740718218498,"positive"
0,1.35156674752943,263.312262138352,303.742438104236,253.204718146881,0.926553884716937,0.939882086172467,126.123263804363,271.038942153333,276.085853965255,3.0547002425883,"positive"
0,3.68769348366186,95.9493025033735,366.932658131234,25.392704949365,0.406636995987035,0.49699380852282,14.8874418115849,153.214007261675,180.27708771266,9.75077393464744,"positive"
0,3.39547124807723,113.186413744232,388.665607273113,44.3166153620114,0.427612076671794,0.590374416578794,14.4346389892325,165.773562403861,200.221869091038,17.8513258551247,"positive"
0,48.5011250555981,59.4985968407709,415.998887585476,14.3961371126848,0.422499911512481,0.526000986003783,10.3548112687632,175.999494357035,216.999823024962,32.5005435661878,"positive"
0,1.77915160753764,235.666095990455,325.268530857284,213.265487273748,0.810947054693475,0.866765075111063,26.259223891357,245.598947431659,263.975271064322,9.51943440502509,"positive"
0,3.37590661342256,106.678754845634,379.908015389228,38.3714397097356,0.50650804686849,0.593719969104743,15.2674580488983,167.915797604015,193.003361799987,11,"positive"
0,8.00860095396638,82.3144845291972,365.335346702486,20.0479440367781,0.359087199460715,0.490083539195359,12.9048385225981,145.429957196116,178.36361990869,12.8501235172153,"positive"
0,104.622610677034,2.14896946959198,213.565335972235,0.0243827635012566,0.528518332048319,0.533774641241878,110.479947581654,112.440038206056,114.616897015832,1.31283588614315,"positive"
0,25.9460264241789,34.3753127811942,877.779101197608,1.3904128465245,0.332915523984469,0.592630167162977,5.23164898422081,301.915523984469,529.396281667752,53.8200880805962,"positive"
0,18.7476563313976,79.2340119017754,647.159014506498,59.6501069849471,0.423944587117527,0.802874245747691,4.34768556213705,278.338031107793,463.977847371716,64.3661551310215,"positive"
0,18.007091652602,130.543571257032,674.770504140295,111.776853014517,0.652250770817511,0.811099803430028,58.9692174096871,353.887535654008,499.233022440225,39.6585600879043,"positive"
0,14.5922970687971,79.8335737315938,658.287801127881,17.0361905175587,0.428542151296511,0.57258576031588,12.9263587542158,282.856835964136,399.832131342031,33.4556697858498,"positive"
0,29.7165211108513,52.0625911038369,1552.80640866235,1.74571943643363,0.232807131183334,0.522767102282494,3.10297669003718,312.867903365288,770.839884396642,125.620815533213,"positive"
0,29,32.9819308195729,956.475993767614,1.13685968343355,0.421469638452167,0.680264201674145,6.11797002138337,394.668239197927,643.164741062326,65.8961422722787,"positive"
0,29.5962414443493,31.7391443680972,922.820152452216,1.09312475107796,0.431878888456617,0.687844782201573,6.2385109987203,398.71751322085,635.003319068346,63.9068372743204,"positive"
0,24.7606377657503,69.2458253437653,829.586233847775,43.0268101634658,0.509822578157298,0.736087201958988,9.74476297414396,380.106000416912,584.342508336995,55.6726813255809,"positive"
0,8.59072923287749,113.63708306849,683.08875079453,21.9349127492583,0.710076314202044,0.752778971147258,138.700655690166,473.282833966892,511.442057705484,12.1264368002303,"positive"
0,24.3648667691741,152.486535998527,3787.39320396096,6.1490018319455,0.205473001537612,0.878151557778474,1.77832369971089,805.632736360189,3532.03383552749,509.770477839978,"positive"
0,19.8487109802663,193.468622843735,3378.90077850875,66.0513366171345,0.381987619056366,0.958375763251912,31.3895243129833,772.637211401947,3202.19411306875,455.154426483903,"positive"
0,27.8316426742822,164.280595542863,4302.39823309705,6.47928982288949,0.212640297771432,0.923119813446887,1.56386477420572,909.926030763425,3933.36200906523,583.48343423428,"positive"
0,28.4268218241632,51.6313525224105,1400.44211143348,1.9136172351772,0.400905083960854,0.725969992341474,5.59651564339176,473.507039243355,1120.61296224687,137.796690138988,"positive"
0,17.4531854139641,149.593905350193,2871.96395636071,14.662592987949,0.290827517983504,0.781688823353499,7.40979700109921,651.486420444213,2643.01086300611,374.876634053886,"positive"
0,27.3259482008871,118.294329220662,3096.91512256977,4.54569731275551,0.186623431949178,0.719057076313067,1.70025309924968,614.395716328407,2522.09251315636,379.433644363889,"positive"
0,28.6569285867736,70.2629281571135,1979.64584772103,2.50242089284887,0.129062178210821,0.475256212306209,1.76198875080561,273.437122341478,1039.71630900679,159.367444667732,"positive"
0,46.0248900093138,117.983722771518,3033.6926293252,4.68317373246234,0.278074670027941,0.82888958847709,1.97813021782786,674.798641220666,2828.17157153971,416.675481545739,"positive"
0,14.0990002918988,218.508707007626,2432.23975633853,129.95946503439,0.547026282775914,0.971073041022057,14.1288600803749,614.489841165952,2309.43662860198,320.101256932598,"positive"
0,13.3549075992778,145.127560578519,2137.61718717054,17.7296770414803,0.531746513299644,0.840447404533392,94.9811086923932,661.870804964798,1955.70402905322,243.6213388592,"positive"
0,44.6929531330243,359.126499545993,17109.0971503956,7.61615085284575,0.0650392494176049,0.130731841986766,4.02133988865651,945.914732972858,1637.0729926168,229.77984269755,"positive"
0,47.2843630723655,394.750286776572,18827.0711245053,8.32474984182045,0.0599783438444138,0.120540795620531,4.05034649848938,1053.30168799683,1882.0166227743,266.05003163591,"positive"
0,66.9024970678147,231.877526389668,12434.3935643833,4.51122742367885,0.111196612904314,0.271274769798154,2.75573737533996,1012.53183137742,2209.41980352672,469.547129036393,"positive"
0,31.8131786778104,86.7829531994648,3647.60347126424,2.17970712342299,0.376180612550816,0.600903088773834,5.95314724365715,498.276757437969,812.972891917219,92.427910849452,"positive"
0,37.4408993069082,449.515953118913,16191.624396231,14.0395175593148,0.403010360343149,0.46048878655606,19.317506496897,5150.09148110193,6005.52301262855,261.279550346546,"positive"
0,12.8329213969409,172.614737293683,4241.29335074499,24.6597551485756,0.351522412766702,0.408105952068232,15.07175695627,369.044960094616,543.189659571275,60.1833123238757,"positive"
0,41.8024070360698,284.245733685326,13271.9396390598,6.18001915860805,0.0890867613016162,0.218984791439259,3.34497155790217,789.43763822969,1472.78807626362,219.503063656855,"positive"
0,32.4391919232439,122.724444517167,4941.56404414191,3.23829535487294,0.109053333319258,0.369999595887726,2.20537373787491,366.77252543252,952.422626486979,144.617373766378,"positive"
0,62.0807072643656,277.463966861833,13374.5932384254,5.76787882385123,0.168897276538424,0.241378069367027,3.74199828871526,775.760045500938,1312.10101217683,192.793269613292,"positive"
0,39.3259028089233,346.727845805697,15532.6521582156,11.8496819561929,0.19701312610507,0.229154537628405,35.976040082681,942.614335039631,1546.71677260054,204.96403280599,"positive"
0,1,141.645358592505,141.645358592505,141.645358592505,0.417858275458682,1,1.18735216254601,58.2872481609229,141.645358592505,56.4141064432915,"positive"
0,1.94200815050863,30.0608670793008,50.7850463904906,19.6987774237059,0.473114546084078,1,19.8413228471624,23.6096332271118,50.7850463904906,4.71147836744785,"positive"
0,2.26466121198609,93.3406251587439,161.632330605993,70.5767233429942,0.38091279212432,0.695848978517344,5.70556979040848,61.5736857580487,112.310543338535,28.3248248524033,"positive"
0,78.6994783582631,11.217873044312,88.9173514025752,10.2929684103606,0.9623215931491,1,78.7007555923937,82.8504892825149,88.9173514025752,5.0871492177248,"positive"
0,1,50.7617719636764,50.7617719636764,50.7617719636764,0.767555296152597,1,11.5453542942507,37.2422013818286,50.7617719636764,5.56721618911251,"positive"
0,1,144.460301950108,144.460301950108,144.460301950108,0.417217322785407,1,1.02,59.9855643454939,144.460301950108,58.9855643454939,"positive"
0,1,78.6789546404034,78.6789546404034,78.6789546404034,0.655543807710521,1,4.31993845622521,43.2907461076975,78.6789546404034,23.1298131360672,"positive"
0,1,110.836546320468,110.836546320468,110.836546320468,0.645068277126178,1,3.66233075777069,63.0835201349109,110.836546320468,33.5020174570382,"positive"
0,8.8565408885479,86.362861558795,157.071729555726,82.2033141921144,0.311302205087617,0.753009995816275,1.44228907275945,49.3048506118357,119.262126529589,41.4303773343563,"positive"
0,1,146.058567644563,146.058567644563,146.058567644563,0.389567271992564,1,1.17069136905484,58.9762497474439,146.058567644563,57.3377269972116,"positive"
0,2.70788322179578,18.3219950764906,37.1087105162442,13.6253162165522,0.290365205784095,0.961287980305962,1.93089634894859,9.58423355640844,35.4008272944484,4.86141118546948,"positive"
0,1,19.4970437840093,19.4970437840093,19.4970437840093,0.771051196688553,1,3.66274120236281,14.8895458257757,19.4970437840093,4.11045417422429,"positive"
0,1.03529653302394,27.8376359480899,28.0141186132096,27.8082198174677,0.463315247259336,1,2.17021177919814,12.9858813867904,28.0141186132096,5.99294069339521,"positive"
0,1,26.8583138994873,26.8583138994873,26.8583138994873,0.557427979225293,1,5.75299154544249,14.522248134017,26.8583138994873,5.04859491623938,"positive"
0,1.50184878357686,24.9889072985388,36.0295805372298,19.4685706791934,0.470524034186499,1,11.6198125947523,17.0147902686149,36.0295805372298,3.49075608211569,"positive"
0,1,20.1875648021232,20.1875648021232,20.1875648021232,0.677776635869173,1,5.24525858243694,13,20.1875648021232,3.15911447349936,"positive"
0,1,27.1635995879769,27.1635995879769,27.1635995879769,0.504356319880113,1,2.83180182601325,13.4182002060115,27.1635995879769,5.58179979398847,"positive"
0,1,34.4865664783865,34.4865664783865,34.4865664783865,0.575416318334639,1,3.50546956907958,21.0128174144775,34.4865664783865,6,"positive"
0,1,41.3276911452413,41.3276911452413,41.3276911452413,0.285742130932398,1,2.19498942089733,11.3340386068448,41.3276911452413,5.16701930342242,"positive"
0,1,18.365814657649,18.365814657649,18.365814657649,0.716188969255658,1,6.60739242532989,11.2998496454675,18.365814657649,3.16641607577913,"positive"
0,2.40276723820716,45.0742989182472,60.504738538526,41.2166890131775,0.507196742070839,0.968203942600638,3.77316149827093,35.7501897122711,59.1019713003188,7.72687644418329,"positive"
0,1,42.0193421572912,42.0193421572912,42.0193421572912,0.56810107261478,1,3.17819949982222,27.3176260329783,42.0193421572912,7.49141937843524,"positive"
0,1,23.5694492831826,23.5694492831826,23.5694492831826,0.950795060411096,1,20.542490727827,22.1844900250435,23.5694492831826,1.29612250626087,"positive"
0,1.30330853676423,58.9246475514956,65.5974353603087,55.588253647089,0.711088331647217,1,10.2361168930074,48.8676585294306,65.5974353603087,7.96691463235766,"positive"
0,1.07857146114111,74.1749996580184,78.4178585596383,72.7607133574784,0.795360706973821,0.981103563595563,5.6631429040432,60.9214285388589,75.353571575135,10.8428570777178,"positive"
0,1,47.0034976967145,47.0034976967145,47.0034976967145,0.831834010640392,1,7.05163057808531,38.6027981573716,47.0034976967145,6.41875416855328,"positive"
0,1,52.0493158625904,52.0493158625904,52.0493158625904,0.7892579129613,1,10.6545487133204,41.2149274677504,52.0493158625904,4.66877678968012,"positive"
0,1,92.0118819451891,92.0118819451891,92.0118819451891,0.60501602396043,1,3.06407015446108,52.7684442200698,92.0118819451891,29.6581931011751,"positive"
0,1,70.9891164908186,70.9891164908186,70.9891164908186,0.805379321332555,1,5.56604353403673,57.3902048417367,70.9891164908186,10.3315194151364,"positive"
0,1,44.0464050436858,44.0464050436858,44.0464050436858,0.25084277547081,1,2.20501473859185,11.0748468446545,44.0464050436858,5.00898162135854,"positive"
0,4.07262522913516,10.7821243125945,43.4916233960539,2.68038871787395,0.166553023830056,0.934469257790595,1.76634067655541,7.14525045827031,40.6005612397566,4.03631261456758,"positive"
0,6.38680045306683,4.61319954693317,28.0659977346659,0.762118816975504,0.428211171697825,1,2.95426088348031,10.9032998867333,28.0659977346659,4.61319954693317,"positive"
0,6.38984914217144,4.22030171565711,25.7116594361141,0.694993403671309,0.466021682111546,1,3.13563794121146,10.2203017156571,25.7116594361141,4.22030171565711,"positive"
0,5.54177623963915,6.28302652901039,28.9919077272061,2.49791021089512,0.405674085374456,1,2.34204936571186,11.3665790082887,28.9919077272061,4.90835524792783,"positive"
0,4.91889170743525,7.5946599021554,27.1891184393317,4.32865555317886,0.453056220088154,1,3.12975313160569,11.4324433170259,27.1891184393317,4.35133502446115,"positive"
0,2.81923866388388,14.5422840083484,23.6384773277678,13.0261305058675,0.674261545068817,1,6.20775928350631,14.8169136033393,23.6384773277678,3.09154319833033,"positive"
0,2.01416448946111,7.39150130632333,12.4623237536289,6.54629662080645,0.871606775634224,1,6.82356919222511,8.60849869367667,12.4623237536289,1.81133159156889,"positive"
0,6.65993264992721,3.02020205021836,19.4410776011646,0.472016840489814,0.549141411379911,0.811259262120817,6.68754201950505,9.68013470014557,16.8013470014557,2.36026940029114,"positive"
0,7.96725101210177,3.42619919031858,22.5244461540133,0.541059949804097,0.616053978132084,1,5.66236178129911,11,22.5244461540133,3.42619919031858,"positive"
0,1.47704068711028,10.4275511754677,12.812754611019,10.02998546683,0.857288789517246,1,9.25581652810797,10.0954081374221,12.812754611019,1.38163254968822,"positive"
0,6.64761579968035,7.7047684006393,13.3523842003196,7.14000682067126,0.921405214859173,1,7.67195541644469,11.8624356668442,13.3523842003196,2.11746140010655,"positive"
0,4.65101158851758,8.77716755215079,27.0322254947387,5.73441449428024,0.480854621929117,1,2.61818640755955,12.0791907291859,27.0322254947387,4.73020231770352,"positive"
0,1,24.7824899381958,24.7824899381958,24.7824899381958,0.58018786334293,1,2.73485176640563,13.7150022359565,24.7824899381958,5.28499776404351,"positive"
0,1,21.3808324902784,21.3808324902784,21.3808324902784,0.920739397795405,1,17.4397868191008,19.7616649805568,21.3808324902784,1.61916750972159,"positive"
0,1,17.7185672614723,17.7185672614723,17.7185672614723,0.773622807137668,1,5.51197001547553,13.7185672614723,17.7185672614723,2.71856726147234,"positive"
0,1,19.2104170180392,19.2104170180392,19.2104170180392,0.801835438100388,1,4.74948083568597,15.4208340360783,19.2104170180392,3.5791659639217,"positive"
0,1,14.2000603387132,14.2000603387132,14.2000603387132,0.881071569866501,1,5.6045221418608,11.9454929428175,14.2000603387132,2.69092554692179,"positive"
0,5.46389126684517,6.35230807727203,15.2800906109624,5.07712313870993,0.680378645840101,0.787221182947047,7.65590485848952,10.5361087331548,12.3041630997322,1.76805436657742,"positive"
0,9.82088407408446,3.12240866664797,11.9432927407324,2.32059030431369,0.975120653963182,1,10.1451409537112,11.4716463703662,11.9432927407324,1.35373477777466,"positive"
0,1,11.9927359689027,11.9927359689027,11.9927359689027,0.894108960466459,1,9.22442502429476,10.6204599805642,11.9927359689027,1.37227598833852,"positive"
0,7.41549394233152,1.86150201922283,13.4460080768913,0.260239375575446,0.692443779137451,0.753610422502272,9.13849798077717,9.13849798077717,10,1,"positive"
0,7.22381093283184,1.77618906716816,12.657134403009,0.249966439814074,0.694924136416987,0.778009926789906,8.55237813433632,8.55237813433632,9.55237813433632,1,"positive"
0,1.16169332154095,18.5418689223006,18.8652555653825,18.4956785301138,0.78506546250917,0.992292618339881,3.89148165634833,14.838306678459,18.7574600176886,3.91915333922952,"positive"
0,6.88569110142998,2.34292669571005,15.8289423771203,0.348526967517799,0.611450743994676,0.746692344991025,8.22269948972389,9.22861779714003,12.2861779714003,1.45723559428006,"positive"
0,7,1.51838250458241,10.6286775320768,0.217128698155284,0.814937445864081,0.851742603689432,8.03676500916481,8.03676500916481,8.55514751374722,1,"positive"
0,6.94455641647801,2.13860895880498,14.027721791761,0.440447342497762,0.644127352864947,0.716642810814548,8.97689850686584,9.03696238901466,10.0646841807757,1.00924059725367,"positive"
0,3.42979092057794,12.7106272382662,17.5702090794221,12.0165169652877,0.766172213240061,0.884179966119118,8.70248257671483,13.7602787725627,15.9503484657034,1.59503484657034,"positive"
0,2.56151841115206,6.43848158884794,9.56151841115206,5.9924078293955,0.907089654536452,0.925567622401752,8.26025306852534,8.26025306852534,8.52050613705069,1,"positive"
0,8.1112473635003,1.72218815912493,13.1665644773748,0.23182669102936,0.742178827192401,0.793454186490271,9.55562368175015,9.55562368175015,10.2778118408751,1,"positive"
0,1.97441303962842,9.53838044055738,11.4872065198142,9.26002311557019,0.865801021909807,0.953552978444379,9.8375978267286,9.8375978267286,10.8375978267286,1,"positive"
0,58.9262155105826,22.0556473659817,518.965378340799,1.06568797469488,0.31814468039549,0.463618301004171,52.5730208221846,109.91591095319,222.577082774602,18.8874692723621,"positive"
0,3.70606249338016,143.624230305664,249.16066754749,138.347408443573,0.37154542772565,0.915257516654674,1.3319093084475,72.1242466955446,183.075772972312,60.5848454055376,"positive"
0,9.80158877139911,169.969070514664,513.231032599229,152.805972410436,0.597854988315608,0.724371299000923,76.9015725039272,201.322459543124,298.286969971377,16.8237284570932,"positive"
0,21.202471854398,38.064744113246,799.773981605656,1.83683403770276,0.179013531276025,0.442944667405449,3.61884043049533,148.013531276025,359.155378774507,38.0082395146601,"positive"
0,6.61355877202004,50.8115657893941,293.363489476964,14.5883753946517,0.316386049121618,0.494767899999395,7.32042489470914,69.6281140353531,133.314449124038,12.7391815790907,"positive"
0,10.4000366739929,84.5998257985339,588.000733479857,18.0299385710619,0.311599344452377,0.454199812045787,11.9759665120603,161.199800585164,260.800210875459,20.2000527188648,"positive"
0,81.4154604789801,9.55423127720132,436.746467459947,0.345626258446369,0.374724842104595,0.53960922844708,2.94078154310584,148.54146085633,226.82138615381,50.826153555885,"positive"
0,16.8552061347291,78.5581965157762,696.911235770211,47.6405445530545,0.273405466074124,0.503481702622958,7.51505728608929,134.489381855354,309.710412269458,29.8621133351699,"positive"
0,17.1112061634194,10.1120616341941,176.242088154657,0.581674652739661,0.206442258241354,0.493589677655138,1.92930139911594,34.8542915277649,84.8964930735528,17.6301682593767,"positive"
0,6.29370878101327,120.323994565988,652.074615289457,23.5602524886024,0.705612950970186,0.733037236507749,148.304798844194,453.484785970533,474.079225392314,5.67366481409408,"positive"
0,18.7315529165789,110.698243325111,580.954322458711,22.0873314484099,0.727417428291868,0.732280112762703,154.996908012545,434.506676562829,437.232045504497,2.72536894166842,"positive"
0,8.86035027680919,105.095255024265,676.029935916886,19.5135143968975,0.599696211910341,0.6716089500417,121.134331969698,388.976529709529,444.477293474134,10.978057238739,"positive"
0,3.25090304668993,142.430049864808,430.545639841119,84.806931869546,0.606391290823696,0.867196720245294,91.6075931140361,302.344819902442,345.574049828574,30.1110027763061,"positive"
0,4.36089698038995,152.765242009889,582.960055499803,66.7262793119066,0.796387526647188,0.801707078156993,158.564821269596,453.245970244985,456.086194490083,2.84022424509749,"positive"
0,15.7067364621907,85.173054151237,768.480837546289,14.6715448702381,0.613120715702651,0.730541448555654,92.5266637809598,448.080308363074,555.917102888692,30.2129551747348,"positive"
0,3.73289112374187,81.116971578449,337.160978574306,20.7849862702191,0.508745996939018,0.608779162658379,64.7050449365191,215.472254918888,232.410452557728,5.53421775251627,"positive"
0,4.04834503005259,115.628485390684,468.702105409466,28.5977131553344,0.442098895007512,0.500391573324567,24.790386432982,210.02005871525,236.811432963936,10.6132397595793,"positive"
0,18.4060048889369,109.109720383771,599.172621474601,21.7066219665164,0.707204072020017,0.733684148035245,137.761029115014,435.727481666487,446.496870863484,10.7693891969975,"positive"
0,1.60239884536713,255.410043298732,332.517095505726,239.988632857334,0.917837853979086,0.964458468123339,49.216629671962,296.583735629218,309.776539093116,8.0964017319493,"positive"
0,15.4050093330443,24.8169907806441,217.730037900619,3.86133425093722,0.282103738902137,0.532488542339765,23.1624921327457,92.343813566491,130.894262121059,15.1391775552183,"positive"
0,16.8970659575425,7.09179819468409,41.2642587362789,1.68579664841248,0.487679771827068,0.958575772276148,15.5264113637386,18.7246054159477,39.4367192778736,2.82753945840523,"positive"
0,13.8829235236626,1,13.8829235236626,0.0895017252878752,1,1,13.8829235236626,13.8829235236626,13.8829235236626,1,"positive"
0,32.4581844029017,1.58604072220623,35.9744287361391,0.145087205524556,0.907259055710863,1,31.9014457168058,33.1907353056595,35.9744287361391,1.58604072220623,"positive"
0,9.09056916367263,17.280501321191,25.3710704848636,17.0618312157395,0.965113211454591,1,24.5958085171878,24.5958085171878,25.3710704848636,1,"positive"
0,17.1409216527827,12.9154470083304,40.9718156694435,6.25310476297187,0.703248629268724,1,27.9215641841292,27.9215641841292,40.9718156694435,1,"positive"
0,11.9288253104314,12.1427443064749,23.0715696169063,11.8473624446124,0.83634094299865,1,15.7591436657822,20.2858835402876,23.0715696169063,1.69642151915468,"positive"
0,36.8214372070506,1.09424147405662,36.9156786811072,0.126067629543832,0.999255988362711,1,36.8586377889151,36.9007984483615,36.9156786811072,1.00496007758193,"positive"
0,31.5342780230567,1.18219073256478,32.8096131510101,0.0741873997342773,0.934957908474375,0.947893450486474,31.8986594881862,31.8986594881862,32.080850220751,1,"positive"
0,29.9652733602561,1,29.9652733602561,0.0443162501901388,1,1,29.9652733602561,29.9652733602561,29.9652733602561,1,"positive"
0,31.3102252222598,1.31609859876335,37.3160985987633,0.051655690703541,0.941837857827544,0.941837857827544,35.1034084074199,35.1034084074199,35.1034084074199,1,"positive"
0,53.7167457193136,1.24583449587226,79.5293677859008,0.0250333240330219,0.884211952444166,0.885195290427655,55.1917526945472,55.1917526945472,55.4375871904194,1,"positive"
0,101.070040663937,2.76309890020639,203.666279128287,0.437979451158317,0.527015942859463,0.550818359319819,107.566054949071,107.566054949071,109.405463739298,1,"positive"
0,43.5228754696436,33.3412791723385,181.069588456303,10.8564527076504,0.429551710318541,0.524561963299755,49.1793268325622,79.6587208276615,95.12392659951,4.61630144296214,"positive"
0,85.3179301328491,1.06275857775472,91.9075807970949,0.012439310044283,0.970440709877526,0.970691744188545,85.6944815993775,85.6944815993775,85.7572401771322,1,"positive"
0,9.6157595179975,42.3548709731549,59.5863900091499,42.1907573231054,0.761957664254121,0.961311926010531,20.2015403104015,42.2132881139405,51.4676935402676,2.83431231696159,"positive"
0,18.6930784489959,88.3069215510041,123.693078448996,87.9699024317015,0.450161946660141,0.920551272733836,19.7304304598132,57.0581740306225,107.020754525904,37.5144668100402,"positive"
0,98.7477316288278,3.04204472852871,294.405623010825,0.0315045367423445,0.471687539930921,0.549672715656459,54.6722721993807,134.446006391896,163.060191697907,28.6141853060108,"positive"
0,13.9422928057611,65.9155060113408,91.800091622863,65.6689802224156,0.777657585030422,0.941884127497207,18.672738234303,67.2222561566159,79.6044695558958,9.75554876867682,"positive"
