"Length","Diameter","Height","Whole_weight","Shucked_weight","Viscera_weight","Shell_weight","Class"
0.556348467773149,0.46995821895602,0.191591825205896,1.00721103909582,0.466232598924221,0.215549213429589,0.291548755847266,"positive"
0.59111464275471,0.468753966220166,0.153291298174427,0.735719623744756,0.365213417210558,0.16504745271362,0.241951601518587,"positive"
0.635864916787447,0.536830100482974,0.171534009911886,1.57365860252218,0.64647826508398,0.277863709126931,0.453770806397926,"positive"
0.567085714796352,0.431340298586854,0.176985104447982,0.981779576749681,0.388248294408369,0.163570969652437,0.294596849524097,"positive"
0.632507138223669,0.535964530317815,0.179329739709612,1.62934354352273,0.568837547315076,0.318612757704421,0.552623244915864,"positive"
0.542579494169269,0.414100642153842,0.17828461812971,0.942903354335854,0.251217203235121,0.192554375342879,0.380992467141889,"positive"
0.637586368047979,0.498776192881223,0.169895828681961,1.4296369007261,0.638761436123043,0.301233094030416,0.343901368110454,"positive"
0.562506274798485,0.468663674606826,0.174618906638251,0.861576854603221,0.408618987182318,0.201146699786482,0.318167018288358,"positive"
0.477559876434577,0.355254416662963,0.127265447166647,0.464572413564148,0.224401472773757,0.0507468944059756,0.195889170646275,"positive"
0.48241791729242,0.347837720411465,0.123370957778182,0.390871351830628,0.173390856799719,0.102391344098705,0.209997741379824,"positive"
0.582212215588994,0.465259231338358,0.174032386828272,0.956101708725299,0.374062984426163,0.207472379435105,0.269517384357239,"positive"
0.551730346776226,0.398453461167568,0.170542724392815,1.0817043848518,0.250443000203763,0.237435045191741,0.427186630303487,"positive"
0.629257012959071,0.50631476156997,0.165753144310955,1.48440175454482,0.635923847042065,0.304879653975634,0.395301525258338,"positive"
0.6469734544651,0.546876500586811,0.174948455977041,1.65702063229728,0.629198521618608,0.276665034226187,0.466491911965038,"positive"
0.562594503815037,0.448409292535078,0.149133692514783,0.899078497747016,0.396918659171032,0.165178994749963,0.241015317320646,"positive"
0.561878957224095,0.454006504553495,0.169306372120534,0.887335373859432,0.354054404150962,0.156632279413936,0.286661686399546,"positive"
0.663299109154154,0.527049225370464,0.18350382950899,1.64711275051373,0.600066093150748,0.352742739534564,0.553595013572128,"positive"
0.643016135482242,0.513816402564567,0.179432722425542,1.30934560933279,0.54738158094147,0.320695307572085,0.474453344655375,"positive"
0.515010612517732,0.427295409665108,0.201829677543353,1.0249124399118,0.309657916784133,0.223203584381346,0.381061435638264,"positive"
0.417863697330393,0.302104859631345,0.117986443273402,0.31073175259489,0.128391798213586,0.0690037576426922,0.146065556242888,"positive"
0.575192775250905,0.435165342935251,0.171323396725251,1.10212671705506,0.378102883825128,0.183638113077216,0.391557477116701,"positive"
0.624649193487611,0.50946690966405,0.17278839672964,1.33481933900597,0.610947592842841,0.304228019198714,0.395869213537213,"positive"
0.598135621691181,0.47451677338867,0.155816733267673,1.68262026441196,0.533980549316024,0.316095346462689,0.385448346181714,"positive"
0.64198734001718,0.516205882683154,0.152067176625879,1.12678524816443,0.400410077854886,0.255590028369458,0.304848561495718,"positive"
0.48954039535677,0.378867959826651,0.138535645574972,0.75581909441014,0.212703435285127,0.124341474355833,0.179590877989705,"positive"
0.59549492729297,0.478159614114797,0.160337844132812,1.61487669581375,0.550088005331706,0.312895399522508,0.349376903458521,"positive"
0.530457842282751,0.426802226200232,0.119120826000198,0.829439372564961,0.321837588349703,0.171995511739467,0.276630771734236,"positive"
0.456257970128996,0.395189225993588,0.148298469283233,0.71044059909163,0.23986396193229,0.137444870089862,0.220468270776835,"positive"
0.721676941862988,0.554992744774142,0.217095226736899,2.13761691045591,0.642330812167036,0.401685697952493,0.984567568038638,"positive"
0.621959047447582,0.490143791071859,0.190449560468275,1.3236280483998,0.550598856059128,0.258549900343008,0.481451242950933,"positive"
0.633567939788173,0.536738465517382,0.179022313820781,1.51903859595307,0.603639321001453,0.292377281278538,0.518285115740781,"positive"
0.56964471839532,0.455359320220298,0.164052382206821,1.09548122791117,0.382578695829498,0.178066384049764,0.330512235290724,"positive"
0.564449875475661,0.491323338171204,0.199156526450285,1.26134254484878,0.540654102492343,0.256924915371743,0.384814291627107,"positive"
0.663274271582832,0.514319554465335,0.184832446743155,1.44797666309448,0.471465666570358,0.319315740169936,0.449036813175373,"positive"
0.476940611058072,0.375716602405847,0.123222425992129,0.465220602300187,0.210671620976931,0.0698973679173906,0.215289592619908,"positive"
0.656841240886624,0.502285702797089,0.199171784284148,1.57138091073046,0.471695892953763,0.276937186422606,0.642100223326734,"positive"
0.632508834457296,0.509926462463947,0.161142824887498,1.07525486322029,0.389032005474953,0.313540093903637,0.336637506289561,"positive"
0.580594577804308,0.453992788445919,0.155151818858738,0.750037364209797,0.288252342110922,0.153440471806796,0.324777446981706,"positive"
0.716962902484179,0.543194177240924,0.213823875120334,2.05933405112523,0.607581759461827,0.412782911558456,1.03286508088868,"positive"
0.587857767846188,0.463643328884896,0.177164445808022,0.868595582116268,0.371131384392367,0.160131329262613,0.319764461169323,"positive"
0.551044331647448,0.488551274120524,0.174416940395734,0.996852759025045,0.406274483197731,0.22228044944178,0.270592023223097,"positive"
0.667480322724292,0.518838081467968,0.163924171438171,1.32424840011074,0.539413092865031,0.363696857934332,0.331877486820639,"positive"
0.536308454110199,0.483070504013347,0.169770133043999,1.07311428223848,0.362094168129255,0.195267153307274,0.268398955668305,"positive"
0.500023577764939,0.406944313207965,0.132124003840978,0.710279798215372,0.257819988596598,0.121884580317475,0.217284930685016,"positive"
0.549974224087219,0.395895095569976,0.174917126106734,1.0757306854931,0.258632899339284,0.211754177937583,0.399987300992528,"positive"
0.55441337092072,0.466975592061772,0.170993638443635,0.935698927296151,0.347306909425137,0.161075114435789,0.317603071766115,"positive"
0.586879015120385,0.488004637044973,0.193147429424354,1.36560647701107,0.54013338488044,0.246099589973275,0.356812906663965,"positive"
0.648230256515787,0.486475610883852,0.157323432026971,1.5161386846631,0.586226270529993,0.335703253423258,0.355007447210139,"positive"
0.65952874180037,0.528254276072632,0.181747950358474,1.60264781935523,0.595354859038623,0.367861924132338,0.538797981915129,"positive"
0.691769187908053,0.522009416830886,0.188745261729602,1.37214032032416,0.572172349795033,0.241766639653464,0.443257848047325,"positive"
0.560527353202638,0.441275525751692,0.175182695785974,0.955032111906809,0.414023834513605,0.158414462878581,0.303546812881243,"positive"
0.547710242946439,0.454609824190848,0.154770800131632,0.880544303490467,0.347181236516828,0.147195390694167,0.234008948889697,"positive"
0.636852760258345,0.509630466350576,0.166158844942882,1.39708507000556,0.625072766189282,0.287140023887877,0.37287534467907,"positive"
0.551933598665263,0.480593435755116,0.177952405528977,1.01532790836938,0.388899848077055,0.20675843967282,0.34481378603268,"positive"
0.506716251761903,0.41067425606602,0.141790284679199,0.655379949220929,0.293431891329127,0.100856146362681,0.282732253231559,"positive"
0.525695683517526,0.427692506279426,0.126355702049051,0.815030619151014,0.302522147346114,0.182264354044171,0.297348226175346,"positive"
0.601371502304152,0.459383723323588,0.155377287572905,0.724851502975063,0.338164315452996,0.120074320820661,0.317551356413928,"positive"
0.53370102798558,0.398723709489163,0.141354165793688,0.967075532883645,0.297037020191661,0.180914719326678,0.308826015858125,"positive"
0.591533016086281,0.460442030241261,0.153304072102101,0.866660258412421,0.33748684107806,0.147075296676283,0.337992067027843,"positive"
0.564853000565344,0.468651734418838,0.195875370724022,1.02625612169837,0.478763447279819,0.19563205468743,0.300035832172897,"positive"
0.550783630387197,0.451256559877389,0.149007737954389,0.860949359563233,0.337677463467358,0.173331766403255,0.247595537228672,"positive"
0.550592035750896,0.404157219067051,0.174375487095175,0.983108300111574,0.238437925951371,0.21331684677143,0.373744707898217,"positive"
0.451010548275785,0.336754886767273,0.132448889930295,0.417896053836557,0.224065315987186,0.102155911660017,0.155629307897319,"positive"
0.559701625866877,0.449199940935284,0.172143438928507,0.83218797986615,0.370076367465648,0.172040409483794,0.317090491102087,"positive"
0.692844989018447,0.526464508078946,0.182930848864414,1.30641436985238,0.576318846697457,0.213838041296076,0.369894698247513,"positive"
0.727058408598036,0.554224741778398,0.217437740849792,2.12283271554632,0.664182812273034,0.399380170409235,1.04938007610041,"positive"
0.625250752999724,0.505542250134952,0.156602996515516,1.09453550498778,0.404948152847345,0.291380129021878,0.3190972870726,"positive"
0.435519582531014,0.325011004819122,0.128868052175059,0.376733200008341,0.101898936671326,0.0663335489633309,0.139455525581527,"positive"
0.483298273240897,0.359881029922525,0.123850397715795,0.459177929525506,0.157075211431871,0.0699144334645038,0.183735856558914,"positive"
0.647114329904473,0.523268780554831,0.190344818677865,1.85644958265905,0.707594557109759,0.389705722525997,0.380101041278017,"positive"
0.526396497998447,0.405130842519855,0.112069234672603,0.941499721694372,0.206314480759408,0.159188692711683,0.264486114272243,"positive"
0.594598513078398,0.469581155389813,0.161318584054907,1.57969262401018,0.575573940926218,0.338909383386319,0.317110613972202,"positive"
0.650816729608438,0.495970668687591,0.18172327100718,1.3646696860748,0.514260939871744,0.290012397927321,0.457911714530639,"positive"
0.558595832359613,0.46739692097214,0.146660422960136,0.828826464525419,0.382537006597916,0.161571877135094,0.274446251003638,"positive"
0.649363478011631,0.497267481992668,0.163050262939227,1.52627792962706,0.609714373884658,0.308637336355614,0.362433828398906,"positive"
0.590186732123804,0.442989586978806,0.174948751746256,0.946742204295101,0.408383084635964,0.1884632344804,0.382883108134387,"positive"
0.454842055295157,0.338766119287618,0.131729050956543,0.445361824894738,0.198581118461451,0.114649443657884,0.121319944425837,"positive"
0.474082182416209,0.351445239689836,0.129067746389709,0.452427623774038,0.173372458635147,0.115896556999002,0.163836419269682,"positive"
0.524263664276176,0.434276371619369,0.121359507524108,0.888270368071426,0.280814657226543,0.153360837556004,0.278367296656843,"positive"
0.460800605257117,0.38536641508379,0.14503971788374,0.819928563968126,0.233887431017998,0.160673725362523,0.231211085212896,"positive"
0.637622546393408,0.521578108333394,0.194316551047129,1.7815549860951,0.672374256712698,0.383017760115911,0.40129448500329,"positive"
0.499500714569191,0.380982128406171,0.11796961446146,0.452727984088134,0.18346153768249,0.10382805559837,0.194899097164538,"positive"
0.426416208863366,0.30949974785529,0.121300560499713,0.253580745666539,0.0963639239401022,0.0480172886532867,0.0914807664109888,"positive"
0.616163577673628,0.54551001658603,0.177492420769786,1.51050770281205,0.593736191529618,0.256158375801162,0.463530361922852,"positive"
0.730663782971036,0.563130755302382,0.214244308622206,2.18564969931184,0.69511830059445,0.406983821623901,1.04877959648535,"positive"
0.576393163699847,0.439507476156346,0.168617782624311,0.912210267663109,0.383601932422568,0.166347643874473,0.307895224656162,"positive"
0.477028060598018,0.404781114096262,0.152214781051755,0.653244740292093,0.225565382630364,0.156362146485757,0.309159836993511,"positive"
0.633094289384073,0.546391457330627,0.176258389317986,1.55049474677722,0.629698977241749,0.264994715375698,0.443124866705633,"positive"
0.514242110036631,0.366075921199639,0.124870050624551,0.473881458085246,0.150965458871131,0.0586308520175338,0.172509162180021,"positive"
0.519121632634538,0.42773387276286,0.192693667063231,1.06707055905647,0.300072118407111,0.223077139157558,0.334190759770516,"positive"
0.634863194698391,0.506861891104396,0.151847229513703,1.22838250803981,0.457007627445962,0.285853034686708,0.342132621309514,"positive"
0.554035306929424,0.461543286705508,0.150559038312504,0.93716301390766,0.394603894565436,0.172583219457598,0.29046079403498,"positive"
0.626881585076465,0.500464671738188,0.169443392699809,1.3357915208268,0.603370418741345,0.31159360665059,0.400489261213453,"positive"
0.505134334057048,0.419935494560329,0.189517170246757,0.946124602019741,0.331126436151237,0.210634513293884,0.39321623087726,"positive"
0.560881682902522,0.478851359147546,0.171131191683698,1.017585604676,0.420766958144959,0.217215258638299,0.297027495225749,"positive"
0.588282324001906,0.456204417433466,0.176032727639976,1.02985249515204,0.395032832962676,0.175141036795386,0.35213462878311,"positive"
0.662116652675018,0.515683230812889,0.185553065885564,1.82697477780433,0.739351170261099,0.373782566930312,0.388982287996594,"positive"
0.44030689549982,0.313087680295814,0.115327169712134,0.314819330344544,0.135346034576006,0.0492047661384131,0.153317080443009,"positive"
0.737656049682341,0.550176242792715,0.210064321871447,2.03245021222559,0.661346430106432,0.401743599060934,0.952567920866472,"positive"
0.482681112746075,0.380938866095611,0.141267758493149,0.60289516937558,0.175637488111548,0.153322894232124,0.202340225990069,"positive"
0.473052563416833,0.378934993222474,0.140046850556741,0.783196629498399,0.232315087114944,0.140156773113028,0.185022844378985,"positive"
0.63680062020746,0.539729248184939,0.171782849972271,1.55580657554076,0.628642946031138,0.277146430274651,0.46535867745309,"positive"
0.631455014915488,0.494997858762457,0.181262624965489,1.51934963601971,0.489973783356589,0.325664936930184,0.419740281485436,"positive"
0.561937450443013,0.474298271583028,0.17434663354332,1.00737458831348,0.385267396135748,0.220770262567321,0.283406730604115,"positive"
0.741200051759563,0.567004512288097,0.213393884674027,2.18180733825028,0.62855764880705,0.38979183256327,1.01119911327265,"positive"
0.606278073513432,0.475845079375157,0.161108458577227,1.71029807398013,0.575685919451164,0.34730735222364,0.353438679316599,"positive"
0.590695632959566,0.48849744991809,0.197553928525448,1.22414032893708,0.526801442909664,0.24032052548728,0.418474355556525,"positive"
0.664775860313394,0.479173002477057,0.201198799922884,1.59507046230862,0.457788044737438,0.284723144300336,0.620159871255282,"positive"
0.47739800651276,0.369746819785264,0.141502960855125,0.654803990825733,0.220546931778119,0.133941097571859,0.207002283396531,"positive"
0.497016756516167,0.401132095699795,0.152798701885458,0.627940816528256,0.186703861429927,0.161796920719403,0.234736189562702,"positive"
0.724234957303747,0.556730097348481,0.201575802977013,2.12610308156846,0.621319744769023,0.390793464983305,1.02827875942544,"positive"
0.645478809151012,0.490287771758073,0.181907336566023,1.29452354145656,0.469139041775696,0.327235725857729,0.469927969795568,"positive"
0.645689624377301,0.521468808146025,0.185037769185656,1.72618879759241,0.688905953701536,0.386217946594474,0.396761129464496,"positive"
0.640178801981055,0.49698115348749,0.181337614713919,1.45097541061137,0.497811512048767,0.320114445578164,0.438743389254213,"positive"
0.553430293732235,0.40096950151954,0.179842584698458,0.994028022058735,0.280613971654117,0.18892116407012,0.381714780072718,"positive"
0.704895197330456,0.533991677312142,0.188348769644762,1.39423694461169,0.535141919249212,0.219629835409806,0.442109670943603,"positive"
0.491537412108775,0.382224551353897,0.122023314505686,0.458069895802445,0.20996442465807,0.0943284998228831,0.157123581288384,"positive"
0.475233041283259,0.402942093945573,0.149682250086718,0.659165136158211,0.185803823873769,0.140808345402489,0.268484356361176,"positive"
0.574138023378368,0.49001609562384,0.180839540860428,0.932537688600183,0.368574173490862,0.215854299267043,0.291066442305407,"positive"
0.554631127381982,0.477348589239554,0.175372221561234,0.901336767419097,0.365372727505248,0.182612484651976,0.228195737901946,"positive"
0.650398124273092,0.51178668201902,0.200547930940942,1.64496918484953,0.455266385423331,0.312363921527534,0.594411919852441,"positive"
0.649140566143402,0.517114299909605,0.187987335234178,1.74002827437772,0.690828216890606,0.386816689081716,0.366221823372169,"positive"
0.640595279507907,0.523880964858168,0.188056429937218,1.83728507179575,0.701016485853342,0.394223844238471,0.421341492787521,"positive"
0.734028624529592,0.577566133710341,0.209484815704526,2.13067857034343,0.634494845078232,0.402553667430985,0.981120985823171,"positive"
0.573061504500009,0.449896890899486,0.16414577343139,1.09249813197778,0.377571034245801,0.175428057782212,0.375305452096642,"positive"
0.616661483615988,0.472545984994277,0.164545535114142,1.68848327866065,0.570751817930878,0.326938343452799,0.334649288800759,"positive"
0.574836407534254,0.470304203457439,0.193764430236362,1.00532527920655,0.484023193582846,0.214232699994131,0.33211631255517,"positive"
0.473087803761428,0.376199309342232,0.117629773554712,0.452541103156637,0.148222168317369,0.0722096279108033,0.181318152334363,"positive"
0.591967068680099,0.491929148999573,0.159935696041801,1.61329771976805,0.555815071602124,0.329870486580802,0.337966439968889,"positive"
0.712519604401093,0.533312839773424,0.189112454591065,1.28024765594126,0.523269055062251,0.25341928113193,0.403775870740651,"positive"
0.491742016372393,0.377900002663622,0.13339962463182,0.766081361828901,0.213727000289819,0.1253036219674,0.206486576940726,"positive"
0.600561680663654,0.516668678027463,0.247549561047183,1.63830179714472,0.532756666703481,0.31754760369453,0.687570534152188,"positive"
0.486865349080027,0.398739910979812,0.13588498927039,0.723963286482349,0.25064818857496,0.0977028669639599,0.191140154143262,"positive"
0.57508834727629,0.46409504285938,0.165014515665887,0.928476822009257,0.324443278853091,0.154720593808377,0.341692327328477,"positive"
0.717077239965228,0.556613308098942,0.211662266896848,2.22322606512709,0.652623270264753,0.390516371498939,1.01581342329349,"positive"
0.542584445133519,0.416787389215319,0.123805652449067,0.854359298340039,0.283906670916369,0.173281839770123,0.279912635340022,"positive"
0.59228986062178,0.459792506627482,0.169278500688795,0.891953691192721,0.340342246439313,0.171447546532493,0.388571196257947,"positive"
0.550802531583162,0.440533866430989,0.170837244840143,0.941882448046386,0.321862573188627,0.183282257263867,0.30294296559681,"positive"
0.5567465995581,0.452522345696835,0.145940304063737,0.760464063834143,0.392952041030926,0.167125847056987,0.306229935299527,"positive"
0.552795593046266,0.480124708571406,0.178518541581156,0.985889515701448,0.37580128005148,0.212515521222853,0.277604687530508,"positive"
0.651512585051143,0.52144473440973,0.191152238049432,1.75193434065431,0.715452043081731,0.404535992571241,0.426624618954363,"positive"
0.597402371214909,0.486834005775624,0.240372031007463,1.63651287831743,0.527804065754514,0.330630504609601,0.720902447909586,"positive"
0.545138812214518,0.449844539651252,0.152755508797098,0.788323900260638,0.350188890925229,0.165572411609973,0.243771031449114,"positive"
0.594727902914331,0.437484843198801,0.173679439670645,1.03322578104933,0.3792799932651,0.185137905249786,0.369277976103608,"positive"
0.659818080394943,0.540458023206583,0.177301950555437,1.58796871224586,0.600619167281634,0.343331004031407,0.536247663759479,"positive"
0.707974946962544,0.515075157050595,0.191771265555148,1.26135857878298,0.565338467402893,0.209053887300623,0.411325192013503,"positive"
0.563519620119477,0.458071421091449,0.191355590358633,1.04090774713649,0.45893262020782,0.18428962678089,0.330420011089943,"positive"
0.649889897659596,0.530607566003512,0.188212061206083,1.5553416629523,0.578652436948725,0.367964460471745,0.533926358383645,"positive"
0.57104791398114,0.462293865340964,0.171682282832413,0.889944127278932,0.314090565073518,0.15332066927636,0.331676877277909,"positive"
0.552495391152326,0.453424684180206,0.169868082159538,0.889055286091871,0.287229098099673,0.170310899332149,0.279740838325926,"positive"
0.698787236734004,0.528337616303486,0.188193568577525,1.28140761480093,0.55954233729878,0.238574225881287,0.404731450344876,"positive"
0.486715199966884,0.385827758931338,0.139187594285794,0.774228171413028,0.218005071479461,0.130880118910974,0.201309343472336,"positive"
0.501521100614724,0.39124263659998,0.135943951931577,0.564421388886936,0.240033986038826,0.0969393235136272,0.204840780149483,"positive"
0.551267074350762,0.392215420604837,0.17523377869088,0.981811259088362,0.247600217454827,0.21601987055605,0.358109657563172,"positive"
0.437514312903552,0.325485299081308,0.127149281796956,0.282272177686487,0.127446636709863,0.0488877524244262,0.130624903483199,"positive"
0.646371707607155,0.486575504988144,0.153109162316753,1.41110901735165,0.601954538673775,0.307334227173297,0.37157999784067,"positive"
0.689142218042959,0.527272422007748,0.187007153605843,1.31584523077858,0.522020679831841,0.226280951150399,0.438403687199097,"positive"
0.61168482732388,0.490168987671894,0.183998779804328,1.48708300030617,0.530436069840669,0.2603159859468,0.476778177502906,"positive"
0.6237522625912,0.512553721915668,0.16709543159928,1.52609823320204,0.648655332340401,0.288438100795024,0.39052523830107,"positive"
0.589065389280985,0.500271938716228,0.196229413029569,1.32714336190369,0.509121989546302,0.22010981653636,0.435103025177088,"positive"
0.538827918866899,0.422659710212282,0.119221642596525,0.828576324942703,0.283791916514698,0.182880771268475,0.286308213500533,"positive"
0.649387858979627,0.531238726340841,0.177970159194329,1.74463602385395,0.611150091880404,0.354181020031331,0.531971599794215,"positive"
0.645426608539897,0.502376986323508,0.180951613013215,1.40188027166933,0.502982619207277,0.311648661856096,0.445387234014193,"positive"
0.575610347786961,0.450842848471097,0.144934732782452,0.768724225833284,0.381049876374547,0.156112290122526,0.263421120613987,"positive"
0.611359801192383,0.514124304412559,0.23457545328395,1.56315534747158,0.543646079958606,0.355024538625897,0.701001412632436,"positive"
0.56123006912609,0.456299929371657,0.164676906943622,0.872578459618808,0.324024160736963,0.128746120651583,0.340106951602898,"positive"
0.650965947066411,0.504560457400783,0.163669278278034,1.54038637706941,0.617401670422834,0.289930468137674,0.397197172931527,"positive"
0.717584073195216,0.564251772991947,0.212912395897945,2.2040621953783,0.64387816374772,0.407305684212276,1.01019956300534,"positive"
0.616213588613335,0.478132611863111,0.162632275642026,1.64838238594677,0.559544856357687,0.336867522816791,0.337530864605359,"positive"
0.601777616663929,0.494327143770429,0.237918388715326,1.54692940117408,0.508185525471161,0.350822039202828,0.715174707284455,"positive"
0.638820108274176,0.509572561544202,0.160222925250399,1.14022851571227,0.425679256633466,0.278882953084488,0.32841177634951,"positive"
0.67369964619851,0.545950104444958,0.160779871890024,1.40141389366959,0.552581309593899,0.337322449825076,0.342792395626293,"positive"
0.711968168098521,0.559416510447954,0.208184820389244,2.12277656875401,0.656691314461457,0.409749916810409,1.01334607411562,"positive"
0.428885597742517,0.312618622956953,0.122299972771303,0.312886656730333,0.117350347593363,0.0792392193045787,0.112661403391202,"positive"
0.54391093730018,0.415902407399732,0.145586494262538,0.876024952820555,0.280689430895683,0.195288601884092,0.301169375349641,"positive"
0.656595112278491,0.528227025784234,0.173549888810775,1.58480261003209,0.576043636026076,0.368244203658033,0.476445691454905,"positive"
0.492303457273792,0.400673238461672,0.144364048400652,0.652897815421955,0.252917876832744,0.143872332913765,0.232565487442268,"positive"
0.69915103247595,0.521297280233189,0.194445819630843,1.45760843637592,0.520387080977494,0.239323917935329,0.430528769007249,"positive"
0.493490788459052,0.401814466263223,0.153600943475129,0.713503784415591,0.257260094370257,0.145912752188354,0.299024287389884,"positive"
0.566644427009653,0.455955253598482,0.169698002517145,0.979032039622464,0.34353216949861,0.140065133447372,0.273600975854979,"positive"
0.578034162937772,0.453876211340361,0.179258826876002,0.958373327662674,0.371345388280678,0.19465485296212,0.298613967286101,"positive"
0.637844117220868,0.502658386697803,0.16679300086951,1.41704079282351,0.610286367090358,0.307679583998924,0.372763344559962,"positive"
0.624953363435191,0.496720652255993,0.15853169561133,1.19421156241428,0.419536353209613,0.287246391918984,0.310201532942987,"positive"
0.649893367655879,0.525555369222974,0.180654856768768,1.53972101364179,0.595059934620402,0.335251237756083,0.547228688775098,"positive"
0.553044355248606,0.474215000266979,0.151076438017806,0.905833244337643,0.360839183679859,0.124029252645744,0.237224765867336,"positive"
0.469662522780267,0.358250557556683,0.117216002054507,0.464619657782084,0.171390550325221,0.0664351693410276,0.147500288907064,"positive"
0.666410379837109,0.49208431455959,0.178018225900432,1.239958446165,0.499999929441706,0.300961647723192,0.444268013022546,"positive"
0.689392008558409,0.519261054431873,0.193734926945624,1.26802115301976,0.53223180197979,0.23368935270925,0.38549768999984,"positive"
0.627177830681643,0.482065141638398,0.155373003125761,1.46496033172841,0.573994913287466,0.331435468002839,0.343116316432821,"positive"
0.529713731942198,0.446103866169269,0.190511175389195,1.08853786647534,0.311150690381127,0.225642675030058,0.346155992750867,"positive"
0.464884231617286,0.348767665095081,0.126470042411871,0.489412112701579,0.183046654704352,0.079930743471928,0.146374938436977,"positive"
0.45914775850531,0.347945763873533,0.127952849481534,0.407816179073488,0.226143102832599,0.104674024206633,0.118662744995167,"positive"
0.578263266716179,0.444642260739825,0.162815435465168,0.819837942443894,0.317712996639858,0.125489150435666,0.294737000128852,"positive"
0.565842515620876,0.4755245990309,0.194338522130219,0.977166696133977,0.48238965955038,0.168740332319365,0.306264376623875,"positive"
0.644727170858934,0.518321756613929,0.152625267364797,1.06457786590556,0.417723124496758,0.274396866904459,0.283729979530283,"positive"
0.6521018087696,0.50316718411282,0.147292455306231,1.45018290150349,0.543223484787191,0.294456116406009,0.411240331479267,"positive"
0.528148464436379,0.415567278297987,0.167994901957481,0.872190167583947,0.258836176014176,0.194385374884521,0.333092539906577,"positive"
0.608449091734911,0.468006918029477,0.164501874074944,1.77188773398886,0.573868605782732,0.348976669361423,0.317411777227691,"positive"
0.507093541819758,0.400955936588688,0.13686472786192,0.689661139654623,0.263376990572999,0.101641673591127,0.255739377338959,"positive"
0.551522080420346,0.414882612072897,0.150971323034572,0.909305322136999,0.29394954669719,0.200663131336284,0.285761965683237,"positive"
0.496339195278494,0.434919289008374,0.193787826518956,0.906122444618084,0.304097888364328,0.214028296689942,0.350058688348432,"positive"
0.63270296320052,0.512213052516059,0.146431212622994,1.23125500795916,0.428287166432455,0.287328630514982,0.295903612925261,"positive"
0.624320786617762,0.464451992285694,0.168077397102523,1.64632628993217,0.52875349372851,0.331824465613653,0.355007708487802,"positive"
0.587776539774605,0.486571634152123,0.191012937254509,1.26198265256466,0.566171641609557,0.249391452604791,0.420297311850495,"positive"
0.46831783971904,0.372553739076105,0.138134937372743,0.666742364543396,0.212655714763129,0.128675827663642,0.213224201542278,"positive"
0.623762958601827,0.532536428231064,0.175353295125743,1.5477885844085,0.594314420042759,0.291902987440548,0.483308987467152,"positive"
0.614793121415957,0.494221613862525,0.239557399274178,1.71673424754814,0.50325309942876,0.354078905640666,0.737520530087459,"positive"
0.483301256671698,0.376665992392481,0.134406341677365,0.663494925489232,0.228897499087684,0.135580086545618,0.193371483275862,"positive"
0.664381984868659,0.499954442554296,0.174436111928829,1.47853236914751,0.537988344575409,0.308477051032431,0.449609524152762,"positive"
0.567867683713388,0.460091541784627,0.155140385538855,0.86289013250989,0.389249368559418,0.174232616038488,0.225149907844838,"positive"
0.565790536005834,0.475907301906734,0.172390692850753,0.939623269433575,0.388255503164842,0.197084923997384,0.267297918280555,"positive"
0.466792499265927,0.343111527921498,0.133049517991303,0.491100624780157,0.214739668793077,0.102258460297748,0.176736450470495,"positive"
0.48662261264699,0.392990447209009,0.146290120672359,0.62290944508526,0.234457677375685,0.132565102681249,0.196864477670865,"positive"
0.592608991832356,0.482988508912115,0.157130121554973,1.58707525158241,0.551371325281907,0.341354732469026,0.378910841796063,"positive"
0.602930539018456,0.495601114314692,0.192396302007446,1.23542221410975,0.53120600318921,0.249244654243146,0.455700461958561,"positive"
0.596219137204995,0.513664040536916,0.232659608003541,1.61735130348193,0.565423469632046,0.364448315166399,0.672050140816115,"positive"
0.544834459554049,0.397141096439383,0.181997752485561,0.958806597341343,0.206737764437165,0.195820663510929,0.334203944379637,"positive"
0.574687562614351,0.471468005559064,0.1522146879687,0.823833426885614,0.318601570520564,0.125455481294243,0.345888054165917,"positive"
0.587568701189892,0.484857966109834,0.193607887959464,1.17466746514573,0.454823161556454,0.220311159449786,0.347488849477861,"positive"
0.73487143407524,0.562467792502626,0.20497619032766,2.14943199652592,0.612422721203363,0.405065101986112,1.02834210129298,"positive"
0.644498250168611,0.530018269630515,0.182732829983179,1.54016615264875,0.582065824348497,0.338885477561814,0.525161568982312,"positive"
0.642004861866263,0.505493050832919,0.170933654679661,1.49747236280805,0.611493846000191,0.291735408672433,0.394807677324343,"positive"
0.556374652776843,0.404109203393504,0.175837528673118,0.963271171094534,0.248636954430297,0.213037072111293,0.390162174503796,"positive"
0.596826019967428,0.437330534812777,0.168524793846279,1.12935923561891,0.398679399595021,0.173483658022531,0.396859928594904,"positive"
0.427950040786317,0.320968795766264,0.118850489656007,0.355622955512252,0.128291738385,0.0396365116500931,0.138601344903244,"positive"
0.474825364426593,0.397219587502552,0.145490650117611,0.766324359776283,0.193595517447659,0.128647435420839,0.180792252185306,"positive"
0.645400842940055,0.516797197061714,0.182546932824621,1.41449941341761,0.519657032653516,0.321273711852324,0.431955197581648,"positive"
0.594575373024071,0.451364774466822,0.169849069013583,1.01598241378417,0.394292434211055,0.176216715809164,0.392119177206036,"positive"
