"Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
5.839071871356,35.5441806024981,-0.583184781465349,5.62386331023146,0.311579957023587,0.81495636531224,15.9730949335936,14.9106812418792,-16.4430111307036,-0.546729908312828,"positive"
-0.360820105704426,9.73592201732162,237.692772016965,-10.3548713200427,0.35951109879834,0.752033533007701,8.19389968698838,-35.3697132440796,-9.66278033430331,-0.201783251709153,"positive"
0.343114468924997,217.237867991005,783.993278124657,75.272447066129,0.340827362724385,0.367564629931112,14.4366281164464,221.993231745668,286.594825237799,16.6401042904563,"positive"
-0.0170159835667834,103.560782913117,195.985006374825,143.126670719309,0.319339397283603,1.01430025341423,6.0222386011729,72.7720349478749,113.38756321042,9.84504462513443,"positive"
-0.0050684866220152,-16.9071273519132,129.062027525274,9.96867828272966,0.339568695628725,0.783378901818606,16.0452040769696,99.0168275808966,-5.32673325838017,-1.94952301347246,"positive"
0.452448537584623,533.108872017799,1187.43183944366,254.200555590031,0.562160560252772,0.738666629987838,34.0476943010239,605.895546483751,849.988954265788,17.1161773266704,"positive"
-0.0895995226526063,54.9604174711675,178.759988661503,49.8259952467047,0.146204425270857,0.977742340717676,4.8489917555398,13.1110108132138,45.5018798532368,6.41854928440918,"positive"
-0.102032830832955,536.706209974882,962.53019352491,274.045193337762,0.561979634479861,0.603365626331912,74.5670864768273,572.097831021085,606.961940615862,2.85307845201526,"positive"
24.1866172193176,32.4759581438896,1087.88515174613,4.54568854542505,0.522700515045569,0.749201979268198,9.35301796040292,398.515859979501,710.617276218881,57.4526995118578,"positive"
5.4914176626198,216.833799898969,468.50546469295,71.8655008347137,0.279491181617119,0.399207203489989,16.4424714365573,202.22541529713,189.96497673373,15.3178249141123,"positive"
36.6206877765796,7.87959106839527,-221.694179888809,5.55636709096909,0.945220233605783,1.10462901831218,36.6375193863251,32.2858136499515,54.5891426346176,3.42684083858947,"positive"
-0.0329823933602738,105.48671324047,527.728017482021,17.6629603123901,0.57976030068594,0.593764762961448,112.573594579838,287.737822217561,328.73971917007,3.90682857645315,"positive"
3.8100914215503,181.767758254074,263.333413626306,172.108502772369,0.930542268676218,0.99208718617838,28.7515015480522,173.667100110024,209.633055636211,6.06399695889605,"positive"
-5.06494794191367,-0.659987450556175,60.4454366484456,17.2902824091687,0.782809142994571,0.983861705670354,3.53707014937861,28.7475780846154,68.0281812551323,0.671548623317872,"positive"
4.60102442150801,-18.8480591763426,100.914589670266,3.22190086593515,0.276424029749629,0.647526263199846,6.6457488886548,19.3879105191877,-71.8523889401573,1.276284993416,"positive"
35.9975068068039,-23.8806516709835,50.1014466741317,10.087375967059,1.03600192881971,0.985635552553325,37.8258482344676,53.0512794382827,73.4380944272158,-3.75432670521007,"positive"
8.72877498528858,132.429853195285,1680.03876904321,0.841063183368972,0.0994562376821299,0.168436933227507,25.0308020734433,104.186451258222,209.275606645229,8.29085522023399,"positive"
2.00278827755014,34.1862358528111,64.9290941789607,32.7793713711817,0.943341692737245,1.02745393966969,47.278489356388,66.0143934490863,5.86492242827726,-1.35595689645536,"positive"
-2.24772696251857,206.25245991919,857.117798863022,55.6499606199411,0.333292041646447,0.392173706540034,13.5261463486866,183.9642282754,238.953877416773,16.1956377515426,"positive"
33.2961670959249,11.0184898679936,863.361563717446,8.44816986487439,0.486897529455181,0.75359426691314,8.76170053923736,406.478285654304,651.411326842809,58.0647097127356,"positive"
2.28076427760441,31.6333735222008,107.247511716347,56.8356003236201,0.982848802322658,1.01593605680923,47.4500191502084,24.8389051865974,48.9959410397017,0.300860575309123,"positive"
11.9256059073719,30.8572004817865,89.8690757252117,-6.03005571274362,0.225995044032019,0.631140606724057,1.53027151968095,41.0096617554925,30.7650978034722,4.7630230073759,"positive"
11.2456272897618,7.41720220951027,156.940191451943,-1.17910091021349,0.955402603937526,1.0119820243235,13.5454096253021,-10.5997491273654,50.4174454043685,0.133272850301926,"positive"
-3.88356074816742,120.506170777118,100.834879983292,44.8077009023422,0.624524886382929,0.809715191084935,27.2401790403629,112.538374573702,180.532315044839,8.45591177237035,"positive"
3.25765033112666,8.57642193257761,-35.7691086265892,17.0698887742861,0.694423895330811,0.940138554886803,5.76824815521556,-5.57079985809439,-1.49096720725771,-1.94917762053213,"positive"
2.56446645777199,31.1625120434,82.1341054146458,31.9019585566317,0.986812966234968,0.966745172254992,47.5958401026091,113.987203918164,-49.3801433281105,2.43520503553238,"positive"
139.577620223977,-9.21474233877591,85.663154236455,1.33715497065079,1.01240688681796,0.985148899376784,137.928184909454,138.830217413917,189.53149384115,1.57250208402398,"positive"
12.7473017076968,-5.40260098042082,31.2484269416564,6.71218226884211,0.927330046636842,1.00766986776099,9.42030145290106,47.9046154405755,-24.576776200549,1.23048057018191,"positive"
35.5976364534715,2.51739750009875,3.79487362069854,-0.486381134267358,0.965333641047251,1.02362764073646,31.4876586201306,48.3169882480931,21.7676865628737,4.5356131090075,"positive"
4.20166891469387,13.4006924781893,-87.5099073243915,8.59634443588699,0.26863916615081,0.832840429733994,12.1672247822669,-1.77303048447811,-10.7707566261074,-1.30319540172491,"positive"
0.976533216975269,244.174420896076,443.900008427097,65.0620197238694,0.365014369762387,0.413852103474444,21.0245983707915,231.1148278782,210.643830321143,19.2126597327688,"positive"
7.52238714592566,531.128203394059,1173.03763949617,262.342646737452,0.625302293628111,0.52217842704977,87.5151654162333,621.404656221319,637.427572537563,7.45351712565746,"positive"
-3.14916062153662,200.074386429997,652.089935809934,71.7317879187244,0.313923989223103,0.371227023627515,14.9395897017166,258.335139229678,345.37271519454,16.4332520641906,"positive"
37.4442784318101,-25.2882360485949,223.630282360946,-0.409757188446081,0.550281483458047,0.765464759487504,-4.22285574031403,95.4000764999093,167.450502948979,29.0832303097108,"positive"
4.49715438244192,-16.6478822130979,-268.693026156969,-2.31189485477565,1.00212840367979,1.03679117891426,8.02043063584683,10.060562663326,70.9220119486478,-0.833842116058802,"positive"
10.1710499287697,57.7978501528771,219.120140246327,16.4094526509756,0.14621235869952,0.46036334275367,-5.53766875354268,6.30174402719865,47.8266647589342,8.09122634685301,"positive"
59.1384382761879,84.2326074618426,5018.33052613366,-2.20245293307382,0.348065446812119,0.322750860920107,187.115560631,1689.73009491463,1725.47631020747,8.74662646639479,"positive"
4.66097003535048,20.6831693484551,-24.7491648990228,17.017689289829,0.208802207159184,0.696575355934965,-4.74941891911084,27.1024463778304,35.0552313806606,3.08410240431436,"positive"
1.28840805987866,72.5870759823606,133.760286782781,58.7903450390398,0.695782504116274,1.02404335707457,10.8012655944844,101.308190304277,103.05284559096,11.5538118124986,"positive"
0.313218274822045,21.0721670023925,69.6752562177592,17.0491985698979,0.604872329243359,0.656752409027713,26.3450779774345,65.3467824579253,3.44964929728848,-0.147548713946263,"positive"
20.732732799985,28.1392263987356,944.041307846526,6.07580546840978,0.443764349436329,0.760890356973633,5.00553034988967,424.531701273499,639.115346410502,57.017604205087,"positive"
11.0701295439859,22.6144985185773,154.77168058268,-11.0969971737782,0.112040593343429,0.444555522636222,9.38571957102393,12.1379510449645,37.3740641767154,5.38424881800081,"positive"
0.7321905358509,35.9263341374927,30.9626440029792,24.9001739449728,0.760615570143886,1.00479765488543,2.24755205106237,36.0767208864024,-61.718610389787,0.688016812374481,"positive"
19.8490132712726,16.5556270200099,35.2387936868731,-11.4875959889937,1.01072714776462,1.04264138008647,11.9800074322599,-14.7526988589503,51.5988643566368,0.851599283722047,"positive"
4.01711173169357,3.1681175121393,-44.977293868478,-7.78912360441388,0.25411963255045,1.06334324484829,2.2079530369463,-31.1641059832073,80.6146967185392,4.21806396403828,"positive"
7.1516489353311,2.83265053447483,63.9701571039596,-5.13535669610751,0.975165780669584,1.01101833315317,13.0463603777615,27.2558260421986,-29.4990158201881,-0.312276731157094,"positive"
6.28072316338464,-8.01066418438874,-47.3019821168625,7.03028541846707,0.825391949993433,1.02677855924343,-4.45367314180682,28.0926378432138,-22.3783869926047,4.2054624260036,"positive"
9.84263738564803,43.6491343185535,326.054389752668,0.105563050810368,0.0615602520303655,0.276212372188968,-2.60401993024899,49.1882212432338,25.399263028482,9.36094782386139,"positive"
12.748366217928,32.3030006772405,30.8671444637688,-5.32668447859306,1.0471871592506,0.973420324892806,24.0479225255603,13.897960791027,40.7047310536652,0.882705834419199,"positive"
23.9661478325889,4.922482039782,1041.96041581227,0.255781401942212,0.560115702542679,0.716864518118302,4.39915151193206,480.841271722254,581.072076225684,59.1975570160272,"positive"
5.53713287920403,116.687856854631,74.8781409894,113.646997055247,0.339904109498771,1.04373151767548,14.4815997293817,64.1148486626807,66.1308709200393,11.0670772855564,"positive"
24.8429972338281,15.8097070929696,843.55976410383,-21.6019840689513,0.590170492052301,0.699472889581936,12.4650609518051,389.638750684866,600.61394645396,55.5925647881138,"positive"
28.0542532466502,11.3339310963157,997.543410977643,-2.75279399683237,0.471595778284693,0.713839204779363,8.98586641753967,403.165030897831,690.940352540828,58.6725398573384,"positive"
2.02207003074287,42.4446502357207,304.578218949364,0.0124965077037666,0.165255218416667,0.348520725751929,-0.0834743214963762,34.3233119204663,40.2133987406949,8.36381922549635,"positive"
3.39825091877438,33.135553592198,-123.560893989025,7.7667867175143,0.994110333987988,1.01661010386626,8.53651611660245,32.3661986895756,-7.97704401903956,2.18989807020338,"positive"
8.07132899749839,40.0330391864898,131.127111538461,-12.0794587960255,0.167773041043687,0.578078501122949,2.46201717845966,-4.80893303502475,107.156903539834,4.50624131240361,"positive"
6.05769925940952,21.6319849725215,223.262423090964,-4.01906672004178,0.11394822754585,0.492261315268027,3.16737437032955,33.2286459616617,106.137412148526,3.82834404123727,"positive"
7.41740456731469,505.542970432259,1020.94476919002,283.467439935385,0.513455163096452,0.540938494796895,85.235884062241,553.490485749229,616.284480256209,7.64417740956596,"positive"
-0.780413821477562,195.441945316052,271.867654481467,184.776292626305,0.988868743542805,1.0285575986697,28.5483446384191,280.07106515182,129.607035909287,7.99178287213597,"positive"
-0.0173441272205648,-3.97514850093264,-70.3631705880969,2.46917119728587,0.874448200827364,0.959688335687167,13.0162634696989,-3.07914317561008,8.80784988220808,3.05888244890613,"positive"
6.83953928477967,209.56454325538,575.147910627251,69.4914396375586,0.257510304624527,0.428792804269949,14.7042074964129,167.087204429163,132.332536510146,14.6109847751494,"positive"
35.59887605705,5.17564529486816,12.6834777072807,-25.08514220819,1.04352481724672,1.00775343912087,27.3011188245751,54.9070028743572,31.52069675533,4.33043696597219,"positive"
3.96969406718799,48.2141440389813,-37.0188812210917,35.7466993750488,1.00898011390105,1.06326587710495,43.7579658847566,52.7888258876138,109.336900313566,-0.749002500225143,"positive"
7.1110741996578,27.7053788563642,205.625581803677,17.5670097135086,0.264301570977166,0.808113683560751,13.8261777047359,-38.4497511516404,8.72615754860562,3.22027267761639,"positive"
1.85009102701323,-2.3105305310707,3.67452483164047,11.6083673889298,0.818363788593637,1.00274636117811,3.48337587897093,-18.0950231965519,-12.0492275845368,3.22509877604464,"positive"
3.2638411368087,-2.6916978067373,-42.2133517098915,4.75886134475575,0.841154975867229,0.979179175892021,10.9181506284396,36.4833938822999,26.9449598519844,-1.31818405223521,"positive"
41.7651052737125,6.17234132078513,-65.3413756470479,0.227178919763498,0.574886534838111,0.846666215245547,0.653447710974836,22.6070566207721,191.360254775758,30.3606243943039,"positive"
2.61907548900796,30.1474959581196,22.857880941031,35.498099711828,0.815118960981528,0.993275409380177,19.9915586592742,-35.3657697939261,-16.1576452233412,-0.933111141786309,"positive"
10.922148059361,139.230875921628,1658.23783063297,-8.56277769121603,0.0160383643043721,0.117879917121346,26.0970901377401,246.454833435367,215.618586639212,6.98050751591247,"positive"
11.448122278255,1.45528505497063,40.8767492559902,8.84724447136262,0.180550023080044,0.505323336253272,1.37486390954657,22.6610221158502,51.6080699018301,6.74148336837427,"positive"
5.83403049270387,-12.4328872051592,-13.1294716538279,6.42496350751311,0.216838224727072,0.652413471765249,-0.531101877971162,59.9641751160437,44.3739617790949,5.24627987112553,"positive"
9.10493063789073,-11.9578401418395,-193.435739403287,5.91628823596012,1.03140234971967,0.924836171160611,2.13954470159452,-72.498635447048,27.1285642204095,-0.451116605220406,"positive"
1.9875194198149,531.106440223487,1127.09464853164,276.447824443035,0.623136979897478,0.674893664024549,30.8339331831545,588.844828961151,772.250832086472,18.7350384991962,"positive"
-5.09238324840297,-2.11943673495351,60.4248529260364,7.6319802996297,0.719754368628023,0.714355336528049,24.5827321181139,-2.1474432094405,19.7882786136581,-0.941499512892081,"positive"
-2.46090354418305,58.9291660695478,95.3849911245534,56.0857213730443,0.977038528570149,0.945582465226876,57.8442894818834,71.6844882360458,54.0251794214977,1.22300990255778,"positive"
18.8458769591551,110.508257899912,1664.62506034806,16.3678933523192,0.0232963617114069,0.163403440849036,19.3373298078095,222.490047076747,287.267465886203,5.73512434059681,"positive"
9.4629117329916,10.339255255967,-134.488956093233,10.684805659001,0.228527393330108,0.486627280492146,-1.76689165494584,13.3689802422792,91.1141312121724,8.08057996332608,"positive"
1.13830430802278,-8.9359970193442,249.35559607838,4.73605385093176,1.07260864589856,0.996143046904926,-0.521255691346269,69.3070921089307,-21.3099259191305,3.52534732968498,"positive"
0.44741486942251,36.9883408696873,184.996448066031,20.4232258062325,0.969046077985139,0.942495322270385,23.1513461395418,-0.145449393601943,4.41755969058145,0.485141134511761,"positive"
0.434381101153455,5.17820462364087,-42.0904517936477,25.7634527174827,0.632733073753067,0.976794213844991,3.93016165860323,71.2346973478807,-66.3523099226398,4.16505451010176,"positive"
6.52970363865851,129.476330468719,375.24003586518,22.990876354485,0.591454514219091,0.583704765244082,104.712697475338,355.105866333318,315.260843865901,4.48912369936001,"positive"
11.7214651685195,-6.24220672088375,-14.368465537331,-9.27678073581214,1.03389606210211,1.03810330632418,17.9489187453478,15.9135646528844,41.3462100788295,0.667798205118334,"positive"
-2.42041673496635,12.3285360410451,9.62081800610366,26.9532813794008,0.976141259734081,0.956787021792543,20.135933351935,44.7781656690129,36.6426647338421,-2.89237770625581,"positive"
8.5064416716321,-16.6145715161579,-242.128082429628,-16.9682748455675,1.00501062632779,1.03058742486654,13.2021394488365,23.3851558826988,30.4985587254314,0.997672433547916,"positive"
2.62080073172402,-40.1954547952771,55.5772145696085,-9.40591811988349,0.138020479642567,0.521776578788383,0.254746772260597,28.2116087487234,67.8326689591118,9.07593625862349,"positive"
32.5044174918492,29.4091547003637,42.5460214464743,-7.14646186736276,1.03892264263834,0.94179730641145,39.7112649255377,40.7872254025491,78.9900701062776,1.17448996571889,"positive"
2.7735598087599,-16.3547420706088,210.329948624005,4.74735933094185,0.865913776738667,0.986700087826877,2.41719668900107,39.8702093849825,35.1032753040128,2.0382575810737,"positive"
-4.04376022636968,61.2691647751104,-117.485049531416,32.620428258567,0.812423851931557,1.00400083161655,3.53016769549014,8.37781325899371,-45.3967103361402,5.18551578100768,"positive"
12.5539530782443,6.61909879412248,298.337283135705,-21.1718541040034,1.00069439781476,0.989371373298729,17.3832091406403,-7.9291431514365,-20.2488383278126,-0.930533451687638,"positive"
16.1083354078287,136.239944016136,1903.12789032371,12.1228268820503,0.0425292621056663,0.104391238530269,32.5659750054804,180.685421635144,222.295605662213,7.79204911573027,"positive"
0.964238635195633,20.0615986825487,-0.403901086188659,-6.45869014445849,0.920373767184369,1.01506724803108,-8.56574069028989,-10.4430753465399,59.6970383714758,-0.867640176299396,"positive"
5.93640821458305,125.199387859584,504.141668776378,28.5025450113683,0.560757121265933,0.564677865167521,99.2587813223871,197.865822811668,292.184351135424,0.658213674903998,"positive"
32.6782222921633,28.0694029762556,943.387579368924,3.94342452266035,0.453237935703244,0.804252989368193,12.0930492401375,466.128905949477,668.273124146602,59.9672241373535,"positive"
2.96558723331645,112.352279362699,702.383805698645,6.54588184535694,0.513955754650933,0.534090649373895,97.0369387025439,357.478688799622,313.386958313171,2.27344484391528,"positive"
-2.26632201820309,48.8135533276587,189.314075932477,12.4350146674981,0.724558581148949,1.00420904638764,4.35451678335051,64.083465800713,-15.2996959787113,4.7013863743504,"positive"
-3.01634192411094,-8.2542609750726,37.1883364408647,12.6568572533968,0.998948102238145,0.967897528992011,19.4543514686776,79.4978249586192,54.149979893681,2.83492000419836,"positive"
14.6005762180861,0.152923996740893,-77.0965238552016,15.5643483695347,1.05092663677512,0.969699469210396,19.9821358404317,29.8134323065096,42.8648270048729,1.12319155107842,"positive"
133.52006009509,14.7055245257676,267.989378488783,8.75322863247958,1.02331134951237,0.990690885982009,134.840910294552,70.1806301486444,155.953232472726,-2.03846543303389,"positive"
137.296461851545,-23.4032286024433,261.28475947032,15.0847544384585,0.974521188204048,1.02363011152981,129.430703557923,115.309520190025,149.688211220527,0.108826604022624,"positive"
3.71097226699309,-6.8905800678236,95.8661265051471,11.7085018710207,0.133886443629889,0.347499004058051,3.50609148450477,41.435296428814,-11.8250396321145,10.5414494751537,"positive"
0.043574036905486,31.3741994815099,-120.012993476266,3.06625311964883,0.80539868871493,0.986942157894636,1.63200162068067,-35.5826797068864,-58.6381681732677,2.20533336269159,"positive"
7.53846677033818,11.0950365039888,151.690211637754,12.9104753888437,0.129581255569509,0.270510043893873,-2.1604796229483,14.1355458685483,48.0346684174836,8.44597540726092,"positive"
-2.49215829699648,-3.90436276672705,69.6602132881017,17.3622943757293,0.344399927813475,0.830010789166601,12.6186481786463,-18.8417119034052,49.3244542327456,0.996690064548838,"positive"
5.94689513686853,11.3757410029868,-16.3378779495901,13.8173208673193,0.79360073119095,1.04318732013549,13.4051707369462,41.4020639967729,51.3478341928685,0.889703403380572,"positive"
6.61433116632682,12.4330130108503,-82.3870887336345,23.5297861394445,0.705229433143023,0.776951306748691,33.5431002162784,35.129278475948,16.36413057418,2.71346634849652,"positive"
-5.29202402062464,2.3550733428525,-90.7632970469821,13.2626478263581,0.726508118797554,0.998928501203268,12.7439344149549,5.67891939532001,34.1141583772238,0.831003860049044,"positive"
134.312566222404,-23.5041856622279,234.165436326166,14.4496775198085,0.981073892431448,0.944362422043475,134.986923504718,206.770852711975,103.147589411602,1.21941122290519,"positive"
134.699008862601,-14.6695780787441,217.867388823571,-1.28351199653877,0.940778069210443,0.977154035382137,130.779358902971,155.464696389365,85.0186663279159,2.04676184769283,"positive"
1.58942207075362,30.6284584026729,55.9425553277788,14.8787402657377,1.05543714128345,1.03208004612144,22.4644879198196,-3.29400144636296,-60.9833240363744,-0.693132031030723,"positive"
-3.08894186383107,24.6197379785915,-63.7032442172967,22.9895392998666,0.920810176771974,1.03542035748805,4.73519576325212,22.6827162314775,95.0006222261515,0.291997843563724,"positive"
-0.31139649616158,1.99240235874073,-6.61314212494205,16.0780513124695,0.993639634186589,0.957883985162011,3.64519187938606,56.0590639028659,7.5241692374414,-1.03955075785247,"positive"
6.7299302247336,48.6868062430345,-108.108923695988,-13.1376493949628,0.278223394401338,1.00605525446146,1.70931800593906,55.2119065319238,98.0925943839146,3.53021935074422,"positive"
5.4551564328489,71.557523702605,199.572304396532,15.8195591601297,0.507690275428548,0.531389680283346,43.8675919605736,65.6393828104658,63.2725783320569,-0.825698311467125,"positive"
1.79927024173931,56.24664717914,-147.113958025093,58.5674446370707,0.665249649094989,1.0697320083336,5.82434654245387,51.1618475292632,8.39885375605513,5.68958907420184,"positive"
10.1742397273059,-0.687231407591198,-20.9699385397001,3.74230787249423,1.04938384200029,1.0077341576972,5.87932143513239,51.5245355475515,24.1030082853803,3.10486684977105,"positive"
31.7437928281948,-54.8535696246166,4.52981470150629,-10.3899243148452,0.981038774167352,0.955532263604353,42.1420377378657,35.6657769583126,69.5745329466189,3.25404246898912,"positive"
5.45501134690106,40.5170119023101,90.6288418525638,2.81081681962634,0.183799656793869,0.314729656635179,-4.95737222051933,52.8594419470001,79.3793410609207,8.27691132189346,"positive"
140.049788418639,10.6529934477486,432.41766783496,9.25751825386107,1.02965639631624,0.983394985338259,134.531364179723,168.693844247867,208.524951225455,3.45288882197438,"positive"
5.22676344240218,101.410677199858,816.383394806123,0.741817597488623,0.592447437190157,0.543458621445705,108.789774261416,272.716975613169,336.469360915025,2.20405914427297,"positive"
34.6209639648064,-2.34771366020991,-25.3177204753689,-7.42186457040416,0.92524494300121,0.978283937046381,34.4167430861158,-20.3517254138031,70.2337688649434,4.2814863670257,"positive"
7.69720498320373,538.489968959853,1127.38841587476,276.12615839103,0.505211909488911,0.594775846903696,73.3968280999907,606.144961880991,593.482152399598,5.97011433094251,"positive"
-1.03874508878727,45.5601528453434,67.5066659194915,18.3607804794276,0.969162000418881,0.96668364279183,37.0251633282046,67.5008022427848,-38.7304283045819,2.84176679833108,"positive"
4.9388808208058,170.261147372385,240.732259462957,193.235927781487,0.927042238420582,1.08706662644733,26.9189343634799,163.575587386514,143.704374191658,6.79334176416045,"positive"
3.02602770527881,30.4031178688633,70.9338922315091,18.5229234180549,0.708074008358764,1.03191159256735,7.95795669625945,0.658134989632703,-9.32395797037372,1.2321318900623,"positive"
2.32219009447237,30.0385827481185,-64.0112347425143,14.0989990588547,0.825077836127848,0.937947717042058,-1.45018190416863,31.6659921799429,24.6946070870057,3.51309843398614,"positive"
-0.0832217716926527,2.86326654894631,-245.978208218875,13.8944407832763,0.780241858129164,0.945079380560645,10.476534623797,41.6229905522552,44.5753578421912,-1.41849513691503,"positive"
139.089895864967,-3.950486492913,81.9172993551132,2.09216764026699,0.960304294803194,0.998517195571968,141.162243206402,172.624445421962,170.449581237999,0.902640805213533,"positive"
0.276570026644073,36.7738367899793,110.624706031123,-9.60870205555906,0.257272217727212,0.62400663659707,-0.280143406987016,26.7307064788452,-22.642620468846,0.485783666614376,"positive"
-1.44606664406371,534.294560348282,1003.91381379911,278.55065324252,0.530522187251869,0.568409898830609,88.2129834989499,591.89803069748,544.947520662488,7.09855082103136,"positive"
0.14942047325874,-11.985224465041,50.9927830024508,23.7211978340863,0.709659281596248,1.0222761786206,7.20390256996995,48.8384367468323,5.08940433442094,1.76353803204804,"positive"
7.5440039359402,-1.42283987143396,73.3785015745245,11.0312716195691,0.171576499218127,0.239052795376985,8.82520460445088,48.3310519723727,44.0832240291187,6.12636654428592,"positive"
2.35574625554041,534.800241711941,1098.23685606365,272.822653889603,0.549961793285857,0.776629133397108,28.5554621022609,589.673928855555,829.195359391496,17.9384714214112,"positive"
-0.00205983209111138,13.1288304169521,66.3938793596207,3.29062602317939,0.6955809596805,0.986550538048914,14.4294786201882,16.2639191227258,-19.9272883791756,1.02156602789328,"positive"
26.9779423665527,36.3217487245234,904.423114129221,27.4166215350484,0.46229401915736,0.735164075015341,3.85660089379515,489.316048299048,605.258778001198,60.0908144110413,"positive"
3.63656541504878,532.43656945947,948.659190553227,282.439628296552,0.604953158631562,0.644702700147238,86.1576993722041,699.980263693141,544.875002697889,6.7053478733313,"positive"
1.69026105747278,-27.0914674809736,168.446226030754,1.39504113679429,0.36995638296139,1.04454064106279,5.30136229572556,12.474269743036,58.5056791681242,3.35555619599861,"positive"
-4.63549163774305,205.236036453921,630.189139583807,63.2565321178992,0.346364600136029,0.370558471822874,15.146430027881,200.214248740802,262.699398918307,16.5640253801789,"positive"
18.013437125947,16.9889513384291,-136.734322259443,4.16097502098056,1.00136071764674,1.00021520510552,22.1478111668999,-29.7588365715307,-10.093115079437,0.674701988376766,"positive"
4.00816060118038,1.96192089829919,-40.9368676767723,38.6369766190189,0.0959668931840684,0.977097233014706,-9.7001093164456,-16.6228886727019,62.9264777040082,6.25139317855783,"positive"
5.41699263248547,547.595269882199,1084.96349788659,264.846305164907,0.59876385498915,0.542998721763441,81.9618069739187,597.992472015861,605.163197790859,8.00168904183881,"positive"
3.9830670894167,84.5765363872929,448.53269419238,23.5306549881017,0.515373297029482,0.602360312988499,99.2533022813641,278.437403318967,288.663844024904,2.30473630589214,"positive"
0.787311131211332,65.2196474960118,-152.409051194063,66.4583861100645,0.686208208017101,1.02050016974019,1.28473939939971,150.384836029137,124.572923785073,9.25760661594882,"positive"
68.2702714542061,54.7798309245017,4852.67098146933,5.68033515510371,0.287060420342925,0.36987706798849,184.767279642109,1660.24712046752,1766.04032084468,8.11014329241576,"positive"
