"Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
18.030258892302,165.972173169376,3848.05748295637,14.6543287501764,0.202115750073434,0.898381595572217,-0.46551773865067,570.291053493281,3864.14590209424,581.656321882056,"positive"
21.1937534354786,38.4006083862699,2273.56481278027,-0.225554034959523,0.234757762599383,0.454648653696797,-0.997858075562538,-264.344492460321,457.931105083285,107.224076145026,"positive"
7.09699531825165,126.133537051004,-126.63551395136,104.629620108633,0.461223833970649,0.99364361122033,8.74785891316167,99.3074620218894,-223.412456226042,27.7956646380246,"positive"
-0.749320047668237,50.0151201089231,1868.66726479285,0.717729386130351,0.442235234986544,0.446464564022853,8.61793573095925,-275.544346749575,-188.78664555909,-6.36748063361809,"positive"
-1.21951429587933,57.9603860452352,1342.08493573797,22.254574120351,0.388294346242389,0.506972857104607,10.8498369645944,205.509576193363,456.438373629116,2.99686638950407,"positive"
8.38483313202375,-11.5592604400956,652.850602301458,26.1173749078224,0.9216056533371,1.01504028205622,10.2638651010809,216.513538431482,-20.1696458182077,21.5225012576682,"positive"
4.81566441438086,-27.8834282055579,830.53313946856,3.08125939838577,0.932011248082862,0.960432034907179,14.7977501274266,709.083616622168,-228.573692322371,-31.8076562099951,"positive"
0.542266897502138,51.2981737656766,1101.48751689628,4.25828286386047,0.389713220720145,0.520752876985766,11.9945759796869,281.893835335611,585.004061420207,-13.9538309566977,"positive"
27.269560088742,44.1118110809918,2041.07506471013,8.89625672787965,0.385389935175576,0.665590521592842,9.41905944378621,440.425203577292,668.246317935531,79.7785774266736,"positive"
3.66167116483989,1.72544639942156,-893.240950147954,5.80799610715349,0.668520667886761,0.764868515458168,1.24323965581615,-36.5280221555608,101.549800072545,-45.1263654681346,"positive"
-2.05619736738864,11.4447939377011,1605.73292925151,6.13845406412414,0.203380367685698,0.93957467692488,3.61386987854058,-243.575449778031,421.977480542959,-2.08764406194361,"positive"
200.956727650279,201.582775030352,37618.3630326606,1.86688018143231,0.23201644099344,0.35325291288575,51.2939846649327,10648.0250254373,12529.4240299474,208.289102797049,"positive"
9.39759792787295,7.4291376045756,-2095.48453416861,5.6062360663656,0.941699852588024,1.11004350070567,9.6486685453307,-26.3641877006881,156.89757480684,27.9938425790021,"positive"
21.0069039816329,56.7822287200716,1587.73069290916,-2.21589653124681,0.155865617087636,0.470719064430082,13.6470067634946,111.698502691658,951.91315650017,130.086688607542,"positive"
9.46282716634835,123.110348590413,1261.26956972732,10.770798435342,0.724456396669947,0.7556777033044,164.947951208818,437.149415150637,678.022344777861,-7.41119728301286,"positive"
83.3679950658942,-7.83105225043725,766.292278466368,5.31115154852002,0.45391759821097,0.548026559628477,-2.40490135132173,308.328436506454,677.925249012341,50.3466228950692,"positive"
-1.22177334476453,-11.2865650766845,588.16633540744,13.378907366897,0.955214642782643,1.01527798769853,14.745165710543,105.557593588645,-747.763282438245,-29.2959851955218,"positive"
5.40789740064526,-22.2515467407832,113.631287025767,10.1612903539706,1.03831556604678,0.984892201912682,7.80044683937714,130.816008742189,311.31657830814,-51.8825560411201,"positive"
23.8048267216736,48.3183826982672,1183.31516200183,-9.17555697751872,0.129999671518696,0.473529517737418,0.191220434137246,-216.533333215952,630.676074945319,145.481269394751,"positive"
21.5925712355214,27.0252398557069,925.922998815356,-12.2111394132755,0.0797005886852347,0.433874662862656,3.47992359590698,255.672812878982,-27.5439270862844,7.79460219451643,"positive"
-7.33414111380979,37.6942671096817,1819.23766607498,28.714174504229,0.266274773349747,1.01385543712748,3.73735974554007,-135.837720153699,18.559986843262,-3.94695175970935,"positive"
18.4110709751123,-18.6077084305436,-255.640776463941,7.3746101170593,1.00627652980718,1.01219426254609,11.2907401664625,-179.15506452145,-103.48723318131,1.71976858603254,"positive"
199.034036888603,183.63953072767,39496.3481175936,10.799455015426,0.254746593337306,0.348760737193379,47.366177485656,10483.0542308666,12980.6693115338,219.223445695001,"positive"
10.4107098501101,68.1641542809435,531.268067138511,37.1656545370797,0.242544875737352,0.998044384353652,1.98702991633091,273.342986017286,142.257451804042,13.4871338151839,"positive"
10.5663773773997,6.99702447880405,1211.06955122798,-1.14170402565072,0.952536585389546,1.01260208614559,11.4056021632029,-144.188116724869,352.902151741162,-8.64063891865915,"positive"
15.6560638773466,173.211121229123,3157.46097868824,-6.37711169736695,0.224072731877286,0.955114447113192,10.6422791623974,672.025779123354,3954.33605398479,584.071123914509,"positive"
5.58547168700612,21.6041564600766,-320.371034022924,19.0361299746415,0.388052939012774,0.937040764753215,19.8061343114812,-75.9683613764712,-43.6164161117881,-31.803814391236,"positive"
50.4845965348464,387.199499741844,19581.9527632364,-6.65988174310863,0.0409655113003688,0.059024256946518,4.70751328513177,1574.72443046281,1009.07109536025,271.963839977355,"positive"
6.68177270105737,34.4540860876207,-365.686256952236,45.3245905277686,0.27065405599127,0.984380364756603,5.03811995722815,40.5454474286302,491.073901463262,11.3679623676006,"positive"
6.95125117046419,13.0166207088356,200.07759074971,25.5735675152979,0.711659966035548,1.00806677833725,4.15737384366654,315.101572838679,-261.419978173651,6.5636441129881,"positive"
27.5372752330482,170.418043199368,3979.16367514893,6.24677486179888,0.178105833226133,0.971850355494101,-0.865066920315441,1017.43807123935,3897.84054768795,618.326758544362,"positive"
4.49656518946268,19.4399332043326,-920.122903110106,21.5896664414955,0.831523485052513,1.01245316412987,12.539049509006,-58.3869890905893,-262.04002610131,-23.618529700934,"positive"
-0.213554712217968,83.1332202294086,-1425.89817014721,12.0868601017287,0.414035713330783,0.555655676743913,17.235174788076,275.871545208407,-177.874349235787,31.611498025546,"positive"
18.7703407757223,-4.48733027739151,816.056859684216,-6.0315951807519,1.0929127107132,0.965479932389946,14.7930622872532,344.813889124188,355.986729559245,6.04448816841011,"positive"
-5.76574671613111,-1.07928602717119,150.537601321073,3.4787266272467,0.154662047416636,0.923824777248902,4.65732848477332,433.842988370841,904.328104087903,-2.30395875903674,"positive"
-0.411423658733769,-25.436013469265,755.769164406394,-0.375758584790613,0.949214888419634,0.92055586082401,3.51300275262381,136.506551897808,481.452313059923,-31.4433397554963,"positive"
-1.15116298131836,-11.4923557300644,-2230.11413195025,-1.57975914854103,0.369265183962109,1.03869509805333,1.25056017708556,19.1809451077663,547.148195985069,-15.3978953248567,"positive"
110.036080911614,43.8646312198883,1252.75625342672,14.5105753146055,0.520711891713041,0.508140161397619,103.694174452119,51.6173612207728,143.958793237591,13.1377519928874,"positive"
-5.13271242116816,12.8899931796036,344.384775261946,4.55800646101602,1.01071229527872,0.976599482710106,8.3252394753575,75.3420154714878,70.4391910848176,-1.81828341235584,"positive"
34.8734288653515,15.656285935408,-408.597655127322,16.1439838110637,0.974247153967181,1.06686533849356,30.7004898545985,192.065811795694,171.086953626719,-9.1875636520088,"positive"
7.45803325640923,4.35220580109911,534.077115952416,-10.0239448684288,1.03063219037462,1.02528758487734,13.4176090673593,433.635110338695,291.395921762479,7.16006976941645,"positive"
-1.67885067691893,108.871011402604,380.079344116409,114.015526323672,0.367879740606976,0.960824870866954,3.29294819651778,364.939907435788,-73.9800206426625,32.2357721843818,"positive"
-10.541459910029,42.3265406395214,663.892151719957,49.9480194435992,0.704664521163942,1.01671267242157,3.2619475322952,14.9600911956021,-20.8495137909519,6.19581224004892,"positive"
7.46394795562787,54.9849721241266,565.030954784077,33.1001933370724,0.738344103226125,0.958514297059876,19.1585500100555,21.6365674411482,-9.33719996963581,-14.9720616037898,"positive"
0.574680260277646,31.2942380665297,170.473845478286,21.8420252888564,1.03577584980233,1.00504593034788,6.30145374978677,224.577596327407,-599.31712349409,-13.5932386953093,"positive"
3.93649757964871,297.537094667812,423.304716213698,271.50469438465,1.00441651995167,1.04484804326115,134.665170036323,28.3529469197293,563.604449732535,0.349333211259723,"positive"
84.0271758777952,-2.58098316514711,-509.95446643446,-9.48721854852606,0.966070864404911,1.0666212158119,84.2015568287433,-218.103225318691,523.41717386152,3.42553373249799,"positive"
82.0645540991679,70.7126544804917,6312.39628728003,-4.41240959007895,0.138569828001723,0.45258852459552,5.36190264528235,1109.82139218421,2266.47141990279,659.403496208869,"positive"
33.3865438009544,145.626953546416,3701.65297718862,-3.16800823259982,0.279272993823601,0.975164331946695,-5.89672398219687,1023.4212601446,3671.12725906071,581.285366347578,"positive"
8.51451481309765,133.362572293739,1746.38794009488,25.4404659985755,0.384025685907934,0.464084876881435,13.4642068904041,444.292797977363,18.5443575820125,15.0148363179066,"positive"
-7.34034570213862,190.253381020661,265.724326148438,155.639832928021,0.460219607007176,0.972044844311852,6.88190085337373,34.3577795457445,350.620949565828,63.6953325530141,"positive"
77.5936657079207,-23.3700460805355,1499.84540173154,-0.835657691717028,1.07249310759616,0.970408525567303,81.0042196616638,499.319625820827,-466.603989954388,25.4435099351208,"positive"
8.20561605767017,45.7082949823686,-296.825349744505,42.6610236865658,0.726491941515133,1.04599459474831,20.4630336596845,175.733923953284,-378.838882122398,37.1152168314688,"positive"
2.98622799206449,-13.1956814558002,-190.916491715955,-22.4889854804009,0.979479345840357,0.952116891774045,11.8220382975675,-281.19638893014,-379.39800525369,-14.6549551769874,"positive"
1.08616191671073,26.6870787221922,872.451068408446,42.120503294577,0.772991422958036,0.97038190227984,13.5080111628689,-178.712776694478,262.643582751008,10.4806863097163,"positive"
189.094335106463,215.236953948976,40117.5956602726,-2.39721121886999,0.341384532323889,0.385135139845676,45.0172256943769,10787.6281851198,12882.2661701905,219.923737145976,"positive"
4.80876553337237,179.817142400114,-950.45465425513,155.788678840645,0.403731838974329,1.01746966573914,-3.30619628881309,215.386560459008,-14.191989571369,78.2352813095058,"positive"
4.28956675558301,60.7391886228741,851.062851359436,15.1415579471548,0.394581278952124,0.94223634993496,2.86011699280039,-78.0914897172195,764.251652595898,11.6309412948371,"positive"
5.50349162602785,9.06679040036524,1083.46985482775,-5.70848534542207,0.9573743301243,1.00868883286102,8.13146833292271,155.325509230825,525.947133410977,-34.2784493750965,"positive"
9.60361342293035,-21.3973245955426,-423.810904965722,22.9048265809625,0.97387780737541,0.985210821216693,10.5838869452116,-181.060955695684,177.407970459564,8.16520972874338,"positive"
1.1724481599077,18.8891939284785,734.728852263689,0.535595070712165,0.186531179141124,0.962035435484874,4.50104298836501,778.925996635907,-438.323376416816,15.0316384565827,"positive"
91.38431199296,-7.19105434935129,-265.789546686248,-5.46469166332575,0.418412739863201,0.522602233760615,8.72121556503111,78.2517255186091,216.746843264026,76.9010274718902,"positive"
23.0977376376328,5.78948589732334,-366.685393411087,-0.973249595533458,0.14462297925995,0.549369548909165,4.5591861525415,-245.02333807422,-839.899356582113,-9.57310684450917,"positive"
12.5392439008586,4.90223749082053,-163.492917501552,-24.9090821114817,1.04632190731341,1.00815467445965,3.50716264751847,171.27198212564,-10.7061618305349,38.0445765330847,"positive"
5.71629899908324,21.1346457980978,-663.820776583348,8.79377535487503,0.859557214253886,1.06653984433908,5.35768419378824,61.6537186934977,540.613179804242,-17.454221064122,"positive"
9.11711697794906,56.8079947942255,1489.6757995912,54.5228046973381,0.22690713754535,0.986446825220658,7.84697644769097,-347.303075887345,-75.2094966105974,29.6961770994719,"positive"
4.35006615803646,43.4300465765956,118.656521577334,20.5974557946631,0.406957737500745,0.521888483549941,5.02154001246979,-134.577441813082,-91.7948382111647,31.7498579751071,"positive"
51.5953035720357,391.07383690639,18879.1799539732,4.15160331792687,0.122213583503852,0.0721017120357294,7.9276363644587,1285.42835975889,1963.86921972391,230.214750971654,"positive"
44.4506674687111,404.964626629293,17689.8594422379,8.53351302591908,0.0304011651593685,0.0999594381313164,2.36932112750599,622.997345084707,2485.13712036114,237.765163036511,"positive"
8.57132348837502,19.155686713254,93.9544608223893,21.2453499251059,0.3117848645265,0.992927416269835,8.97651267819693,-362.082818640913,-230.216351363977,-16.5020684584425,"positive"
-0.711783070506316,68.6740963627577,-688.120366980148,54.3569412749715,0.733221010439371,0.989356209535715,4.99471166813167,727.893405824548,-3.34986045584566,21.9062222421859,"positive"
27.0642544902272,28.2111958037489,372.052170291857,8.91100215227052,0.168256240602028,0.427426804780229,2.60409181142509,175.809203224932,379.539596031256,31.1245097135357,"positive"
0.736416680159823,-8.29143790274108,-343.026202340651,13.5685706230571,0.982799600237974,1.02041810607001,5.789060129557,416.553897177214,219.913310729232,14.8624182169668,"positive"
7.16664486349795,-11.1094025068865,-1640.60304487641,5.9240029492705,1.03342039841069,0.920946492805184,0.350558212626941,-621.662394034537,158.402610919024,-15.1408249697425,"positive"
104.980179053295,-2.57314524462785,658.409509826139,8.43148462351797,0.619608244703237,0.46767970227581,111.449663551533,202.368382928143,-36.2340427557388,-1.94717681047106,"positive"
17.736280822613,13.1979191772307,1126.79129135111,-0.259296857805008,0.488144588962032,0.710408711710409,6.83480847531088,199.304423678245,595.473760653018,42.4046273719874,"positive"
-4.49640991700203,56.148082699463,438.800318748645,54.0477130366176,0.731562926655754,0.942766393847449,16.1807414156558,224.410666201553,103.671524874093,8.48054759400799,"positive"
11.8722319268675,10.8321428528166,-667.135380742379,48.183319737493,0.17794543766129,1.03723554546245,-4.90713232113159,493.034360245499,564.033290880737,2.05377800668013,"positive"
23.9114561562019,36.5134722514794,-1055.23073415949,10.7408762624654,0.219316840931879,0.407763240517357,-0.441029806247025,104.132453575501,709.478622464412,46.0193318656207,"positive"
1.21964702583469,-15.303268254002,1907.25648391435,-3.21682563577623,1.07727478662115,0.995943452137024,-8.01309580713194,419.199082787021,-303.597770715463,29.0895340109906,"positive"
0.122415764288249,36.6140919135231,1392.44419393352,21.4047221071169,0.732056847167648,0.939519493287822,13.4313854238348,-111.542414886689,-79.7319685298331,-3.7267946642397,"positive"
0.10171627577163,8.75582736965624,-439.514247119186,28.7142426162626,0.830700303905972,0.975593329782516,8.37079385126008,500.778427242465,-654.070768084656,3.83590756830635,"positive"
26.4293882052068,528.201083083386,10817.6471591441,22.2367312172645,0.893311350571484,0.956138468494383,42.8978947046999,10776.3606499524,11418.3429116373,284.563579317607,"positive"
9.32207599838121,121.231989647867,449.806533733189,16.251491206817,0.795074367368005,0.804075127187596,170.673668389174,539.329704014723,759.142775772421,-0.69509314863422,"positive"
24.5678889277492,56.5689316751981,1748.08051331279,12.9074604713461,0.128607995504085,0.411550778793716,5.8587205387868,499.98838577069,995.39938579974,106.704935325814,"positive"
0.216158770093482,0.538773889734557,-2026.90486820486,-0.00782704328505091,0.770332630508761,1.03217030384288,10.5728902721597,123.963901250263,196.547474496728,1.97411039018272,"positive"
98.0452051091872,-47.7123877592033,-78.3022993131071,-11.1968019071503,0.511993567630304,0.572731491718235,109.308427176142,220.625197158785,311.041041624023,24.0907176433933,"positive"
-1.3751989688679,34.549014757198,77.5551635214939,0.854555272440895,1.04142397737056,0.938785355570539,13.5355981495069,60.3551510649631,383.739302721596,2.94085849856095,"positive"
3.81666668741708,-2.7600720070727,1666.74202492717,16.7609661163306,0.840329857346567,0.986011826181513,4.05815430405173,270.553503209336,246.355854528448,13.5485784046096,"positive"
8.98978724102449,50.3705624577486,-941.559576048445,16.0840832553467,0.259471510567547,0.501207872002636,2.15155031274631,-3.65452312589562,-445.112689498819,30.1865369407761,"positive"
9.64418588800419,120.251178304344,2814.88550636289,7.55617854906756,0.426739022774793,0.475821348907127,25.9453588497279,65.4123453214093,-20.2747498003018,-10.4733967138293,"positive"
111.524624332832,-7.12099895543083,1440.01389476511,-0.0249883283595811,0.477414326120507,0.508169500762181,116.714626926854,270.562753602328,89.4139662293472,20.9330301990382,"positive"
19.9432058369594,50.2718440515334,711.601539040197,-12.4482050451762,0.188289678646104,0.420846968136443,-11.8769704845221,-25.552013619975,747.753253653177,13.2261675707798,"positive"
18.4871501997353,23.2041809001559,-220.236101390518,7.004342887478,0.223641212450534,0.506126938941897,0.84172980822581,-763.554163359278,-39.3828446757115,-9.04777800345681,"positive"
12.4296862285585,124.326765808817,1025.68249009638,28.3887094949785,0.72945382725231,0.829474540332867,166.519623425162,756.976587434538,516.335840590164,24.8815086003738,"positive"
193.769061499888,200.198259686781,40246.2356569991,-14.3844688771798,0.237832190756266,0.308956854991308,43.7382265028715,11089.6640760663,13025.6929593412,218.91849947617,"positive"
-0.18738661848819,157.730504328033,2042.44601579875,21.0541113898361,0.715959643390983,0.768426861750217,163.070544116186,880.046522738693,219.245691627248,10.8015472111785,"positive"
-2.37852552084496,92.33382990998,632.449626428304,25.4208426365071,0.424880502809428,0.45323624738138,21.1681027140337,685.808135258999,542.613569844037,31.4098847154646,"positive"
-4.39877125972164,16.2083878049808,-756.980536850045,32.4434722305854,0.819199399278541,0.968131436812498,8.42116941402996,104.126196099327,224.661218109559,3.37026428927528,"positive"
80.0615006708797,13.8081309256655,1158.24757372626,8.7216404974621,1.03225928588504,0.990209145497748,83.8458035670616,-416.002239387669,250.641519753884,-32.7969661120125,"positive"
3.05896688158866,-3.80538379697899,1038.67938956018,34.0146796049118,0.769333661083011,1.02485295414937,-1.64799632494095,-136.887993082661,133.318535787062,-5.91255544207424,"positive"
-4.22344654169237,-9.86796438433128,-568.089957332502,27.2448661960271,0.823999866514227,1.05206054473091,5.31638383049903,203.488455881726,-497.338321483619,21.1456009039175,"positive"
-0.51894124794853,182.843732188355,-880.884197212137,156.086892483721,0.335925812118564,0.986266423214936,-4.1828897770521,-262.473344640604,-395.535670758475,78.4069686525578,"positive"
17.8551622599934,-3.05998805350995,20.2563597409399,9.97081149297846,0.239418008739403,0.468087456874176,-2.04589519094971,9.90423628564205,59.5863265674615,10.8375634679089,"positive"
-6.13418998742499,144.267957236828,500.068064097788,171.318945746092,0.472152955817164,1.00947709153741,5.49658804910561,-141.051011009182,380.851448432357,64.9631834625928,"positive"
10.8563771401123,53.416615471357,-68.6389876249417,19.8097184612929,0.410402699810904,0.564422235346086,12.6996767349495,308.942333538903,412.617576018634,5.77316677764701,"positive"
8.32821798098306,2.05942850338993,-1017.65113069664,23.4773702323976,0.8613522859025,1.02834601902093,10.5263955693571,26.4247818004933,-127.936213334616,20.0589511022964,"positive"
-8.99263423076406,268.986592073807,-558.379591939768,279.257365786396,0.920998430492909,0.998873051850276,32.8487786837954,237.381920969998,462.688719739817,7.12024953356786,"positive"
-1.6798862294358,-11.8997305136742,809.958090450629,25.3822594062062,0.896307469982729,0.94148321423744,9.98732571084916,563.62443604502,-263.370362572206,3.44051934391026,"positive"
-1.06616003544817,4.35641542174015,685.310007804904,17.7148866077232,0.733422065598831,0.975971771845871,-0.340822847662881,172.860128022476,-406.775970575628,15.6431716843651,"positive"
1.93608656630584,32.6706340651047,344.088227860244,17.8834308362991,0.847999768010417,1.03374016725904,10.0156535518871,-133.829646941232,-623.934328092587,-14.8327717188383,"positive"
-5.49382461068009,25.0553453001499,-631.696264039302,23.9602999307214,0.680721101574292,1.03725333752632,-4.41832200055555,64.5489905038194,676.782006111712,-5.87513480593273,"positive"
-1.08268523366942,6.71314439653674,-142.629286705505,20.0651748874704,0.75823088999965,0.955704509290948,-2.56707344110598,345.148066646462,-28.731976582498,-20.6860003399948,"positive"
5.33551971859163,66.9572884445101,-1079.77611590416,13.174630171356,0.455723636616043,1.00636860986896,1.88825878690661,377.18217341293,613.385674606559,0.774612042525854,"positive"
90.4872826820682,92.8840993719962,6740.51959347955,-6.33840287151002,0.161477578436168,0.417219611214631,-1.59606160327382,1112.7800640057,2690.49572881727,653.692688522113,"positive"
2.26935548101141,10.0816956429741,-1736.92861770363,11.611087189791,0.953137164093573,1.07334059357578,22.5937698209121,60.8173467271891,-484.116847118496,-58.0679018917968,"positive"
2.8648606641898,104.423243070362,-137.922155931162,109.616117007001,0.486557457942908,1.00813439523508,-2.00469290325571,374.024833494299,232.13436228799,68.4125137046499,"positive"
21.416820256443,116.803542208626,3985.1452827747,-3.61533878494577,0.1948202450664,0.900231087700414,9.46160538384618,919.849433917465,4297.10445377021,604.071799768147,"positive"
-1.45366299468861,35.4355311646647,-609.71566248672,19.3844028679243,0.938120715265649,1.01759540528466,1.86323888191486,293.611780056008,265.364657102635,-6.04294275796498,"positive"
7.43164333874044,170.020946529329,2573.51200761101,170.21182052195,0.44901209241108,0.982535686828343,0.565778454801072,325.906839824986,766.699758613357,92.2835752849185,"positive"
1.36013278547671,10.9730783903831,2187.06624008585,-2.16925295867303,0.83736808300012,0.986809613412677,11.9495689846823,-203.168975762974,273.468072566673,-4.85328028935735,"positive"
1.22175045047959,124.871483847189,132.802672553641,18.1822962960768,0.679440864762793,0.741160145172815,159.496198761809,43.6015131679263,766.555316331506,39.5000971667008,"positive"
38.0479765093442,62.3924105915897,2203.5226629234,9.69725585056411,0.086104807194733,0.47283422063424,-7.11102397749822,431.103992220955,740.971930928328,108.544542689884,"positive"
0.762181152640401,27.4103705987319,365.540570127274,-6.84889573301755,0.16449373254343,0.896959543374394,11.466809899672,319.414203729968,-516.306190949422,24.4860418659669,"positive"
17.2555062078381,-14.6428464738317,448.321169474387,6.30084099857567,0.961731439568423,1.0915722666948,12.1717500260636,-115.694275279171,-350.587972939203,-1.29866738568212,"positive"
96.2176218231022,21.1981409877237,851.656707720039,6.5386360450903,0.374379665632612,0.598562996345113,1.88000780753499,91.6527038843765,31.910722074317,56.5820118065715,"positive"
3.09982701183173,23.1848583473804,-648.341860406674,8.11113482829092,0.972938693663649,0.934736552501171,5.4443860352683,153.985322778774,75.262320435566,-4.41582456313322,"positive"
2.27968886961587,103.657940762592,-1664.07399886636,27.6490656737966,0.333666410552769,0.429237274882974,15.3741512346253,416.791399344349,471.001711869216,-15.9010130231331,"positive"
5.90719664905184,70.3736554169993,-365.173373142075,77.076444749709,0.77820312958265,0.998440461424997,11.5227052649301,351.226625310312,362.709301248909,9.9170699883179,"positive"
-8.08962554524064,48.6933883013127,675.195944158398,8.60197876055892,0.814832053779284,0.990541235997992,1.78229963353643,167.19829268237,-328.782724976928,-35.0887613985866,"positive"
1.52715320283429,-1.52829617761417,-563.424047298847,10.1516083025462,0.992041631167284,1.01410385221265,12.4694169193253,114.206325636211,-419.370151083827,2.0961845155441,"positive"
2.64915803451462,-11.4147492240918,361.358131486143,14.4221644978975,0.116066815277766,0.955428956108922,0.00914683706036024,314.304863234545,-16.7145665841772,12.4928624541217,"positive"
1.86395607107151,-12.7582342042702,-759.114355183125,18.5704690047343,0.984112045543013,0.938002316583189,16.7218919583276,251.680784377916,-38.4145768701218,-30.9635337842697,"positive"
1.56497594397714,159.878798020191,374.538992995363,165.802479261307,0.422730509050704,1.04167991480087,-0.738726439745619,163.763875584561,488.344166677083,53.1925774084991,"positive"
27.4085856400731,35.8584879003185,1395.12270604449,-4.58248992865459,0.344284361243868,0.674854537301599,13.4709631207649,472.459816988213,397.410708417604,64.2398797452015,"positive"
17.3768262707959,6.0387745385048,106.554833882366,26.2687109835962,0.796091893186192,0.808810320425364,27.5365113092009,480.837059641724,-467.935099335036,24.2562078963376,"positive"
50.599099992895,397.735368192337,18275.8644256172,22.2563145908812,0.126255853663691,0.18834475546259,7.60734910999428,1998.92869380762,1387.02420750711,252.722573233321,"positive"
193.331804146715,166.140732000192,40149.0769602826,0.651526037699393,0.36235177758155,0.378845589734958,50.1298191737446,10688.5135242177,13218.7713882775,219.83182715586,"positive"
-8.12625299234782,3.74439577899341,-27.7106598493519,-4.96107460034713,0.18918743010534,0.923121628331206,4.85780682743245,-14.4886672173805,213.873207308817,-0.849362211463044,"positive"
85.0213400782103,83.9420463056101,4605.63373763434,4.89980266171324,0.166448163156083,0.441226341827179,5.4602330165648,600.598929593487,2353.37739447193,670.381697894072,"positive"
14.777389357774,-36.4165146457986,-665.01438293234,-3.24895483112946,0.899923925386553,0.97591202999355,-0.952541168531639,-179.935500835276,184.769679672625,14.919293729234,"positive"
